Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;-1.00;41.17;0.01;0.15;-1.10;-0.05
1;-1.00;48.89;0.02;-0.04;-0.94;-0.04
2;0.00;52.54;0.04;-0.10;-0.89;0.03
3;0.00;54.10;0.06;-0.14;-1.04;-0.00
4;0.00;55.16;0.09;0.05;-0.86;-0.02
5;0.00;57.16;0.11;-0.20;-1.23;0.00
6;0.00;63.38;0.13;0.11;-0.93;-0.06
7;0.00;68.72;0.15;0.07;-1.12;0.06
8;0.00;70.31;0.18;-0.20;-0.99;-0.07
9;0.00;70.45;0.20;0.00;-1.03;-0.01
10;0.00;70.25;0.22;0.19;-0.90;0.00
11;0.00;70.08;0.24;-0.17;-0.99;-0.06
12;0.00;70.01;0.26;-0.15;-1.33;-0.00
13;0.00;70.33;0.30;0.28;-0.99;-0.06
14;0.00;71.03;0.33;0.22;-0.95;-0.03
15;0.00;77.00;0.36;-0.22;-1.42;0.05
16;0.00;86.09;0.40;-0.10;-0.82;-0.00
17;0.00;89.43;0.43;0.22;-0.87;-0.01
18;0.00;89.98;0.46;-0.09;-1.36;-0.00
19;0.00;90.21;0.49;-0.23;-1.28;0.00
20;0.00;89.89;0.52;0.22;-0.69;-0.03
21;0.00;89.67;0.55;0.18;-0.78;-0.02
22;0.00;90.01;0.59;-0.28;-1.19;-0.01
23;0.00;89.98;0.62;-0.04;-1.29;-0.00
24;0.00;90.00;0.66;0.27;-0.90;-0.01
25;0.00;89.83;0.69;-0.17;-0.86;0.04
26;0.00;89.70;0.73;-0.26;-1.19;-0.04
27;0.00;89.73;0.76;0.19;-0.99;-0.02
28;0.00;89.67;0.79;0.04;-0.88;0.02
29;0.00;89.89;0.82;-0.19;-0.82;-0.00
30;0.00;89.86;0.84;0.14;-0.84;-0.04
31;0.00;89.78;0.86;0.18;-0.97;-0.05
32;0.00;89.76;0.88;-0.21;-0.98;0.03
33;0.00;90.02;0.88;0.08;-0.71;-0.04
34;0.00;89.85;0.89;0.25;-0.69;-0.08
35;0.00;89.46;0.90;-0.14;-0.82;0.08
36;0.00;89.57;0.91;-0.09;-0.77;-0.07
37;0.00;89.56;0.92;0.20;-1.16;-0.02
38;0.00;89.46;0.92;-0.10;-1.40;-0.00
39;0.00;89.41;0.94;-0.31;-1.36;-0.05
40;0.00;89.43;0.95;0.19;-1.01;0.03
41;0.00;89.29;0.96;0.14;-0.77;0.00
42;0.00;89.36;0.97;-0.24;-0.96;-0.00
43;0.00;89.67;0.97;0.09;-1.07;-0.04
44;0.00;89.50;0.97;0.21;-1.20;-0.03
45;0.00;89.48;0.97;-0.30;-1.28;0.06
46;0.00;89.85;0.97;-0.10;-1.22;-0.03
47;0.00;89.61;0.97;0.12;-1.29;-0.06
48;0.00;89.27;0.97;-0.09;-1.46;0.02
49;0.00;89.29;0.97;-0.08;-0.95;-0.03
50;0.00;89.38;0.97;0.13;-0.74;-0.00
51;1.00;89.84;0.97;0.04;-1.09;0.01
52;2.00;90.19;0.97;-0.28;-1.10;-0.01
53;3.00;90.25;0.96;0.25;-0.64;-0.01
54;4.00;90.03;0.96;0.21;-0.82;-0.07
55;5.00;89.50;0.96;-0.18;-0.84;0.04
56;6.00;89.18;0.95;0.05;-0.81;0.06
57;7.00;89.57;0.95;0.30;-0.77;-0.08
58;8.00;89.97;0.95;-0.22;-1.18;0.06
59;9.00;90.18;0.95;-0.08;-0.92;-0.06
60;10.00;89.80;0.95;0.25;-0.70;-0.04
61;11.00;89.70;0.94;-0.03;-1.23;0.05
62;12.00;89.78;0.94;-0.24;-1.43;-0.07
63;13.00;89.51;0.95;0.17;-0.79;0.02
64;14.00;89.30;0.95;0.16;-0.86;-0.05
65;15.00;89.41;0.95;-0.20;-1.33;0.01
66;16.00;89.92;0.95;0.22;-0.75;0.00
67;17.00;90.26;0.95;0.06;-1.38;-0.05
68;18.00;89.97;0.95;-0.19;-0.75;-0.05
69;19.00;90.05;0.93;-0.00;-1.18;0.00
70;20.00;90.20;0.93;0.15;-1.16;-0.05
71;21.00;89.64;0.93;-0.15;-0.92;0.02
72;22.00;89.88;0.93;-0.01;-1.09;0.04
73;23.00;89.75;0.92;0.23;-0.87;-0.07
74;24.00;89.73;0.92;-0.19;-1.04;0.03
75;25.00;89.91;0.92;-0.06;-1.14;-0.02
76;26.00;89.52;0.92;0.19;-1.23;-0.00
77;27.00;89.02;0.92;-0.14;-1.27;0.10
78;28.00;88.77;0.92;-0.25;-1.28;-0.05
79;29.00;89.15;0.92;0.20;-1.22;0.00
80;30.00;89.37;0.92;-0.00;-1.51;0.00
81;31.00;89.37;0.92;-0.22;-1.31;0.03
82;32.00;89.55;0.92;0.08;-0.99;-0.02
83;33.00;89.80;0.92;0.21;-0.98;-0.06
84;34.00;90.02;0.93;-0.30;-1.17;0.00
85;35.00;89.98;0.93;-0.00;-1.05;0.02
86;36.00;89.84;0.93;0.18;-1.03;-0.07
87;37.00;89.70;0.92;-0.23;-1.21;0.03
88;38.00;89.63;0.92;-0.04;-0.69;-0.07
89;39.00;89.82;0.92;0.13;-1.20;-0.07
90;40.00;90.25;0.92;-0.08;-0.85;0.02
91;41.00;90.47;0.92;-0.20;-1.05;-0.01
92;42.00;90.17;0.92;0.26;-0.81;-0.04
93;43.00;89.74;0.92;-0.02;-0.93;0.05
94;44.00;89.85;0.92;-0.24;-1.08;-0.02
95;45.00;89.98;0.92;0.20;-1.01;-0.04
96;46.00;89.75;0.92;0.14;-0.92;-0.02
97;47.00;89.91;0.92;-0.27;-1.15;0.01
98;48.00;90.12;0.92;0.05;-1.04;0.02
99;49.00;90.10;0.93;0.20;-1.13;-0.07
100;50.00;89.60;0.93;-0.21;-0.96;-0.00
101;51.00;89.33;0.93;-0.01;-1.16;0.00
102;52.00;89.65;0.93;0.23;-1.08;-0.10
103;53.00;89.52;0.94;-0.21;-0.85;0.00
104;54.00;89.64;0.93;-0.01;-0.77;0.00
105;55.00;89.80;0.93;0.26;-0.70;-0.12
106;56.00;89.39;0.94;-0.10;-1.40;0.09
107;57.00;89.46;0.93;-0.19;-0.81;-0.06
108;58.00;89.62;0.94;0.18;-0.79;-0.01
109;59.00;89.49;0.94;0.20;-0.86;0.00
110;60.00;89.37;0.94;-0.22;-0.92;-0.07
111;61.00;89.57;0.95;0.13;-0.64;0.02
112;62.00;89.32;0.95;0.21;-0.87;-0.05
113;63.00;89.13;0.94;-0.20;-0.92;0.00
114;64.00;89.34;0.94;0.00;-0.80;0.00
115;65.00;89.37;0.94;0.29;-0.98;-0.09
116;66.00;89.76;0.94;-0.04;-0.89;0.04
117;67.00;89.99;0.95;-0.15;-0.80;0.00
118;68.00;89.57;0.95;0.25;-0.66;-0.11
119;69.00;89.56;0.95;-0.00;-1.18;0.05
120;70.00;89.94;0.95;-0.20;-1.21;0.02
121;71.00;90.54;0.95;0.21;-0.63;-0.11
122;72.00;90.59;0.95;0.01;-1.41;0.07
123;73.00;90.54;0.95;-0.24;-0.95;-0.08
124;74.00;90.11;0.94;0.18;-0.63;0.00
125;75.00;90.11;0.94;0.17;-0.86;0.04
126;76.00;90.57;0.94;-0.30;-1.29;-0.07
127;77.00;90.73;0.94;0.11;-0.93;0.07
128;78.00;90.62;0.94;0.24;-0.95;-0.02
129;79.00;90.27;0.94;-0.20;-0.95;-0.04
130;80.00;90.04;0.94;-0.05;-0.80;0.06
131;81.00;90.21;0.94;0.19;-1.02;-0.13
132;82.00;90.50;0.94;-0.08;-1.21;0.09
133;83.00;90.67;0.94;-0.20;-0.91;0.01
134;84.00;90.42;0.95;0.25;-0.64;-0.11
135;85.00;89.93;0.95;0.11;-0.97;0.04
136;86.00;89.63;0.94;-0.18;-0.90;-0.00
137;87.00;89.56;0.96;0.17;-0.88;-0.05
138;88.00;89.54;0.95;-0.00;-1.26;0.03
139;89.00;89.45;0.95;-0.27;-1.29;0.04
140;90.00;89.60;0.95;0.07;-1.20;-0.02
141;91.00;89.45;0.94;0.14;-1.28;0.01
142;92.00;89.15;0.95;-0.18;-1.14;-0.05
143;93.00;88.93;0.95;0.03;-0.68;-0.00
144;94.00;89.33;0.96;0.21;-1.21;0.02
145;95.00;89.54;0.96;-0.24;-1.48;-0.00
146;96.00;89.28;0.96;-0.25;-1.21;0.02
147;97.00;89.14;0.96;0.25;-0.92;-0.05
148;98.00;89.78;0.96;0.06;-0.89;0.00
149;99.00;90.26;0.96;-0.27;-1.36;-0.02
150;100.00;90.08;0.97;0.24;-0.76;-0.07
151;102.00;89.82;0.97;-0.25;-1.00;-0.02
152;-1.00;89.73;0.97;0.18;-0.76;-0.02
153;103.00;89.33;0.97;0.14;-1.45;-0.03
154;104.00;89.77;0.97;-0.31;-1.25;0.02
155;105.00;90.16;0.96;-0.09;-1.31;-0.06
156;106.00;90.15;0.96;0.29;-0.94;-0.02
157;107.00;90.50;0.96;-0.12;-0.92;0.01
158;108.00;90.30;0.96;-0.12;-1.15;0.06
159;109.00;90.58;0.96;0.12;-1.15;-0.12
160;110.00;91.03;0.96;0.04;-0.81;-0.01
161;111.00;91.16;0.96;-0.30;-1.25;0.04
162;112.00;91.07;0.96;0.09;-1.16;-0.08
163;113.00;91.02;0.95;0.16;-0.86;0.03
164;114.00;90.83;0.95;-0.27;-1.24;-0.02
165;115.00;90.92;0.95;0.10;-0.54;-0.02
166;116.00;91.54;0.94;0.26;-0.70;-0.01
167;117.00;90.81;0.93;-0.16;-0.82;-0.05
168;118.00;90.17;0.93;-0.02;-0.74;0.01
169;119.00;90.13;0.94;0.30;-0.84;-0.04
170;120.00;89.84;0.94;-0.04;-1.05;0.01
171;121.00;89.33;0.93;-0.27;-1.18;0.02
172;122.00;89.35;0.92;0.17;-1.24;0.01
173;123.00;88.83;0.92;0.02;-0.86;-0.03
174;124.00;88.38;0.92;-0.27;-1.23;0.04
175;125.00;88.84;0.92;0.07;-1.14;-0.08
176;126.00;89.35;0.92;0.06;-1.26;-0.01
177;127.00;89.93;0.92;-0.20;-0.85;0.01
178;128.00;89.61;0.92;0.14;-0.71;-0.09
179;129.00;89.49;0.92;0.12;-1.11;0.05
180;130.00;89.64;0.92;-0.34;-1.28;0.04
181;131.00;89.98;0.92;-0.04;-1.24;-0.01
182;132.00;90.35;0.93;0.27;-0.90;-0.03
183;133.00;90.38;0.92;-0.14;-0.79;-0.09
184;134.00;89.91;0.93;-0.17;-0.98;0.06
185;135.00;89.68;0.94;0.15;-1.20;-0.03
186;136.00;89.67;0.94;-0.02;-1.50;0.02
187;137.00;89.91;0.94;-0.20;-1.29;-0.01
188;138.00;90.08;0.95;0.13;-0.83;-0.08
189;139.00;90.64;0.95;0.09;-1.11;0.01
190;140.00;90.94;0.95;-0.28;-1.18;-0.00
191;141.00;90.65;0.94;0.04;-1.27;-0.01
192;142.00;90.37;0.95;0.17;-1.38;0.00
193;143.00;90.58;0.94;-0.25;-1.03;0.00
194;144.00;90.62;0.94;0.06;-0.69;-0.04
195;145.00;90.19;0.95;0.32;-0.81;-0.00
196;146.00;90.04;0.95;-0.15;-1.47;-0.04
197;147.00;90.40;0.95;-0.16;-1.11;0.00
198;148.00;90.42;0.95;0.24;-0.62;-0.06
199;149.00;90.02;0.94;0.04;-1.32;-0.00
200;150.00;89.51;0.94;-0.27;-1.00;0.02
201;151.00;89.74;0.94;0.08;-0.73;-0.02
202;152.00;90.16;0.95;0.13;-1.22;-0.03
203;153.00;90.19;0.95;-0.16;-1.12;-0.00
204;154.00;89.98;0.95;-0.20;-0.98;-0.02
205;155.00;89.82;0.94;0.16;-1.17;-0.03
206;156.00;89.82;0.94;0.14;-0.99;-0.03
207;157.00;89.76;0.94;-0.23;-1.28;-0.01
208;158.00;89.82;0.94;0.19;-0.68;-0.04
209;159.00;89.95;0.93;0.16;-1.45;0.01
210;160.00;90.52;0.93;-0.19;-0.94;0.01
211;161.00;90.80;0.93;-0.07;-0.94;-0.04
212;162.00;90.56;0.92;0.18;-1.30;-0.02
213;163.00;90.70;0.92;-0.17;-1.48;0.02
214;164.00;90.92;0.91;-0.20;-1.28;0.01
215;165.00;90.31;0.91;0.21;-1.14;-0.05
216;166.00;89.55;0.91;0.04;-0.92;-0.00
217;167.00;89.32;0.91;-0.22;-1.12;0.01
218;168.00;89.82;0.91;0.24;-0.73;-0.10
219;169.00;90.14;0.91;0.18;-0.72;-0.03
220;170.00;90.24;0.91;-0.26;-1.07;0.07
221;171.00;89.94;0.92;0.03;-1.18;-0.07
222;172.00;89.85;0.92;0.17;-1.27;0.05
223;173.00;89.89;0.92;-0.25;-1.11;-0.04
224;174.00;89.89;0.94;-0.09;-1.20;-0.07
225;175.00;89.95;0.92;0.15;-1.24;0.06
226;176.00;89.74;0.92;-0.24;-1.43;-0.09
227;177.00;89.78;0.92;-0.07;-1.27;0.09
228;178.00;90.18;0.93;0.18;-1.16;0.00
229;179.00;90.47;0.94;-0.08;-1.14;-0.08
230;179.00;89.89;0.94;-0.23;-1.01;0.08
231;178.00;89.63;0.94;0.13;-1.04;-0.11
232;177.00;89.66;0.93;0.17;-1.04;0.01
233;176.00;89.00;0.92;-0.21;-0.91;-0.05
234;175.00;88.94;0.91;0.12;-0.80;0.03
235;174.00;88.42;0.92;0.18;-1.16;-0.00
236;173.00;87.61;0.92;-0.31;-1.46;0.03
237;172.00;87.53;0.92;0.01;-1.18;-0.02
238;171.00;88.05;0.92;0.18;-1.03;-0.01
239;170.00;88.15;0.92;-0.10;-0.97;-0.04
240;169.00;88.60;0.93;-0.05;-0.95;0.01
241;168.00;88.64;0.92;0.26;-0.86;0.01
242;167.00;88.43;0.92;-0.10;-1.40;-0.07
243;166.00;88.50;0.93;-0.29;-1.35;0.04
244;165.00;88.58;0.94;0.14;-1.21;-0.03
245;164.00;88.73;0.94;0.07;-1.25;0.00
246;163.00;88.83;0.92;-0.20;-1.05;0.01
247;162.00;88.97;0.93;0.12;-1.01;-0.07
248;161.00;89.39;0.93;0.18;-0.82;-0.03
249;160.00;89.15;0.93;-0.18;-0.80;0.10
250;159.00;88.79;0.93;0.06;-0.66;-0.04
251;158.00;88.78;0.93;0.25;-1.06;-0.00
252;157.00;88.90;0.93;-0.08;-1.23;-0.03
253;156.00;89.54;0.93;-0.17;-0.79;0.06
254;155.00;89.56;0.92;0.10;-1.02;-0.10
255;154.00;89.05;0.92;0.04;-1.31;-0.01
256;153.00;88.70;0.93;-0.32;-1.36;-0.00
257;152.00;89.05;0.92;0.02;-1.13;-0.04
258;151.00;88.84;0.92;0.27;-0.78;-0.01
259;150.00;88.30;0.92;-0.17;-0.89;0.01
260;149.00;88.02;0.92;0.01;-0.90;-0.02
261;148.00;88.17;0.93;0.13;-1.33;-0.08
262;147.00;88.65;0.93;-0.16;-1.37;0.05
263;146.00;88.48;0.94;-0.26;-1.26;-0.03
264;145.00;88.58;0.95;0.17;-1.19;0.02
265;144.00;89.19;0.95;-0.00;-1.36;-0.03
266;143.00;89.19;0.96;-0.28;-1.29;0.02
267;142.00;89.48;0.95;0.11;-0.84;-0.02
268;141.00;89.39;0.95;0.10;-1.00;-0.00
269;140.00;89.39;0.96;-0.29;-1.29;0.04
270;139.00;89.69;0.95;-0.00;-1.21;-0.07
271;138.00;89.64;0.96;0.20;-1.34;0.03
272;137.00;89.86;0.96;-0.30;-1.39;0.04
273;136.00;89.96;0.95;-0.16;-1.20;-0.04
274;135.00;89.97;0.95;0.23;-1.32;-0.03
275;134.00;90.15;0.95;-0.09;-0.86;-0.07
276;133.00;90.13;0.97;-0.20;-1.27;0.09
277;132.00;90.53;0.96;0.25;-0.50;-0.09
278;131.00;90.58;0.96;0.02;-1.11;-0.01
279;130.00;90.25;0.95;-0.22;-1.33;-0.02
280;129.00;90.04;0.95;0.15;-0.81;-0.04
281;128.00;89.67;0.94;0.17;-0.75;0.10
282;127.00;89.44;0.94;-0.28;-1.34;-0.06
283;126.00;89.48;0.94;0.09;-1.09;-0.02
284;125.00;88.75;0.95;0.15;-0.84;0.03
285;124.00;88.19;0.95;-0.35;-1.38;-0.05
286;123.00;88.08;0.95;0.12;-0.63;0.01
287;122.00;88.25;0.95;0.14;-1.23;-0.01
288;121.00;88.46;0.94;-0.24;-1.48;0.02
289;120.00;88.68;0.95;-0.05;-1.22;0.05
290;119.00;88.70;0.95;0.26;-0.66;-0.08
291;118.00;89.10;0.94;-0.06;-1.14;0.01
292;117.00;89.65;0.94;-0.26;-1.31;0.03
293;116.00;90.17;0.93;0.24;-0.70;-0.06
294;115.00;89.93;0.93;0.05;-1.49;-0.01
295;114.00;90.04;0.94;-0.18;-0.74;0.00
296;113.00;89.94;0.93;0.08;-1.13;-0.05
297;112.00;89.62;0.94;0.13;-1.30;-0.01
298;111.00;89.14;0.94;-0.24;-0.95;-0.01
299;110.00;89.23;0.93;0.14;-0.66;-0.02
300;109.00;89.19;0.93;0.17;-0.68;-0.03
301;108.00;89.03;0.93;-0.15;-0.82;0.01
302;107.00;88.90;0.93;0.00;-0.70;-0.01
303;106.00;88.86;0.94;0.26;-0.84;-0.01
304;105.00;89.00;0.93;-0.05;-1.01;-0.05
305;104.00;89.05;0.93;-0.17;-0.92;0.03
306;103.00;89.25;0.94;0.14;-0.86;-0.09
307;102.00;89.79;0.93;0.06;-1.35;0.02
308;100.00;88.83;0.95;0.15;-0.69;-0.01
309;-1.00;88.67;0.94;0.20;-0.78;0.00
310;99.00;89.15;0.94;-0.19;-0.83;-0.02
311;98.00;89.40;0.94;0.08;-0.56;-0.01
312;97.00;89.29;0.94;0.28;-0.83;-0.06
313;96.00;88.77;0.93;-0.25;-1.38;0.02
314;95.00;88.15;0.93;-0.24;-1.31;0.01
315;94.00;88.52;0.93;0.22;-1.28;-0.09
316;93.00;89.37;0.93;0.02;-0.89;0.06
317;92.00;89.59;0.93;-0.18;-0.77;-0.06
318;91.00;88.81;0.92;0.15;-0.87;-0.01
319;90.00;88.34;0.92;0.09;-1.52;-0.01
320;89.00;87.87;0.93;-0.27;-1.18;0.01
