Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;0.58;0.00;-0.01;-1.04;-0.01
1;0.00;0.54;0.00;-0.00;-1.04;-0.01
2;0.00;0.54;0.00;-0.01;-1.04;-0.01
3;0.00;0.64;-0.03;-0.00;-1.03;-0.00
4;0.00;0.53;-0.03;-0.01;-1.04;-0.00
5;0.00;0.28;-0.03;-0.01;-1.04;-0.01
6;0.00;0.40;0.00;-0.01;-1.04;-0.01
7;0.00;0.51;0.00;-0.01;-1.04;-0.01
8;0.00;0.56;0.00;-0.01;-1.05;-0.01
9;0.00;0.42;0.00;-0.00;-1.04;-0.02
10;0.00;0.45;0.00;-0.00;-1.03;-0.00
11;0.00;0.58;0.00;-0.01;-1.04;-0.01
12;0.00;0.62;0.00;-0.00;-1.03;-0.00
13;0.00;0.66;0.00;-0.01;-1.04;-0.01
14;0.00;0.62;0.00;-0.01;-1.04;-0.01
15;0.00;0.55;0.00;-0.01;-1.04;-0.01
16;0.00;0.50;0.00;-0.00;-1.04;-0.00
17;0.00;0.24;0.00;-0.01;-1.04;-0.01
18;0.00;0.32;0.00;-0.01;-1.04;-0.00
19;0.00;0.52;0.00;-0.01;-1.04;-0.00
20;0.00;0.50;0.00;-0.01;-1.04;-0.01
21;0.00;0.47;0.00;-0.00;-1.04;-0.01
22;0.00;0.49;0.00;-0.00;-1.04;-0.01
23;0.00;0.34;0.00;-0.00;-1.04;-0.00
24;0.00;0.41;0.00;-0.01;-1.04;-0.01
25;0.00;0.57;0.00;-0.01;-1.04;-0.01
26;0.00;0.40;0.00;-0.00;-1.04;-0.00
27;0.00;0.40;0.00;-0.00;-1.04;-0.00
28;0.00;0.45;0.00;-0.00;-1.04;-0.01
29;0.00;0.42;0.00;-0.00;-1.04;-0.00
30;0.00;0.54;0.00;-0.01;-1.04;-0.00
31;0.00;0.47;0.00;-0.01;-1.03;-0.01
32;0.00;0.54;0.00;-0.01;-1.04;-0.00
33;0.00;0.53;0.00;-0.01;-1.04;-0.01
34;0.00;0.34;0.00;-0.00;-1.04;-0.00
35;0.00;0.43;0.00;-0.00;-1.04;-0.00
36;0.00;0.54;0.00;-0.01;-1.04;-0.00
37;0.00;0.55;0.00;-0.01;-1.04;-0.00
38;0.00;0.30;0.00;-0.01;-1.04;-0.00
39;0.00;0.17;0.00;-0.01;-1.04;-0.01
40;0.00;0.33;0.00;-0.01;-1.04;-0.00
41;0.00;0.48;0.00;-0.01;-1.04;-0.01
42;0.00;0.40;0.00;-0.01;-1.04;-0.01
43;0.00;0.52;0.00;-0.01;-1.04;-0.01
44;0.00;0.55;0.00;-0.01;-1.04;-0.01
45;0.00;0.60;0.00;-0.00;-1.03;-0.00
46;0.00;0.55;0.00;-0.01;-1.04;-0.00
47;0.00;0.42;0.00;-0.01;-1.04;-0.00
48;0.00;0.55;0.00;-0.01;-1.04;-0.01
49;0.00;0.46;0.00;-0.01;-1.04;-0.00
50;0.00;0.52;0.00;-0.01;-1.04;-0.01
51;0.00;0.64;0.00;-0.00;-1.04;-0.00
52;0.00;0.53;0.00;-0.00;-1.04;-0.00
53;0.00;0.47;0.00;-0.00;-1.04;-0.01
54;0.00;0.53;0.00;-0.01;-1.04;-0.01
55;0.00;0.58;0.00;-0.00;-1.03;-0.01
56;0.00;0.51;0.00;-0.00;-1.03;-0.00
57;0.00;0.51;0.00;-0.01;-1.04;-0.01
58;0.00;0.54;0.00;-0.00;-1.04;-0.01
59;0.00;0.49;0.00;-0.01;-1.04;-0.00
60;0.00;0.32;0.00;-0.00;-1.04;-0.01
61;0.00;0.55;0.00;-0.01;-1.04;-0.00
62;0.00;0.56;0.00;-0.01;-1.04;-0.00
63;0.00;0.66;0.00;-0.01;-1.04;-0.01
64;0.00;0.54;0.00;-0.01;-1.04;-0.01
65;0.00;0.50;0.00;-0.00;-1.03;-0.00
66;0.00;0.64;0.00;-0.00;-1.04;-0.00
67;0.00;0.71;0.00;-0.00;-1.04;-0.01
68;0.00;0.46;0.00;-0.01;-1.04;-0.01
69;0.00;0.45;0.00;-0.01;-1.04;-0.01
70;0.00;0.45;0.00;-0.00;-1.04;-0.00
71;0.00;0.41;0.00;-0.01;-1.04;-0.00
72;0.00;0.43;0.00;-0.00;-1.04;-0.01
73;0.00;0.47;0.00;-0.01;-1.03;-0.00
74;0.00;0.54;0.00;-0.01;-1.04;-0.01
75;0.00;0.55;0.00;-0.00;-1.04;-0.00
76;0.00;0.41;0.00;-0.00;-1.04;-0.00
77;0.00;0.36;0.00;-0.00;-1.04;-0.00
78;0.00;0.32;0.00;-0.01;-1.04;-0.01
79;40.00;0.48;0.00;-0.00;-1.04;-0.01
80;45.00;0.53;0.00;-0.01;-1.04;-0.00
81;50.00;0.41;0.04;-0.00;-1.04;-0.00
82;55.00;0.51;0.16;-0.02;-1.06;0.07
83;60.00;1.61;0.24;0.02;-1.05;-0.02
84;65.00;6.35;0.36;-0.04;-1.05;-0.00
85;70.00;14.40;0.44;-0.03;-1.04;-0.03
86;75.00;26.50;0.65;-0.15;-0.87;-0.06
87;80.00;42.27;0.85;0.08;-1.15;-0.12
88;85.00;58.81;1.10;0.08;-0.97;0.03
89;90.00;76.58;1.42;0.27;-0.87;-0.18
90;95.00;98.70;1.79;-0.25;-1.47;0.35
91;100.00;123.94;2.11;-0.50;-1.31;-0.03
92;105.00;147.69;2.48;0.54;-0.25;0.03
93;110.00;172.90;3.13;0.45;-0.69;-0.03
94;115.00;202.30;4.03;-0.02;-1.32;0.02
95;120.00;228.81;5.00;0.47;-1.31;-0.01
96;125.00;256.31;5.78;-1.36;-0.74;-0.04
97;130.00;292.65;6.79;-1.09;-0.89;0.12
98;135.00;323.01;7.61;0.00;-0.94;0.04
99;140.00;358.66;8.62;0.06;-1.05;0.08
100;140.00;393.22;8.87;-1.08;-1.30;0.05
101;135.00;414.43;8.79;-1.05;-0.96;0.04
102;130.00;415.03;7.77;1.14;-1.02;-0.10
103;125.00;396.61;6.67;0.20;-1.03;-0.02
104;120.00;364.65;5.86;0.94;-1.17;-0.03
105;115.00;333.09;5.00;0.16;-0.80;0.03
106;110.00;304.36;4.31;1.12;-1.29;-0.07
107;105.00;272.56;3.25;0.34;-0.45;0.23
108;100.00;237.97;2.72;0.70;-1.47;0.10
109;95.00;209.90;2.15;0.37;-0.66;0.12
110;90.00;183.22;1.87;-0.01;-1.24;0.29
111;85.00;156.38;1.50;0.00;-0.85;0.02
112;80.00;132.45;1.22;-0.17;-1.17;0.18
113;75.00;110.63;0.89;-0.23;-1.07;-0.04
114;70.00;92.83;0.65;0.11;-1.09;0.10
115;65.00;78.51;0.49;-0.08;-1.14;0.11
116;60.00;62.84;0.36;-0.19;-1.09;-0.06
117;55.00;51.41;0.24;0.04;-1.04;-0.07
118;50.00;41.11;0.12;0.10;-1.02;-0.01
119;45.00;31.85;0.04;-0.05;-1.04;0.03
120;40.00;23.50;0.00;0.09;-1.00;-0.00
121;0.00;16.58;0.00;0.07;-1.02;-0.02
122;0.00;11.83;0.00;-0.08;-1.03;0.01
123;0.00;8.63;0.00;-0.10;-1.04;0.04
124;0.00;6.24;0.00;-0.02;-1.03;0.00
125;0.00;4.55;0.00;0.03;-1.03;-0.03
126;0.00;3.35;0.00;0.00;-1.04;-0.03
127;0.00;2.49;0.00;-0.03;-1.03;0.00
128;0.00;1.95;0.00;-0.02;-1.04;0.00
129;0.00;1.57;0.00;-0.00;-1.05;0.05
130;0.00;1.22;0.00;0.00;-1.04;0.02
131;0.00;0.77;0.00;-0.00;-1.02;0.01
132;0.00;0.75;0.00;-0.01;-1.04;-0.01
133;0.00;0.83;0.00;-0.02;-1.04;-0.02
134;0.00;0.63;0.00;-0.01;-1.04;-0.02
135;0.00;0.48;0.00;-0.00;-1.04;-0.02
136;0.00;0.34;0.00;-0.00;-1.04;0.00
137;0.00;0.45;0.00;-0.01;-1.04;-0.00
138;0.00;0.58;0.00;-0.01;-1.04;0.00
139;0.00;0.56;0.00;-0.01;-1.04;-0.01
140;0.00;0.52;0.00;-0.01;-1.05;-0.01
