Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2890400.00;0.42;0.24;-0.00;-1.00;0.00
1;0.00;2976520.00;0.54;0.24;-0.00;-1.00;0.00
2;0.00;3062596.00;0.43;0.24;-0.00;-1.00;0.00
3;0.00;3148704.00;0.29;0.24;-0.00;-1.00;0.00
4;0.00;3234804.00;0.33;0.24;0.00;-1.00;0.00
5;0.00;3320908.00;0.44;0.24;0.00;-1.01;0.00
6;0.00;3407012.00;0.53;0.24;0.00;-1.00;0.00
7;0.00;3493116.00;0.46;0.24;-0.00;-1.00;0.00
8;0.00;3579220.00;0.35;0.24;-0.00;-1.00;0.00
9;0.00;3665324.00;0.21;0.24;-0.00;-1.00;0.00
10;0.00;3751412.00;0.19;0.24;0.00;-0.99;0.00
11;0.00;3837516.00;0.40;0.24;0.00;-1.00;0.00
12;0.00;3923612.00;0.48;0.24;0.00;-1.00;0.00
13;0.00;4009704.00;0.58;0.24;-0.00;-1.00;0.00
14;0.00;4095784.00;0.57;0.24;0.00;-1.00;0.00
15;0.00;4181876.00;0.39;0.24;-0.00;-1.00;0.00
16;0.00;4267964.00;0.41;0.24;0.00;-1.00;0.00
17;0.00;4354068.00;0.33;0.24;0.00;-1.00;0.00
18;0.00;4440172.00;0.36;0.24;0.00;-1.00;0.00
19;0.00;4526276.00;0.38;0.24;0.00;-1.00;0.00
20;0.00;4612384.00;0.42;0.24;0.00;-1.00;0.00
21;0.00;4698484.00;0.49;0.24;-0.00;-1.00;0.00
22;0.00;4784564.00;0.40;0.24;-0.00;-1.00;0.00
23;0.00;4870668.00;0.42;0.24;-0.00;-1.00;0.00
24;0.00;4956744.00;0.49;0.28;0.00;-0.99;0.00
25;0.00;5042840.00;0.50;0.28;0.00;-0.99;0.00
26;0.00;5128952.00;0.48;0.28;-0.00;-1.00;0.00
27;0.00;5215040.00;0.49;0.24;-0.00;-1.00;0.00
28;0.00;5301140.00;0.61;0.24;0.00;-1.00;0.00
29;0.00;5387220.00;0.64;0.24;0.00;-0.99;0.00
30;0.00;5473332.00;0.50;0.24;-0.00;-1.00;0.00
31;0.00;5559436.00;0.37;0.24;0.00;-1.00;0.00
32;0.00;5645548.00;0.42;0.28;0.00;-1.00;0.00
33;0.00;5731652.00;0.47;0.28;-0.00;-1.00;0.00
34;0.00;5817760.00;0.45;0.28;0.00;-1.00;0.00
35;0.00;5903848.00;0.31;0.24;0.00;-1.00;0.00
36;0.00;5989956.00;0.47;0.24;0.00;-1.00;0.00
37;0.00;6076040.00;0.51;0.28;0.00;-0.99;0.00
38;0.00;6162148.00;0.45;0.28;-0.00;-1.00;0.00
39;0.00;6248240.00;0.56;0.28;-0.00;-1.00;0.00
40;0.00;6334348.00;0.59;0.28;0.00;-1.00;0.00
41;0.00;6420440.00;0.46;0.28;0.00;-1.00;0.00
42;0.00;6506544.00;0.48;0.28;0.00;-1.00;0.00
43;0.00;6592648.00;0.51;0.24;0.00;-1.00;0.00
44;0.00;6764848.00;0.50;0.28;0.00;-1.00;0.00
45;0.00;6850920.00;0.38;0.28;0.00;-1.00;0.00
46;0.00;6937040.00;0.33;0.28;-0.00;-1.00;0.00
47;0.00;7023128.00;0.52;0.28;0.00;-1.00;0.00
48;0.00;7109248.00;0.43;0.28;-0.00;-1.00;0.00
49;0.00;7195368.00;0.44;0.32;-0.00;-1.00;0.00
50;0.00;7281480.00;0.52;0.28;0.00;-0.99;0.00
51;0.00;7367608.00;0.49;0.28;-0.00;-1.00;0.00
52;0.00;7453716.00;0.49;0.24;0.00;-0.99;0.00
53;0.00;7539864.00;0.41;0.24;-0.00;-1.00;0.00
54;0.00;7625980.00;0.45;0.24;-0.00;-1.00;0.00
55;0.00;7712096.00;0.48;0.24;0.00;-1.00;0.00
56;0.00;7798220.00;0.35;0.24;0.00;-1.00;0.00
57;0.00;7884340.00;0.40;0.24;0.00;-1.00;0.00
58;0.00;7970460.00;0.55;0.24;0.00;-1.00;0.00
59;0.00;8056592.00;0.66;0.24;-0.00;-1.01;0.00
60;0.00;8142700.00;0.46;0.24;0.00;-0.99;0.00
61;0.00;8228824.00;0.48;0.24;-0.00;-1.00;0.00
62;0.00;8314948.00;0.45;0.24;-0.00;-1.00;0.00
