Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2601312.00;0.68;0.28;0.00;-1.00;0.00
1;0.00;2687424.00;0.64;0.24;0.00;-1.00;0.00
2;0.00;2773552.00;0.50;0.24;0.00;-1.00;0.00
3;0.00;2859676.00;0.55;0.24;0.00;-1.00;0.00
4;0.00;2945800.00;0.61;0.24;0.00;-0.99;0.00
5;0.00;3031928.00;0.53;0.24;0.00;-1.00;0.00
6;0.00;3118036.00;0.64;0.24;0.00;-1.00;0.00
7;0.00;3204164.00;0.52;0.24;0.00;-1.00;0.00
8;0.00;3290272.00;0.47;0.24;0.00;-0.99;0.00
9;0.00;3376400.00;0.67;0.24;0.00;-0.99;0.00
10;0.00;3462516.00;0.53;0.24;0.00;-1.00;0.00
11;0.00;3548632.00;0.54;0.28;0.00;-0.99;0.00
12;0.00;3634768.00;0.66;0.28;0.00;-1.00;0.00
13;0.00;3720892.00;0.60;0.28;0.00;-1.00;0.00
14;0.00;3807016.00;0.53;0.24;0.00;-1.00;0.00
15;0.00;3893116.00;0.64;0.24;0.00;-1.00;0.00
16;0.00;3979232.00;0.64;0.24;0.00;-1.00;0.00
17;0.00;4065348.00;0.50;0.24;0.00;-1.00;0.00
18;0.00;4151456.00;0.54;0.24;0.00;-0.99;0.00
19;0.00;4237588.00;0.52;0.24;0.00;-1.00;0.00
20;0.00;4323692.00;0.43;0.24;0.00;-1.00;0.00
21;9.00;4409816.00;0.45;0.44;-0.05;-1.07;0.09
22;9.00;4495944.00;2.72;0.61;-0.17;-1.05;0.08
23;9.00;4582056.00;14.36;0.77;-0.16;-1.03;0.06
24;9.00;4668184.00;26.72;0.73;-0.01;-1.01;0.00
25;19.00;4754280.00;33.97;1.13;0.32;-0.79;0.09
26;19.00;4840396.00;47.90;1.46;-0.19;-1.36;0.05
27;19.00;4926540.00;82.36;1.66;0.32;-0.91;0.01
28;19.00;5012672.00;102.23;1.46;-0.14;-0.98;0.03
29;19.00;5098792.00;106.75;1.34;-0.06;-0.84;0.00
30;29.00;5184908.00;108.16;2.19;0.63;-0.36;0.08
31;29.00;5271036.00;129.41;2.88;-0.10;-1.62;0.19
32;29.00;5357156.00;181.84;3.54;-0.48;-1.36;0.06
33;29.00;5443272.00;204.47;3.25;0.06;-0.42;0.10
34;39.00;5529384.00;208.64;4.10;0.40;-0.71;0.08
35;39.00;5615500.00;240.22;4.96;0.61;-0.95;0.06
36;39.00;5701644.00;308.70;5.81;0.01;-1.74;0.15
37;39.00;5787776.00;334.18;5.73;-0.93;-1.43;0.09
38;39.00;5873864.00;335.95;5.65;-0.71;-0.84;0.04
39;39.00;5959996.00;334.57;6.06;0.43;0.08;0.21
40;49.00;6046124.00;335.37;7.36;1.39;-0.57;0.05
41;49.00;6132232.00;371.51;8.87;-0.82;-1.18;0.14
42;49.00;6218356.00;452.10;9.84;-1.03;-0.47;0.08
43;49.00;6304472.00;482.03;10.05;1.36;-0.50;0.28
44;49.00;6390580.00;484.84;9.88;0.16;-0.90;0.24
45;59.00;6476696.00;484.41;9.88;-1.42;-0.84;0.34
46;59.00;6562824.00;483.37;9.80;0.77;-0.10;0.13
47;59.00;6735076.00;483.42;9.92;-1.51;-0.98;0.20
48;59.00;6821176.00;482.34;10.00;0.13;-0.20;0.04
49;69.00;6993420.00;483.26;10.41;-1.41;-1.18;0.24
50;69.00;7079524.00;482.06;10.21;0.28;-0.16;0.16
51;69.00;7165636.00;482.15;9.88;1.29;-0.66;0.09
52;69.00;7251764.00;481.33;10.05;-1.42;-1.13;0.09
53;79.00;7337868.00;480.51;10.37;0.29;-0.19;0.00
54;79.00;7423992.00;480.07;10.53;1.23;-0.80;0.25
55;79.00;7510128.00;479.74;10.05;-1.50;-0.99;0.29
56;79.00;7596208.00;479.85;9.84;0.43;-0.00;0.08
57;79.00;7682356.00;480.19;10.25;1.11;-0.79;0.13
58;89.00;7768464.00;481.13;10.57;-1.55;-0.88;0.40
59;89.00;7854580.00;481.08;10.45;0.74;-0.04;0.18
60;89.00;7940700.00;481.91;10.13;0.30;-0.91;0.20
61;89.00;8026828.00;481.87;9.96;-1.42;-0.66;0.55
62;89.00;8112948.00;478.98;10.37;1.36;-0.27;0.08
63;89.00;8199060.00;480.21;10.57;-0.26;-0.88;0.40
64;100.00;8285180.00;484.36;10.62;-0.44;-0.14;0.09
65;100.00;8371296.00;483.47;10.37;1.31;-0.84;0.42
66;100.00;8457432.00;483.05;10.09;-1.49;-1.10;0.42
67;100.00;8543536.00;485.41;10.17;0.89;-0.01;0.11
68;100.00;8629636.00;482.88;10.29;0.36;-0.56;0.61
69;100.00;8715764.00;480.64;10.62;-0.87;-0.61;0.17
70;100.00;8801896.00;480.49;10.66;1.45;-0.83;0.44
71;100.00;8888036.00;480.29;10.70;-1.00;-0.89;0.12
72;100.00;8974132.00;478.53;10.49;0.18;-0.50;0.09
73;89.00;9060260.00;475.38;9.96;1.14;-0.87;0.38
74;79.00;9146388.00;472.89;9.76;-1.58;-1.00;0.35
75;69.00;9232496.00;471.63;9.76;0.87;-0.52;0.35
76;59.00;9318612.00;473.20;9.88;0.22;-0.55;0.47
77;49.00;9404736.00;475.62;9.92;-0.90;-0.74;0.36
78;39.00;9490844.00;472.19;8.34;0.72;-0.89;0.11
79;29.00;9576972.00;432.16;6.02;0.83;-0.44;0.24
80;19.00;9663100.00;331.34;3.05;-0.27;-1.41;0.09
81;9.00;9749228.00;227.69;1.42;-0.17;-1.00;0.04
82;0.00;9835308.00;145.89;0.73;-0.15;-0.84;0.19
83;0.00;9921428.00;90.45;0.40;0.15;-0.99;0.01
84;0.00;10007544.00;54.95;0.28;0.11;-0.94;0.02
85;0.00;10093668.00;34.02;0.24;-0.02;-1.04;0.00
86;0.00;10179784.00;22.12;0.24;0.17;-0.98;0.02
87;0.00;10265904.00;14.66;0.24;0.11;-0.99;0.08
88;0.00;10352008.00;10.10;0.24;0.02;-0.98;0.00
