Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;1760060.00;0.62;0.04;-0.01;-1.05;0.01
1;0.00;1846080.00;0.49;0.08;-0.01;-1.04;0.01
2;0.00;1932200.00;0.45;0.12;-0.01;-1.04;0.01
3;0.00;2018312.00;0.58;0.12;-0.01;-1.04;0.01
4;0.00;2104424.00;0.46;0.12;-0.01;-1.04;0.00
5;0.00;2190540.00;0.58;0.12;-0.01;-1.04;0.01
6;0.00;2276656.00;0.54;0.12;-0.01;-1.04;0.01
7;0.00;2362756.00;0.36;0.12;-0.01;-1.04;0.02
8;0.00;2448876.00;0.45;0.12;-0.01;-1.04;0.01
9;0.00;2534980.00;0.39;0.12;-0.01;-1.04;0.01
10;0.00;2621088.00;0.31;0.12;-0.01;-1.04;0.02
11;0.00;2707220.00;0.38;0.12;-0.01;-1.05;0.02
12;0.00;2793308.00;0.49;0.12;-0.01;-1.04;0.00
13;0.00;2879412.00;0.49;0.12;-0.01;-1.04;0.01
14;0.00;2965524.00;0.43;0.12;-0.01;-1.04;0.01
15;0.00;3051636.00;0.39;0.12;-0.01;-1.04;0.02
16;0.00;3137744.00;0.31;0.12;-0.01;-1.04;0.02
17;0.00;3223864.00;0.41;0.12;-0.01;-1.04;0.01
18;0.00;3309956.00;0.55;0.12;-0.00;-1.04;0.00
19;0.00;3396072.00;0.57;0.12;-0.00;-1.04;0.02
20;0.00;3482184.00;0.57;0.12;-0.02;-1.05;0.02
21;0.00;3568300.00;0.56;0.12;-0.01;-1.04;0.01
22;0.00;3654412.00;0.63;0.12;-0.01;-1.04;0.01
23;0.00;3740524.00;0.57;0.12;-0.01;-1.04;0.01
24;0.00;3826640.00;0.47;0.12;-0.01;-1.04;0.01
25;0.00;3912752.00;0.49;0.12;-0.01;-1.04;0.02
26;0.00;3998872.00;0.38;0.12;-0.01;-1.04;0.02
27;0.00;4084984.00;0.52;0.16;-0.01;-1.04;0.01
28;0.00;4171104.00;0.50;0.16;-0.01;-1.04;0.01
29;0.00;4257216.00;0.48;0.16;-0.01;-1.04;0.01
30;0.00;4343328.00;0.55;0.12;-0.00;-1.04;0.02
31;0.00;4429452.00;0.51;0.12;-0.01;-1.03;0.02
32;0.00;4515568.00;0.53;0.12;-0.01;-1.04;0.01
33;0.00;4601692.00;0.59;0.12;-0.01;-1.04;0.01
34;0.00;4687820.00;0.51;0.12;-0.01;-1.04;0.01
35;0.00;4773940.00;0.31;0.12;-0.01;-1.04;0.01
36;0.00;4860060.00;0.34;0.12;-0.01;-1.04;0.02
37;0.00;4946192.00;0.50;0.12;-0.01;-1.04;0.01
