Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3138924.00;0.51;0.24;0.00;-1.00;0.00
1;0.00;3225060.00;0.46;0.24;-0.00;-1.00;0.00
2;0.00;3311192.00;0.34;0.24;0.00;-1.00;0.00
3;0.00;3397320.00;0.43;0.24;0.00;-1.00;0.00
4;0.00;3483436.00;0.43;0.24;0.00;-0.99;0.00
5;0.00;3569576.00;0.48;0.24;0.00;-1.00;0.00
6;0.00;3655708.00;0.62;0.24;0.00;-1.00;0.00
7;0.00;3741812.00;0.85;0.24;0.00;-0.99;0.00
8;0.00;3827940.00;0.83;0.24;0.00;-1.00;0.00
9;0.00;3914056.00;0.73;0.24;0.00;-1.00;0.00
10;0.00;4000168.00;0.66;0.24;0.00;-0.99;0.00
11;0.00;4086300.00;0.51;0.24;-0.00;-1.00;0.00
12;0.00;4172420.00;0.48;0.24;-0.00;-1.00;0.00
13;0.00;4258540.00;0.57;0.24;0.00;-1.00;0.00
14;0.00;4344664.00;0.51;0.24;0.00;-1.00;0.00
15;0.00;4430800.00;0.49;0.24;0.00;-1.00;0.00
16;0.00;4516916.00;0.59;0.24;0.00;-1.00;0.00
17;0.00;4603036.00;0.60;0.24;0.00;-1.00;0.00
18;0.00;4689160.00;0.50;0.24;0.00;-1.00;0.00
19;0.00;4775276.00;0.38;0.24;0.00;-1.00;0.00
20;0.00;4861416.00;0.41;0.24;0.00;-1.00;0.00
21;0.00;4947540.00;0.58;0.24;0.00;-1.00;0.00
22;0.00;5033676.00;0.68;0.24;0.00;-1.00;0.00
23;0.00;5119788.00;0.54;0.24;0.00;-1.00;0.00
24;0.00;5205928.00;0.58;0.24;0.00;-1.00;0.00
25;0.00;5292028.00;0.55;0.24;0.00;-0.99;0.00
26;0.00;5378172.00;0.75;0.24;0.00;-1.00;0.00
27;0.00;5464304.00;0.75;0.24;0.00;-1.02;0.00
28;0.00;5550428.00;0.58;0.24;0.00;-1.00;0.00
29;0.00;5636540.00;0.70;0.24;0.00;-1.00;0.00
30;0.00;5722676.00;0.61;0.24;-0.00;-1.00;0.00
31;0.00;5808796.00;0.46;0.24;0.00;-1.00;0.00
32;0.00;5894904.00;0.38;0.24;0.00;-0.99;0.00
33;0.00;5981032.00;0.39;0.24;0.00;-0.99;0.00
34;0.00;6067176.00;0.56;0.24;-0.00;-1.00;0.00
35;0.00;6153292.00;0.64;0.24;0.00;-1.00;0.00
36;0.00;6239412.00;0.51;0.24;0.00;-1.00;0.00
37;0.00;6325548.00;0.51;0.24;-0.00;-1.00;0.00
38;0.00;6411644.00;0.42;0.24;0.01;-0.99;0.00
39;0.00;6497772.00;0.38;0.24;-0.00;-0.99;0.00
40;0.00;6583904.00;0.44;0.24;-0.00;-1.00;0.00
41;0.00;6756128.00;0.58;0.24;0.00;-0.99;0.00
42;0.00;6842236.00;0.62;0.24;-0.00;-1.00;0.00
43;0.00;6928352.00;0.52;0.24;0.00;-1.00;0.00
44;0.00;7014460.00;0.71;0.24;0.00;-0.99;0.00
45;0.00;7100584.00;0.67;0.24;0.00;-1.00;0.00
46;0.00;7186692.00;0.65;0.24;-0.00;-1.00;0.00
47;0.00;7272796.00;0.49;0.24;0.00;-1.00;0.00
48;0.00;7358916.00;0.46;0.24;0.00;-1.00;0.00
49;0.00;7445032.00;0.47;0.24;-0.00;-1.00;0.00
50;0.00;7531140.00;0.48;0.24;0.00;-1.00;0.00
51;0.00;7617244.00;0.47;0.24;0.00;-0.99;0.00
52;0.00;7703364.00;0.49;0.24;0.00;-1.00;0.00
53;0.00;7789492.00;0.60;0.24;0.00;-1.00;0.00
54;0.00;7875604.00;0.67;0.24;0.00;-1.00;0.00
55;0.00;7961716.00;0.31;0.24;0.00;-1.00;0.00
56;0.00;8047852.00;0.17;0.24;0.00;-1.00;0.00
57;0.00;8133952.00;0.48;0.24;0.00;-1.00;0.00
58;0.00;8220056.00;0.38;0.24;0.00;-1.00;0.00
59;0.00;8306176.00;0.38;0.24;0.00;-0.99;0.00
60;0.00;8392288.00;0.57;0.24;0.00;-1.00;0.00
61;0.00;8478404.00;0.54;0.24;0.00;-0.99;0.00
62;0.00;8564528.00;0.52;0.24;0.00;-1.00;0.00
63;0.00;8650636.00;0.60;0.24;0.00;-0.99;0.00
64;0.00;8736756.00;0.53;0.24;0.00;-1.00;0.00
65;0.00;8822884.00;0.50;0.24;0.00;-1.00;0.00
66;0.00;8909004.00;0.80;0.24;-0.00;-1.00;0.00
67;0.00;8995104.00;0.68;0.24;0.00;-1.00;0.00
68;0.00;9081220.00;0.64;0.24;0.00;-1.00;0.00
69;0.00;9167344.00;0.64;0.24;-0.00;-1.00;0.00
70;0.00;9253436.00;0.46;0.24;0.00;-0.99;0.00
71;0.00;9339568.00;0.53;0.24;-0.00;-1.00;0.00
72;0.00;9425660.00;0.69;0.24;0.00;-0.99;0.00
73;0.00;9511792.00;0.60;0.24;0.00;-1.00;0.00
74;0.00;9597900.00;0.38;0.24;0.00;-1.00;0.00
75;0.00;9684024.00;0.38;0.24;-0.00;-1.00;0.00
76;0.00;9770128.00;0.49;0.24;0.00;-1.00;0.00
77;0.00;9856244.00;0.45;0.24;0.00;-1.00;0.00
78;0.00;9942352.00;0.32;0.24;0.00;-1.00;0.00
79;0.00;10028456.00;0.39;0.24;0.00;-0.99;0.00
80;0.00;10114584.00;0.58;0.24;0.00;-1.00;0.00
81;0.00;10200692.00;0.68;0.24;-0.00;-1.00;0.00
82;0.00;10286808.00;0.66;0.24;-0.00;-1.00;0.00
83;0.00;10372916.00;0.59;0.24;0.00;-1.00;0.00
84;0.00;10459040.00;0.58;0.24;0.00;-1.00;0.00
85;0.00;10545148.00;0.54;0.24;0.00;-1.00;0.00
86;0.00;10631252.00;0.50;0.24;0.00;-1.00;0.00
87;0.00;10717364.00;0.58;0.24;0.00;-1.00;0.00
88;0.00;10803496.00;0.48;0.24;0.00;-1.00;0.00
89;0.00;10889596.00;0.31;0.24;-0.00;-1.01;0.00
90;0.00;10975712.00;0.44;0.24;0.00;-1.00;0.00
91;0.00;11061820.00;0.62;0.24;-0.00;-1.00;0.00
92;0.00;11147940.00;0.45;0.24;0.00;-0.99;0.00
93;0.00;11234056.00;0.38;0.24;0.00;-1.00;0.00
94;0.00;11320164.00;0.54;0.24;0.00;-0.99;0.00
95;0.00;11406280.00;0.45;0.24;0.00;-1.00;0.00
96;0.00;11492400.00;0.33;0.24;0.00;-0.99;0.00
97;0.00;11578528.00;0.27;0.24;0.00;-1.00;0.00
98;0.00;11664664.00;0.42;0.24;-0.00;-1.01;0.00
