Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2534952.00;0.71;0.24;0.00;-1.00;0.00
1;0.00;2621044.00;0.67;0.24;-0.00;-1.00;0.00
2;0.00;2707184.00;0.54;0.24;0.00;-1.00;0.00
3;0.00;2793260.00;0.64;0.24;0.00;-1.00;0.00
4;0.00;2879360.00;0.78;0.24;-0.00;-1.00;0.00
5;0.00;2965476.00;0.45;0.20;-0.00;-1.01;0.00
6;0.00;3051572.00;0.55;0.20;0.00;-1.00;0.00
7;0.00;3137676.00;0.48;0.20;0.00;-1.00;0.00
8;0.00;3223784.00;0.58;0.24;0.00;-1.00;0.00
9;0.00;3309896.00;0.74;0.24;-0.00;-1.00;0.00
10;0.00;3396000.00;0.90;0.24;0.00;-1.00;0.00
11;0.00;3482124.00;1.11;0.24;0.00;-1.00;0.00
12;0.00;3568228.00;1.26;0.24;0.00;-0.99;0.00
13;0.00;3654336.00;1.23;0.24;0.00;-1.00;0.00
14;0.00;3740440.00;1.09;0.24;0.00;-1.00;0.00
15;9.00;3826560.00;1.27;0.48;-0.03;-1.06;0.18
16;9.00;3912648.00;3.38;0.61;0.20;-0.96;0.07
17;9.00;3998764.00;15.06;0.69;-0.00;-1.00;0.00
18;9.00;4084876.00;27.37;0.56;-0.13;-1.03;0.05
19;9.00;4170976.00;34.21;0.56;0.08;-1.04;0.01
20;19.00;4257084.00;38.02;1.01;0.31;-0.72;0.01
21;19.00;4343176.00;51.22;1.26;-0.13;-0.91;0.04
22;19.00;4429292.00;84.53;1.54;0.30;-0.47;0.02
23;19.00;4515396.00;103.13;1.38;-0.00;-0.98;0.02
24;29.00;4601496.00;107.71;2.19;-0.40;-0.91;0.03
25;29.00;4687632.00;128.14;2.68;0.76;-0.90;0.02
26;29.00;4773736.00;180.22;3.25;-0.09;-1.01;0.01
27;29.00;4859828.00;204.64;3.01;-0.60;-0.96;0.03
28;29.00;4945944.00;208.30;3.09;-0.06;-1.02;0.02
29;29.00;5032036.00;208.21;2.92;0.65;-0.97;0.06
30;39.00;5118128.00;208.87;3.94;-0.01;-0.79;0.22
31;39.00;5204260.00;232.94;4.80;-0.88;-1.38;0.02
32;39.00;5290352.00;301.05;6.18;0.58;-0.98;0.01
33;39.00;5376476.00;332.76;6.14;1.22;-0.48;0.06
34;39.00;5462584.00;336.19;6.06;0.24;-0.97;0.00
35;49.00;5548692.00;338.16;7.20;-0.96;-1.54;0.20
36;49.00;5634800.00;375.19;8.58;0.14;-0.45;0.01
37;49.00;5720912.00;455.48;10.33;1.38;-0.53;0.16
38;49.00;5807028.00;483.41;10.09;-1.13;-1.27;0.18
39;49.00;5893116.00;485.46;10.05;0.03;-0.67;0.04
40;49.00;5979228.00;485.21;9.84;1.54;-0.63;0.16
41;59.00;6065340.00;484.27;10.05;-1.04;-1.32;0.23
42;59.00;6151432.00;482.85;9.84;-0.05;-0.61;0.10
43;59.00;6237540.00;481.69;10.09;1.38;-0.58;0.03
44;59.00;6323644.00;481.19;9.92;-1.33;-1.51;0.09
45;69.00;6409748.00;480.56;10.45;0.16;-0.44;0.01
46;69.00;6495844.00;479.80;10.25;1.18;-0.68;0.06
47;69.00;6581960.00;478.68;10.13;-1.49;-1.29;0.13
48;69.00;6754140.00;477.09;9.88;0.09;-0.71;0.23
49;79.00;6840252.00;477.03;10.41;-1.42;-0.93;0.12
50;79.00;6926356.00;476.98;10.41;1.12;-0.67;0.67
51;79.00;7012460.00;477.93;10.25;-0.69;-1.28;0.14
52;79.00;7098556.00;475.50;9.80;-0.85;-0.69;0.08
53;79.00;7184660.00;477.18;9.80;1.58;-0.15;0.08
54;79.00;7270764.00;477.77;9.31;-1.23;-1.42;0.00
55;89.00;7356848.00;472.23;9.27;-0.35;-0.43;0.09
56;89.00;7442956.00;470.10;9.72;1.17;-0.58;0.10
57;89.00;7529080.00;470.59;10.17;-1.62;-1.21;0.15
58;89.00;7615172.00;474.31;10.41;0.82;-0.52;0.37
59;89.00;7701284.00;474.79;10.13;-0.06;-1.06;0.15
60;100.00;7787400.00;474.67;10.05;-1.18;-0.92;0.05
61;100.00;7873484.00;476.34;10.21;1.50;-0.41;0.03
62;100.00;7959608.00;476.33;10.45;-1.14;-1.56;0.01
63;100.00;8045692.00;473.90;10.33;0.22;-0.40;0.00
64;100.00;8131796.00;473.42;10.17;0.84;-0.90;0.15
65;100.00;8304004.00;471.64;10.00;1.32;-0.36;0.26
66;100.00;8390144.00;471.04;10.21;-0.98;-1.42;0.25
67;100.00;8476212.00;473.27;9.96;0.07;-0.33;0.02
68;100.00;8562332.00;475.33;10.17;1.17;-0.42;0.10
69;89.00;8648460.00;476.82;9.92;-1.39;-1.31;0.06
70;89.00;8734556.00;476.68;9.84;1.52;-0.50;0.25
71;89.00;8820652.00;476.78;9.64;-0.87;-1.54;0.11
72;89.00;8906760.00;475.83;9.72;0.36;-0.21;0.00
73;89.00;8992852.00;475.46;9.68;0.62;-0.77;0.28
74;79.00;9078964.00;476.38;9.88;-0.96;-1.08;0.00
75;79.00;9165060.00;477.40;9.48;1.55;-0.45;0.24
76;79.00;9251180.00;475.05;9.84;-1.38;-1.40;0.07
77;69.00;9337264.00;473.61;9.84;1.00;-0.41;0.12
78;59.00;9423388.00;473.67;9.88;0.03;-1.17;0.30
79;49.00;9509496.00;473.42;9.68;-0.07;-0.61;0.18
80;39.00;9595584.00;471.83;8.26;1.33;-0.73;0.17
81;29.00;9681688.00;445.10;6.02;0.41;-0.91;0.05
82;19.00;9767820.00;344.15;3.09;-0.30;-1.08;0.04
83;9.00;9853896.00;229.57;1.30;-0.27;-1.04;0.03
84;0.00;9939988.00;147.13;0.61;0.11;-1.07;0.08
85;0.00;10026084.00;93.45;0.32;0.13;-0.97;0.00
86;0.00;10112188.00;55.76;0.24;0.00;-0.95;0.05
87;0.00;10198300.00;34.09;0.24;-0.01;-0.99;0.05
88;0.00;10284392.00;22.52;0.24;0.15;-0.98;0.00
89;0.00;10370520.00;15.63;0.24;-0.06;-1.00;0.06
90;0.00;10456620.00;11.01;0.20;-0.02;-1.01;0.00
91;0.00;10542736.00;7.91;0.20;0.07;-1.00;0.06
92;0.00;10628856.00;5.55;0.20;-0.01;-1.01;0.04
93;0.00;10714940.00;3.81;0.24;-0.01;-1.00;0.03
94;0.00;10801048.00;2.60;0.24;0.00;-1.01;0.02
95;0.00;10887132.00;1.63;0.24;0.00;-0.99;0.02
96;0.00;10973248.00;1.30;0.24;-0.00;-0.99;0.01
97;0.00;11059340.00;1.09;0.24;-0.00;-0.99;0.04
98;0.00;11145440.00;0.74;0.24;0.01;-0.99;0.03
99;0.00;11231548.00;0.44;0.24;-0.00;-0.99;0.03
100;0.00;11317640.00;0.32;0.24;-0.00;-1.00;0.04
101;0.00;11403752.00;0.23;0.24;0.00;-1.00;0.03
102;0.00;11489856.00;0.16;0.24;0.00;-1.00;0.02
103;0.00;11575964.00;0.18;0.24;-0.00;-1.00;0.00
104;0.00;11662072.00;0.30;0.24;-0.00;-1.00;0.01
105;0.00;11748176.00;0.34;0.24;0.00;-1.00;0.00
106;0.00;11834280.00;0.42;0.24;-0.00;-1.00;0.00
107;0.00;11920380.00;0.40;0.24;0.00;-0.99;0.00
108;0.00;12006484.00;0.38;0.24;-0.00;-1.00;0.00
109;0.00;12092592.00;0.50;0.24;0.00;-1.00;0.00
110;0.00;12178692.00;0.63;0.24;0.00;-1.00;0.00
111;0.00;12264800.00;0.64;0.24;-0.00;-1.01;0.00
112;0.00;12350892.00;0.67;0.24;0.00;-1.00;0.00
113;0.00;12437004.00;0.53;0.24;0.00;-0.99;0.01
114;0.00;12523116.00;0.64;0.24;-0.00;-1.00;0.00
115;0.00;12609232.00;0.63;0.24;-0.00;-1.00;0.00
116;0.00;12695320.00;0.64;0.24;0.00;-1.00;0.00
117;0.00;12781428.00;0.57;0.24;0.00;-1.00;0.00
118;0.00;12867540.00;0.49;0.24;0.00;-1.00;0.00
119;0.00;12953628.00;0.78;0.24;0.00;-1.00;0.00
120;0.00;13039736.00;0.71;0.20;0.00;-1.00;0.00
121;0.00;13125844.00;0.69;0.20;-0.00;-1.00;0.00
122;0.00;13211952.00;0.59;0.20;-0.00;-1.00;0.00
123;0.00;13298040.00;0.70;0.24;0.00;-1.00;0.00
124;0.00;13384152.00;0.73;0.24;0.00;-1.00;0.00
125;0.00;13470248.00;0.68;0.24;0.00;-1.00;0.00
126;0.00;13556356.00;0.62;0.24;-0.00;-1.00;0.00
127;0.00;13642448.00;0.73;0.24;0.00;-1.00;0.01
128;0.00;13728556.00;0.81;0.24;0.00;-1.00;0.00
129;0.00;13814648.00;0.92;0.24;-0.00;-1.00;0.00
130;0.00;13900736.00;0.77;0.24;0.00;-1.00;0.00
131;0.00;13986844.00;0.66;0.20;0.00;-1.00;0.00
132;0.00;14072928.00;0.75;0.20;0.00;-0.99;0.00
133;0.00;14159060.00;0.88;0.20;0.00;-1.00;0.00
134;0.00;14245168.00;0.86;0.24;-0.00;-1.00;0.00
135;0.00;14331252.00;0.89;0.24;0.00;-0.99;0.00
136;0.00;14417388.00;0.89;0.24;0.00;-1.00;0.00
137;0.00;14503484.00;0.81;0.24;0.00;-1.00;0.00
138;0.00;14589616.00;0.75;0.24;0.00;-1.00;0.00
139;0.00;14675692.00;0.88;0.24;0.01;-0.99;0.00
140;0.00;14761808.00;0.69;0.24;0.00;-1.00;0.00
141;0.00;14847924.00;0.51;0.20;0.00;-1.00;0.00
142;0.00;14934028.00;0.67;0.20;0.00;-1.00;0.00
143;0.00;15020144.00;0.82;0.20;-0.00;-1.00;0.00
144;0.00;15106240.00;0.56;0.24;0.00;-1.00;0.00
145;0.00;15192348.00;0.62;0.24;0.00;-1.00;0.00
146;0.00;15278440.00;0.74;0.24;-0.00;-1.00;0.00
147;0.00;15364540.00;0.66;0.24;0.00;-1.00;0.00
148;0.00;15450648.00;0.73;0.24;0.00;-0.99;0.00
149;0.00;15536764.00;0.86;0.24;0.00;-1.00;0.00
150;0.00;15622860.00;0.86;0.24;0.00;-1.00;0.00
151;0.00;15708996.00;0.82;0.24;0.00;-1.00;0.00
152;0.00;15795060.00;0.89;0.24;0.00;-1.00;0.00
153;0.00;15881164.00;0.96;0.24;0.00;-1.00;0.00
154;0.00;15967276.00;0.76;0.24;-0.00;-1.00;0.00
155;0.00;16053380.00;0.62;0.24;-0.00;-1.00;0.00
156;0.00;16139484.00;0.51;0.24;0.00;-1.00;0.00
157;0.00;16225584.00;0.75;0.24;0.00;-0.99;0.00
158;0.00;16311688.00;0.63;0.24;0.00;-1.00;0.00
