Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;0.25;0.04;-0.01;-1.04;-0.02
1;0.00;0.24;0.08;-0.01;-1.05;-0.01
2;0.00;0.31;0.12;-0.01;-1.04;-0.02
3;0.00;0.40;0.12;-0.01;-1.04;-0.01
4;0.00;0.29;0.12;-0.01;-1.04;-0.01
5;0.00;0.27;0.12;-0.00;-1.04;-0.01
6;0.00;0.43;0.12;-0.01;-1.04;-0.02
7;0.00;0.58;0.12;-0.01;-1.04;-0.01
8;0.00;0.54;0.12;-0.00;-1.03;-0.02
9;0.00;0.47;0.12;-0.01;-1.05;-0.02
10;0.00;0.45;0.12;-0.01;-1.04;-0.01
11;0.00;0.40;0.12;-0.00;-1.03;-0.01
12;0.00;0.42;0.12;-0.01;-1.04;-0.01
13;0.00;0.38;0.12;-0.01;-1.04;-0.01
14;0.00;0.34;0.12;-0.01;-1.03;-0.02
15;0.00;0.43;0.12;-0.02;-1.09;-0.00
16;0.00;0.34;0.12;-0.00;-0.98;-0.02
17;0.00;0.44;0.12;-0.02;-1.10;-0.01
18;0.00;0.41;0.12;-0.00;-0.99;-0.02
19;0.00;0.53;0.12;-0.02;-1.08;-0.01
20;0.00;0.53;0.12;-0.00;-0.99;-0.01
21;0.00;0.46;0.12;-0.01;-1.04;-0.01
22;0.00;0.40;0.12;-0.01;-1.04;-0.02
23;0.00;0.37;0.12;-0.02;-1.04;-0.01
24;0.00;0.39;0.12;-0.01;-1.04;-0.01
25;0.00;0.43;0.12;-0.01;-1.04;-0.02
26;0.00;0.41;0.12;-0.01;-1.04;-0.01
27;0.00;0.41;0.12;-0.00;-1.04;-0.02
28;0.00;0.32;0.12;-0.00;-1.04;-0.01
29;0.00;0.34;0.12;-0.01;-1.04;-0.01
30;0.00;0.42;0.12;-0.01;-1.04;-0.02
31;0.00;0.35;0.12;-0.01;-1.03;-0.01
32;0.00;0.40;0.12;-0.00;-1.04;-0.01
33;0.00;0.61;0.12;-0.01;-1.04;-0.02
34;0.00;0.46;0.16;-0.01;-1.03;-0.01
