Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3465888.00;0.48;0.20;0.00;-1.00;0.00
1;0.00;3724220.00;0.58;0.20;-0.00;-1.00;0.00
2;0.00;3982576.00;0.46;0.24;0.00;-1.00;0.00
3;19.00;4499288.00;33.18;0.93;-0.39;-1.08;0.12
4;19.00;4671532.00;82.62;1.54;-0.14;-0.76;0.03
5;29.00;4929864.00;108.64;2.07;-0.03;-1.00;0.03
6;39.00;5274304.00;209.55;3.90;0.47;-1.07;0.00
7;49.00;5618764.00;337.83;7.28;0.37;-1.15;0.25
8;59.00;5963204.00;485.78;10.53;-1.65;-0.98;0.19
9;69.00;6307652.00;484.23;9.96;0.53;-0.02;0.04
10;79.00;6565984.00;482.46;10.00;0.13;-0.35;0.21
11;89.00;6910416.00;479.99;10.09;0.24;-0.94;0.43
12;100.00;7168768.00;482.51;10.37;-0.15;-1.05;0.12
13;100.00;7427112.00;469.27;10.00;-0.97;-1.23;0.05
14;89.00;7685468.00;477.31;9.64;-1.54;-0.96;0.24
15;79.00;7943832.00;473.17;9.48;-1.38;-0.49;0.27
16;69.00;8288288.00;472.28;9.72;1.45;-0.77;0.18
17;59.00;8632740.00;478.35;9.84;-1.20;-0.69;0.11
18;49.00;8891092.00;473.93;10.00;-0.25;0.01;0.12
19;39.00;9149456.00;473.97;8.21;1.30;-0.78;0.07
20;29.00;9407816.00;331.49;4.63;-0.47;-1.52;0.04
21;19.00;9752272.00;204.15;2.36;0.37;-0.85;0.07
22;9.00;10096708.00;106.86;1.13;0.25;-0.94;0.01
23;0.00;10527272.00;46.97;0.44;0.09;-1.01;0.02
24;0.00;10957836.00;10.49;0.24;-0.04;-1.00;0.04
25;0.00;11302288.00;3.31;0.24;-0.00;-1.00;0.00
26;0.00;11560628.00;1.56;0.20;0.01;-1.01;0.04
27;0.00;11905060.00;0.98;0.24;0.00;-0.99;0.03
28;0.00;12163412.00;0.76;0.24;0.00;-1.00;0.00
29;0.00;12507892.00;1.03;0.24;0.00;-1.00;0.01
30;0.00;12766220.00;1.28;0.16;0.00;-0.99;0.00
31;0.00;13110676.00;1.00;0.24;0.00;-0.99;0.00
32;0.00;13369036.00;1.11;0.20;-0.00;-1.00;0.00
33;0.00;13713456.00;0.92;0.24;-0.00;-1.00;0.00
34;0.00;14057912.00;1.24;0.20;0.00;-1.00;0.00
35;0.00;14402360.00;1.29;0.24;0.00;-1.00;0.00
36;0.00;14832904.00;1.26;0.24;0.00;-1.00;0.00
