Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2308292.00;0.26;0.24;-0.00;-1.00;0.00
1;100.00;2394416.00;0.30;0.81;-0.00;-1.08;0.03
2;100.00;2480536.00;1.93;3.94;0.90;-0.85;0.00
3;100.00;2566656.00;24.38;7.93;0.52;-1.77;0.11
4;100.00;2652768.00;160.26;10.86;1.14;-0.40;0.02
5;100.00;2738904.00;374.84;10.78;-0.63;-1.10;0.27
6;100.00;2825012.00;471.67;10.25;-1.35;-0.65;0.30
7;100.00;2911132.00;489.72;10.00;1.00;-0.13;0.02
8;100.00;2997252.00;489.58;10.00;0.90;-0.96;0.01
9;0.00;3083356.00;487.23;6.55;0.74;-0.46;0.06
10;0.00;3169468.00;435.70;3.25;0.28;-0.84;0.12
11;0.00;3255592.00;252.88;0.20;0.12;-0.87;0.10
12;0.00;3341680.00;116.50;0.20;0.14;-0.99;0.00
13;0.00;3427820.00;62.64;0.24;0.13;-1.01;0.03
14;0.00;3513920.00;37.44;0.20;-0.02;-0.95;0.04
15;100.00;3600060.00;25.63;4.35;-0.16;-1.12;0.15
16;100.00;3686176.00;69.31;8.01;1.32;-0.71;0.05
17;100.00;3772280.00;231.57;11.55;-0.91;-0.76;0.37
18;100.00;3858412.00;399.23;10.70;1.44;-0.43;0.04
19;0.00;3944512.00;471.63;7.03;0.00;-0.41;0.05
20;0.00;4030624.00;432.53;3.54;0.18;-0.87;0.04
21;0.00;4116728.00;250.83;0.24;0.33;-1.13;0.07
22;0.00;4202828.00;114.91;0.24;0.16;-0.98;0.02
23;0.00;4288944.00;61.63;0.24;0.08;-0.95;0.06
24;100.00;4375080.00;38.82;4.67;0.08;-1.06;0.27
25;100.00;4461228.00;74.26;8.30;-1.52;-1.02;0.10
26;100.00;4547316.00;233.78;11.67;1.14;-0.96;0.08
27;100.00;4633444.00;399.93;10.74;-1.60;-1.10;0.04
28;100.00;4719528.00;471.14;10.37;0.61;-0.06;0.00
29;100.00;4805664.00;482.27;10.41;0.85;-0.87;0.06
30;0.00;4891796.00;480.52;6.91;-0.07;-1.53;0.02
31;0.00;4977916.00;418.86;3.66;-0.14;-0.93;0.05
32;0.00;5064004.00;232.64;0.24;-0.05;-0.97;0.00
33;0.00;5150124.00;107.70;0.24;0.13;-1.00;0.06
34;0.00;5236236.00;58.61;0.24;0.07;-0.96;0.06
35;100.00;5322356.00;37.47;4.63;0.06;-0.55;0.10
36;100.00;5408464.00;81.83;8.50;0.87;-0.47;0.00
37;100.00;5494592.00;247.50;11.88;-1.62;-0.78;0.15
38;100.00;5580712.00;408.66;10.98;0.60;-0.37;0.12
39;100.00;5666824.00;474.24;10.74;0.67;-0.95;0.30
40;0.00;5752964.00;481.11;7.36;-0.45;-1.64;0.20
41;0.00;5839084.00;417.73;3.86;0.07;-1.07;0.00
42;0.00;5925176.00;231.09;0.24;0.13;-0.80;0.01
43;0.00;6011276.00;106.66;0.24;0.08;-0.97;0.10
44;0.00;6097396.00;57.80;0.24;0.12;-1.01;0.05
45;100.00;6183504.00;35.60;3.78;0.18;-0.64;0.12
46;100.00;6269604.00;57.62;7.52;0.64;-0.85;0.21
47;100.00;6355720.00;201.40;10.70;-0.14;-0.17;0.09
48;100.00;6441852.00;375.85;10.74;1.10;-0.87;0.06
49;100.00;6527944.00;463.00;9.96;-1.57;-0.95;0.38
50;0.00;6614048.00;477.84;6.79;-0.32;-0.66;0.14
51;0.00;6700172.00;414.58;3.21;0.15;-1.02;0.02
52;0.00;6786256.00;227.96;0.24;0.05;-1.07;0.17
53;0.00;6872368.00;105.82;0.24;-0.12;-1.02;0.00
54;0.00;6958484.00;58.02;0.24;-0.09;-1.00;0.00
