Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2508408.00;0.58;0.24;0.00;-1.00;0.00
1;0.00;2594512.00;0.71;0.24;-0.00;-1.00;0.00
2;0.00;2680652.00;0.47;0.24;0.00;-1.00;0.00
3;1.00;2766728.00;0.47;0.24;0.00;-1.00;0.00
4;2.00;2852824.00;0.44;0.24;0.00;-1.00;0.00
5;3.00;2938948.00;0.50;0.24;0.00;-1.00;0.00
6;4.00;3025028.00;0.50;0.24;0.00;-0.99;0.00
7;5.00;3111132.00;0.40;0.24;0.00;-1.00;0.00
8;6.00;3197220.00;0.49;0.24;0.00;-0.99;0.00
9;7.00;3283328.00;0.65;0.24;0.00;-1.00;0.00
10;8.00;3369436.00;0.65;0.24;0.00;-1.00;0.00
11;9.00;3455536.00;0.62;0.24;0.00;-1.00;0.00
12;10.00;3541636.00;0.70;0.24;0.00;-0.99;0.00
13;11.00;3627736.00;0.61;0.24;0.00;-1.00;0.00
14;12.00;3713836.00;0.78;0.24;0.00;-1.00;0.00
15;13.00;3799948.00;0.71;0.24;0.00;-1.00;0.00
16;14.00;3886028.00;0.50;0.24;0.00;-1.00;0.00
17;15.00;3972140.00;0.36;0.24;0.00;-1.00;0.00
18;16.00;4058256.00;0.42;0.24;-0.00;-1.00;0.01
19;17.00;4144344.00;0.63;0.24;0.00;-1.00;0.00
20;18.00;4230460.00;0.57;0.24;-0.00;-1.00;0.00
21;19.00;4316544.00;0.60;0.24;0.00;-1.00;0.00
22;20.00;4402648.00;0.69;0.24;0.00;-1.00;0.00
23;21.00;4488752.00;0.63;0.24;0.00;-1.00;0.00
24;22.00;4574848.00;0.40;0.24;0.00;-1.00;0.00
25;23.00;4660956.00;0.63;0.24;0.00;-0.99;0.00
26;24.00;4747040.00;0.72;0.24;-0.00;-1.00;0.00
27;25.00;4833140.00;0.54;0.24;0.00;-1.00;0.00
28;26.00;4919244.00;0.45;0.24;0.00;-0.99;0.00
