Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;0.39;0.00;-0.01;-1.04;-0.01
1;0.00;0.40;0.00;-0.01;-1.04;-0.01
2;0.00;0.37;0.00;-0.01;-1.04;-0.01
3;0.00;0.47;0.00;-0.01;-1.04;-0.00
4;0.00;0.49;0.00;-0.00;-1.04;-0.01
5;0.00;0.45;0.00;-0.01;-1.04;-0.01
6;0.00;0.43;0.00;-0.01;-1.04;-0.01
7;0.00;0.58;0.00;-0.00;-1.04;-0.01
8;0.00;0.49;0.00;-0.01;-1.04;-0.00
9;0.00;0.33;0.00;-0.01;-1.04;-0.01
10;0.00;0.30;0.00;-0.01;-1.04;-0.01
11;0.00;0.45;0.00;-0.01;-1.04;-0.01
12;0.00;0.27;0.00;-0.00;-1.04;-0.00
13;0.00;0.21;0.00;-0.01;-1.04;-0.01
14;0.00;0.55;0.00;-0.01;-1.04;-0.01
15;0.00;0.62;0.00;-0.01;-1.04;-0.01
16;0.00;0.56;0.00;-0.01;-1.04;-0.01
17;0.00;0.54;0.00;-0.00;-1.04;-0.00
18;0.00;0.45;0.00;-0.00;-1.04;-0.00
19;0.00;0.58;0.00;-0.01;-1.03;-0.01
20;0.00;0.48;0.00;-0.01;-1.04;-0.01
21;0.00;0.36;0.00;-0.00;-1.04;-0.01
22;0.00;0.55;0.00;-0.01;-1.04;-0.01
23;0.00;0.48;0.00;-0.01;-1.04;-0.00
24;0.00;0.53;0.04;-0.00;-1.04;-0.00
25;0.00;0.52;0.04;-0.01;-1.05;-0.01
26;0.00;0.43;0.04;-0.01;-1.04;-0.01
27;0.00;0.52;0.00;-0.00;-1.04;-0.00
28;0.00;0.62;0.00;-0.01;-1.04;-0.00
29;0.00;0.60;0.00;-0.01;-1.04;-0.00
30;0.00;0.54;0.00;-0.00;-1.04;-0.01
31;0.00;0.44;0.00;-0.01;-1.04;-0.01
32;0.00;0.35;0.00;-0.00;-1.04;-0.01
33;0.00;0.38;0.00;-0.01;-1.04;-0.00
34;0.00;0.26;0.00;-0.00;-1.03;-0.01
35;0.00;0.19;0.00;-0.00;-1.04;-0.01
36;0.00;0.28;0.00;-0.01;-1.04;-0.01
37;0.00;0.41;0.00;-0.01;-1.04;-0.00
38;0.00;0.34;0.00;-0.01;-1.04;-0.01
39;0.00;0.38;0.00;-0.01;-1.04;-0.01
40;0.00;0.53;0.00;-0.00;-1.04;-0.01
41;0.00;0.58;0.00;-0.01;-1.04;-0.01
42;0.00;0.45;0.00;-0.00;-1.04;-0.00
43;0.00;0.38;0.00;-0.01;-1.04;-0.00
44;0.00;0.45;0.00;-0.01;-1.04;-0.00
45;0.00;0.43;0.00;-0.01;-1.04;-0.01
46;0.00;0.55;0.00;-0.01;-1.04;-0.01
47;0.00;0.51;0.00;-0.00;-1.03;-0.00
48;0.00;0.47;0.00;-0.01;-1.04;-0.01
49;0.00;0.45;0.00;-0.01;-1.04;-0.01
50;0.00;0.42;0.00;-0.01;-1.04;-0.00
51;0.00;0.48;0.00;-0.00;-1.04;-0.01
52;0.00;0.43;0.00;-0.01;-1.03;-0.00
53;0.00;0.35;0.00;-0.01;-1.04;-0.01
54;0.00;0.42;0.00;-0.01;-1.04;-0.01
55;0.00;0.53;0.00;-0.00;-1.04;-0.00
56;0.00;0.37;0.00;-0.00;-1.05;-0.01
57;0.00;0.35;0.00;-0.01;-1.04;-0.00
58;0.00;0.38;0.00;-0.01;-1.04;-0.00
59;0.00;0.33;0.00;-0.01;-1.04;-0.01
60;0.00;0.39;0.00;-0.00;-1.04;-0.00
61;0.00;0.63;0.00;-0.01;-1.04;-0.00
62;0.00;0.59;0.04;-0.01;-1.04;-0.01
63;0.00;0.51;0.04;-0.01;-1.04;-0.01
64;0.00;0.65;0.04;-0.01;-1.04;-0.01
65;0.00;0.52;0.00;-0.00;-1.04;-0.01
66;0.00;0.42;0.00;-0.01;-1.04;-0.01
67;0.00;0.35;0.00;-0.00;-1.04;-0.00
68;0.00;0.39;0.00;-0.00;-1.04;-0.00
69;0.00;0.29;0.00;-0.01;-1.03;-0.01
70;0.00;0.28;0.00;-0.01;-1.04;-0.00
71;0.00;0.51;0.00;-0.01;-1.04;-0.01
72;0.00;0.57;0.00;-0.00;-1.04;-0.00
73;0.00;0.49;0.00;-0.01;-1.03;-0.01
74;0.00;0.39;0.00;-0.01;-1.03;-0.00
75;0.00;0.30;0.00;-0.00;-1.04;-0.00
76;0.00;0.44;0.00;-0.01;-1.04;-0.00
77;0.00;0.49;0.00;-0.01;-1.04;-0.00
78;0.00;0.56;0.00;-0.01;-1.04;-0.01
79;40.00;0.43;0.00;-0.01;-1.04;-0.01
80;45.00;0.52;0.00;-0.01;-1.04;-0.00
81;50.00;0.68;0.04;-0.03;-1.04;-0.03
82;55.00;0.41;0.12;-0.03;-1.01;0.09
83;60.00;1.24;0.24;0.06;-1.03;0.00
84;65.00;5.95;0.36;0.12;-1.16;-0.02
