Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;7878672.00;0.62;0.24;-0.00;-1.04;0.00
1;0.00;7964764.00;0.64;0.24;0.00;-1.04;0.00
2;0.00;8050900.00;0.45;0.24;-0.00;-1.04;0.00
3;0.00;8136992.00;0.43;0.24;0.00;-1.04;0.00
4;0.00;8223088.00;0.49;0.24;0.00;-1.04;0.00
5;0.00;8309208.00;0.58;0.24;0.01;-1.04;0.00
6;0.00;8395316.00;0.73;0.24;0.00;-1.04;0.00
7;0.00;8481420.00;0.68;0.24;-0.00;-1.04;0.00
8;0.00;8567528.00;0.59;0.24;-0.00;-1.04;0.00
9;0.00;8653640.00;0.45;0.24;-0.00;-1.04;0.00
10;0.00;8739756.00;0.45;0.24;0.00;-1.04;0.00
11;0.00;8825868.00;0.47;0.28;0.00;-1.04;0.00
12;0.00;8911964.00;0.49;0.28;0.00;-1.04;0.00
13;0.00;8998088.00;0.61;0.28;0.00;-1.04;0.00
14;0.00;9084204.00;0.51;0.24;0.00;-1.03;0.00
15;0.00;9170304.00;0.43;0.24;-0.00;-1.04;0.00
16;0.00;9256412.00;0.48;0.24;0.00;-1.04;0.00
17;0.00;9342516.00;0.48;0.24;0.00;-1.04;0.00
18;0.00;9428632.00;0.46;0.24;0.00;-1.04;0.00
19;0.00;9514736.00;0.24;0.24;0.00;-1.04;0.00
20;0.00;9600844.00;0.29;0.24;0.00;-1.04;0.00
21;0.00;9686940.00;0.59;0.24;0.00;-1.04;0.00
22;0.00;9773076.00;0.70;0.24;0.00;-1.04;0.00
23;0.00;9859156.00;0.55;0.24;0.00;-1.04;0.00
24;0.00;9945264.00;0.46;0.24;0.00;-1.03;0.00
25;0.00;10031376.00;0.37;0.24;0.00;-1.04;0.00
26;0.00;10117468.00;0.36;0.24;0.00;-1.04;0.00
27;0.00;10203588.00;0.41;0.24;0.00;-1.04;0.00
28;0.00;10289704.00;0.43;0.24;0.00;-1.04;0.00
29;0.00;10375816.00;0.48;0.24;-0.00;-1.04;0.00
30;0.00;10461932.00;0.41;0.24;-0.00;-1.04;0.00
31;0.00;10548044.00;0.28;0.24;-0.00;-1.04;0.00
32;0.00;10634152.00;0.46;0.24;-0.00;-1.04;0.00
33;0.00;10720268.00;0.52;0.24;0.00;-1.03;0.00
34;0.00;10806384.00;0.64;0.24;-0.00;-1.04;0.00
