Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4148052.00;0.43;0.24;-0.00;-1.05;0.00
1;0.00;4234156.00;0.51;0.24;-0.00;-1.04;0.00
2;0.00;4320268.00;0.64;0.24;0.00;-1.04;0.00
3;0.00;4406384.00;0.74;0.24;-0.00;-1.04;0.00
4;0.00;4492504.00;0.81;0.24;-0.00;-1.04;0.00
5;0.00;4578616.00;0.72;0.24;0.00;-1.04;0.00
6;0.00;4664740.00;0.66;0.24;-0.00;-1.04;0.00
7;0.00;4750840.00;0.64;0.24;-0.00;-1.04;0.00
8;0.00;4836948.00;0.81;0.24;-0.00;-1.04;0.00
9;0.00;4923080.00;0.81;0.24;-0.00;-1.04;0.00
10;0.00;5009196.00;0.58;0.24;0.00;-1.04;0.00
11;0.00;5095308.00;0.63;0.24;-0.00;-1.04;0.00
12;0.00;5181420.00;0.81;0.24;-0.00;-1.04;0.00
13;0.00;5267540.00;0.70;0.24;-0.00;-1.04;0.00
14;0.00;5353648.00;0.58;0.24;0.00;-1.04;0.00
15;0.00;5439768.00;0.43;0.24;0.00;-1.04;0.00
16;0.00;5525872.00;0.52;0.24;0.00;-1.04;0.00
17;0.00;5611992.00;0.63;0.24;0.00;-1.04;0.00
18;0.00;5698100.00;0.61;0.24;0.00;-1.04;0.00
19;0.00;5784232.00;0.77;0.24;0.00;-1.04;0.00
20;0.00;5870324.00;0.58;0.24;0.00;-1.04;0.00
21;0.00;5956440.00;0.49;0.24;-0.00;-1.05;0.00
22;0.00;6042552.00;0.80;0.24;-0.00;-1.04;0.01
23;0.00;6128672.00;0.75;0.24;-0.00;-1.04;0.00
24;0.00;6214780.00;0.54;0.24;0.00;-1.04;0.00
25;0.00;6300892.00;0.49;0.24;-0.00;-1.05;0.00
26;0.00;6387004.00;0.64;0.24;-0.00;-1.04;0.00
27;0.00;6473092.00;0.62;0.24;-0.00;-1.04;0.00
28;0.00;6559208.00;0.68;0.24;-0.00;-1.04;0.00
29;0.00;6731424.00;0.44;0.24;-0.00;-1.04;0.00
30;0.00;6817540.00;0.54;0.24;-0.00;-1.04;0.00
31;0.00;6903660.00;0.54;0.24;-0.00;-1.05;0.00
32;0.00;6989764.00;0.73;0.24;-0.00;-1.04;0.00
33;0.00;7075892.00;0.87;0.24;0.00;-1.04;0.00
