Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;7857564.00;0.59;0.24;0.00;-1.00;0.00
1;0.00;7943680.00;0.75;0.28;0.00;-0.99;0.00
2;1.00;8029804.00;0.68;0.28;0.00;-1.00;0.00
3;1.00;8115912.00;0.51;0.28;0.00;-1.00;0.00
4;2.00;8202032.00;0.53;0.28;-0.01;-1.00;0.03
5;2.00;8288132.00;0.83;0.32;-0.00;-0.99;0.01
6;3.00;8374264.00;2.12;0.36;-0.01;-1.01;0.00
7;3.00;8460376.00;4.37;0.36;0.03;-1.00;0.01
8;4.00;8546484.00;7.11;0.40;-0.02;-1.00;0.00
9;5.00;8632616.00;9.95;0.40;-0.11;-0.98;0.00
10;5.00;8718728.00;12.78;0.44;0.07;-1.01;0.00
11;6.00;8804836.00;15.52;0.44;0.29;-0.95;0.07
12;6.00;8890968.00;18.18;0.48;-0.06;-0.99;0.05
13;7.00;8977052.00;21.10;0.52;-0.11;-0.95;0.05
14;7.00;9063164.00;24.05;0.56;-0.09;-0.99;0.17
15;8.00;9149268.00;26.77;0.61;-0.08;-0.98;0.06
16;8.00;9235392.00;29.70;0.61;-0.07;-1.01;0.08
17;9.00;9321484.00;32.64;0.61;0.12;-0.99;0.00
18;10.00;9407608.00;35.40;0.61;-0.09;-1.03;0.07
19;10.00;9493704.00;38.31;0.61;0.13;-0.99;0.03
20;11.00;9579820.00;41.33;0.65;-0.11;-0.92;0.06
21;11.00;9665932.00;44.06;0.69;-0.08;-1.05;0.05
22;12.00;9752084.00;46.89;0.77;-0.06;-1.02;0.03
23;12.00;9838140.00;49.98;0.81;-0.17;-1.12;0.00
24;13.00;9924260.00;52.63;0.85;0.01;-1.12;0.03
