Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;0.33;0.00;-0.01;-1.04;-0.01
1;0.00;0.49;0.00;-0.01;-1.04;-0.00
2;0.00;0.44;0.00;-0.00;-1.04;-0.01
3;0.00;0.40;0.00;-0.00;-1.04;-0.01
4;0.00;0.31;0.00;-0.00;-1.04;-0.01
5;0.00;0.10;0.04;-0.01;-1.04;-0.00
6;0.00;0.15;0.04;-0.01;-1.03;-0.01
7;0.00;0.32;0.04;-0.01;-1.04;-0.00
8;0.00;0.32;0.00;-0.01;-1.04;-0.00
9;0.00;0.15;0.00;-0.00;-1.04;-0.01
10;0.00;0.32;0.00;-0.01;-1.04;-0.00
11;0.00;0.34;0.00;-0.00;-1.04;-0.01
12;0.00;0.28;0.00;-0.01;-1.04;-0.01
13;0.00;0.23;0.00;-0.01;-1.04;-0.01
14;0.00;0.34;0.00;-0.00;-1.04;-0.01
15;0.00;0.34;0.00;-0.01;-1.04;-0.01
16;0.00;0.40;0.00;-0.01;-1.03;-0.00
17;0.00;0.33;0.00;-0.00;-1.04;-0.01
18;0.00;0.18;0.00;-0.00;-1.04;-0.00
19;0.00;0.21;0.00;-0.00;-1.04;-0.00
20;0.00;0.33;0.00;-0.00;-1.04;-0.00
21;0.00;0.31;0.00;-0.00;-1.04;-0.00
22;0.00;0.21;0.00;-0.01;-1.04;-0.02
23;0.00;0.30;0.04;-0.01;-1.04;-0.01
24;0.00;0.38;0.04;-0.00;-1.04;-0.01
25;0.00;0.23;0.04;-0.01;-1.04;-0.01
26;0.00;0.06;0.00;-0.00;-1.04;-0.00
27;0.00;0.09;0.00;-0.00;-1.04;-0.01
28;0.00;0.21;0.00;-0.00;-1.04;-0.00
29;0.00;0.40;0.00;-0.00;-1.03;-0.01
30;0.00;0.27;0.00;-0.01;-1.04;-0.01
31;0.00;0.28;0.00;-0.01;-1.04;-0.00
32;0.00;0.39;0.00;-0.01;-1.04;-0.00
33;0.00;0.40;0.00;-0.01;-1.05;-0.00
34;0.00;0.46;0.00;-0.00;-1.03;-0.00
35;0.00;0.40;0.00;-0.00;-1.04;-0.00
36;0.00;0.28;0.00;-0.01;-1.04;-0.01
37;0.00;0.24;0.00;-0.00;-1.04;-0.00
38;0.00;0.35;0.00;-0.00;-1.04;-0.00
39;0.00;0.38;0.00;-0.00;-1.04;-0.00
40;0.00;0.46;0.00;-0.01;-1.03;-0.00
41;0.00;0.53;0.00;-0.01;-1.04;-0.00
42;0.00;0.45;0.00;-0.01;-1.04;-0.01
43;0.00;0.43;0.00;-0.00;-1.04;-0.00
44;0.00;0.36;0.00;-0.00;-1.03;-0.00
45;0.00;0.50;0.00;-0.01;-1.04;-0.00
46;0.00;0.53;0.00;-0.01;-1.04;-0.01
47;0.00;0.43;0.00;-0.01;-1.04;-0.00
48;0.00;0.32;0.00;-0.01;-1.04;-0.01
49;0.00;0.38;0.00;-0.01;-1.04;-0.01
50;0.00;0.30;0.00;-0.00;-1.04;-0.01
51;0.00;0.18;0.00;-0.00;-1.04;-0.00
52;0.00;0.33;0.00;-0.01;-1.04;-0.01
53;0.00;0.46;0.00;-0.01;-1.04;-0.01
54;0.00;0.40;0.00;-0.01;-1.04;-0.01
55;0.00;0.36;0.00;-0.01;-1.04;-0.01
56;0.00;0.45;0.00;-0.01;-1.04;-0.00
57;0.00;0.47;0.00;-0.00;-1.04;-0.00
58;0.00;0.54;0.00;-0.00;-1.04;-0.00
59;0.00;0.59;0.00;-0.00;-1.04;-0.00
60;0.00;0.41;0.00;-0.01;-1.04;-0.01
61;0.00;0.39;0.00;-0.01;-1.04;-0.01
62;0.00;0.51;0.00;-0.01;-1.03;-0.01
63;0.00;0.42;0.00;-0.00;-1.04;-0.01
64;0.00;0.50;0.00;-0.00;-1.04;-0.00
65;0.00;0.54;0.00;-0.00;-1.04;-0.01
66;0.00;0.47;0.00;-0.01;-1.04;-0.01
67;0.00;0.38;0.00;-0.01;-1.04;-0.01
68;0.00;0.38;0.00;-0.01;-1.04;-0.01
69;0.00;0.40;0.00;-0.01;-1.04;-0.00
70;0.00;0.22;0.00;-0.00;-1.04;-0.01
71;0.00;0.50;0.00;-0.01;-1.04;-0.01
72;0.00;0.36;0.00;-0.00;-1.03;-0.01
73;0.00;0.18;0.00;-0.00;-1.04;-0.00
74;0.00;0.29;0.00;-0.01;-1.03;-0.01
75;0.00;0.33;0.00;-0.01;-1.04;-0.01
76;0.00;0.28;0.00;-0.00;-1.04;-0.00
77;0.00;0.25;0.00;-0.01;-1.04;-0.01
78;0.00;0.21;0.00;-0.00;-1.04;-0.01
79;40.00;0.23;0.00;-0.01;-1.04;-0.01
80;45.00;0.32;0.00;-0.01;-1.04;-0.01
81;50.00;0.23;0.08;0.00;-1.02;0.02
82;55.00;0.29;0.20;-0.00;-1.04;0.10
83;60.00;1.42;0.28;-0.04;-1.02;0.01
84;65.00;6.24;0.36;-0.13;-1.10;-0.01
85;70.00;14.22;0.44;0.02;-1.01;-0.00
86;75.00;26.31;0.65;-0.08;-0.90;-0.02
87;80.00;42.05;0.85;-0.23;-1.21;0.01
88;85.00;60.24;1.22;-0.22;-1.22;0.04
89;90.00;78.37;1.58;-0.13;-1.35;0.18
90;95.00;99.13;1.95;0.05;-0.94;0.01
91;100.00;123.96;2.11;0.29;-0.92;0.62
92;105.00;147.43;2.44;-0.21;-0.80;0.00
93;110.00;172.53;2.93;-0.76;-0.94;-0.10
94;115.00;202.17;3.74;0.99;-1.27;-0.08
95;120.00;229.65;4.27;0.86;-0.85;-0.07
96;125.00;255.34;5.04;0.49;-1.17;-0.11
97;130.00;290.75;6.18;1.50;-0.95;-0.06
98;135.00;320.81;7.73;-1.57;-0.77;0.02
99;140.00;352.33;8.62;-1.51;-0.99;-0.08
100;140.00;388.93;8.66;-1.12;0.05;0.19
101;135.00;413.56;8.42;-1.07;-0.79;0.06
102;130.00;413.60;7.93;-0.62;-0.88;0.03
103;125.00;395.40;7.52;-1.06;-0.86;0.00
104;120.00;362.18;6.43;-0.00;-0.78;-0.02
105;115.00;331.38;5.41;-0.96;-0.97;0.06
106;110.00;302.97;4.39;0.18;-0.51;0.19
107;105.00;272.64;3.70;-0.52;-0.78;0.10
108;100.00;238.17;3.17;0.22;-0.36;0.16
109;95.00;209.92;2.56;-0.15;-1.07;-0.36
110;90.00;182.73;1.99;0.15;-0.70;-0.19
111;85.00;153.90;1.54;0.32;-0.82;-0.12
112;80.00;130.75;1.14;-0.06;-1.11;-0.06
113;75.00;110.44;0.93;0.02;-1.10;0.03
114;70.00;93.12;0.65;-0.25;-0.99;-0.14
115;65.00;76.00;0.49;0.22;-0.84;0.04
116;60.00;63.20;0.36;0.05;-1.02;0.03
117;55.00;52.20;0.32;-0.07;-1.03;-0.09
118;50.00;41.87;0.24;-0.11;-1.02;-0.05
119;45.00;32.93;0.12;0.09;-1.05;-0.00
120;40.00;24.53;0.04;-0.07;-1.07;-0.02
121;0.00;17.29;0.00;-0.07;-1.03;-0.02
122;0.00;12.21;0.00;0.10;-1.02;-0.04
123;0.00;8.94;0.00;0.05;-1.04;-0.05
124;0.00;6.68;0.00;-0.06;-1.04;-0.00
125;0.00;5.13;0.00;-0.06;-1.05;0.02
126;0.00;4.04;0.00;-0.01;-1.04;-0.00
127;0.00;3.15;0.00;0.02;-1.04;-0.02
128;0.00;2.36;0.00;0.00;-1.05;-0.02
129;0.00;1.91;0.00;-0.01;-1.05;0.05
130;0.00;1.39;0.00;-0.01;-1.04;0.06
131;0.00;1.13;0.00;-0.01;-1.03;0.01
132;0.00;1.03;0.00;-0.00;-1.04;-0.02
133;0.00;0.89;0.00;-0.00;-1.04;-0.04
134;0.00;0.87;0.00;-0.01;-1.05;-0.03
135;0.00;0.86;0.00;-0.01;-1.05;-0.00
136;0.00;0.95;0.00;-0.01;-1.05;-0.00
137;0.00;0.80;0.00;-0.00;-1.03;-0.00
138;0.00;0.81;0.00;-0.00;-1.03;-0.00
