Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3130996.00;0.38;0.20;0.00;-1.00;0.00
1;0.00;3217104.00;0.42;0.20;0.00;-1.00;0.00
2;0.00;3303220.00;0.31;0.20;0.00;-1.00;0.00
3;0.00;3389344.00;0.40;0.24;-0.00;-1.00;0.00
4;0.00;3475452.00;0.43;0.20;0.00;-1.00;0.00
5;0.00;3561568.00;0.55;0.20;0.00;-0.99;0.00
6;0.00;3647696.00;0.62;0.20;0.00;-1.00;0.00
7;0.00;3733828.00;0.58;0.24;0.00;-1.00;0.00
8;0.00;3819952.00;0.52;0.24;-0.00;-1.00;0.00
9;0.00;3906052.00;0.52;0.24;0.00;-0.99;0.00
10;0.00;3992172.00;0.36;0.24;0.00;-0.99;0.00
11;0.00;4078304.00;0.37;0.24;0.00;-1.00;0.01
12;0.00;4164432.00;0.49;0.24;-0.00;-1.00;0.00
13;0.00;4250540.00;0.41;0.24;0.00;-1.00;0.00
14;0.00;4336660.00;0.49;0.24;-0.00;-0.99;0.01
15;9.00;4422792.00;0.48;0.48;-0.09;-1.02;0.17
16;9.00;4508908.00;2.52;0.61;0.04;-0.95;0.01
17;9.00;4595036.00;14.03;0.73;0.14;-0.98;0.12
18;9.00;4681168.00;26.34;0.61;0.18;-0.96;0.04
19;9.00;4767276.00;33.39;0.61;-0.16;-1.03;0.05
20;9.00;4853384.00;37.36;0.65;0.10;-0.95;0.00
21;19.00;4939520.00;39.93;1.05;-0.20;-1.21;0.05
22;19.00;5025620.00;54.22;1.42;0.22;-0.55;0.02
23;19.00;5111740.00;87.16;1.66;-0.25;-0.58;0.02
24;19.00;5197868.00;103.29;1.54;-0.00;-1.10;0.04
25;19.00;5283976.00;106.53;1.42;0.20;-1.00;0.09
26;29.00;5370096.00;107.61;2.23;-0.52;-1.41;0.12
27;29.00;5456208.00;125.24;2.88;0.55;-0.21;0.11
28;29.00;5542332.00;177.25;3.54;0.20;-1.48;0.16
29;29.00;5628452.00;203.92;3.29;-0.48;-1.80;0.02
30;29.00;5714572.00;207.71;3.09;-0.51;-0.72;0.06
31;39.00;5800684.00;208.90;4.10;0.16;-0.50;0.05
32;39.00;5886796.00;238.48;4.92;0.78;-0.70;0.00
33;39.00;5972932.00;306.83;5.77;-0.21;-1.18;0.03
34;39.00;6059084.00;333.29;5.73;-1.18;-1.09;0.01
35;39.00;6145180.00;335.34;5.94;-0.71;-0.08;0.10
36;39.00;6231308.00;335.49;6.26;0.81;-0.32;0.24
