Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;6556680.00;0.56;0.24;0.00;-1.00;0.00
1;0.00;6728892.00;0.72;0.24;0.00;-1.00;0.00
2;0.00;6815016.00;0.83;0.24;0.00;-1.00;0.00
3;0.00;6901144.00;0.71;0.24;0.00;-1.00;0.00
4;0.00;6987232.00;0.73;0.24;-0.00;-1.00;0.00
5;0.00;7073340.00;0.65;0.24;0.00;-0.99;0.00
6;0.00;7159456.00;0.53;0.24;0.00;-1.00;0.00
7;0.00;7245564.00;0.58;0.24;0.00;-1.00;0.00
8;0.00;7331680.00;0.64;0.24;0.00;-1.00;0.00
9;0.00;7417780.00;0.55;0.24;0.00;-1.00;0.00
10;0.00;7503912.00;0.55;0.24;0.00;-1.00;0.00
11;0.00;7590020.00;0.49;0.24;-0.00;-1.00;0.00
12;0.00;7676140.00;0.55;0.24;0.00;-1.00;0.00
13;0.00;7762268.00;0.64;0.24;0.00;-1.00;0.00
14;0.00;7848360.00;0.62;0.24;0.00;-1.00;0.00
15;0.00;7934492.00;0.59;0.24;0.00;-1.00;0.00
16;0.00;8020624.00;0.62;0.24;-0.00;-1.00;0.00
17;0.00;8106716.00;0.64;0.24;-0.00;-1.00;0.00
18;9.00;8192836.00;0.55;0.73;0.06;-1.03;0.26
19;9.00;8278948.00;1.75;0.85;0.17;-0.96;0.03
20;9.00;8365052.00;11.74;0.97;0.08;-0.98;0.05
21;9.00;8451188.00;25.09;0.61;-0.12;-1.02;0.04
22;9.00;8537268.00;32.88;0.61;-0.01;-0.93;0.04
23;19.00;8623408.00;37.39;0.93;0.05;-0.86;0.12
24;19.00;8709504.00;53.74;1.22;-0.10;-0.61;0.03
25;19.00;8795616.00;87.78;1.50;-0.09;-0.88;0.03
26;19.00;8881768.00;103.91;1.38;0.27;-0.45;0.00
27;19.00;8967848.00;107.00;1.38;-0.08;-0.78;0.03
28;29.00;9053956.00;107.96;2.07;0.12;-0.73;0.04
29;29.00;9140076.00;126.43;2.76;0.41;-1.03;0.03
30;29.00;9226200.00;178.67;3.13;-0.56;-1.57;0.10
31;29.00;9312308.00;204.40;3.09;-0.46;-0.88;0.06
32;29.00;9398436.00;208.23;3.01;0.28;-0.21;0.17
33;29.00;9484544.00;208.92;3.01;0.64;-0.73;0.05
34;39.00;9570660.00;208.56;3.98;-0.98;-1.35;0.15
35;39.00;9656764.00;230.15;4.84;-0.03;0.10;0.19
36;39.00;9742904.00;298.83;5.98;1.22;-0.53;0.14
37;39.00;9829020.00;332.12;5.94;0.41;-1.69;0.18
38;39.00;9915144.00;335.46;5.85;-0.50;-1.76;0.10
39;49.00;10001264.00;336.26;7.52;-1.43;-0.99;0.11
40;49.00;10087372.00;372.05;8.62;1.30;-0.28;0.05
41;49.00;10173500.00;454.49;10.57;-0.00;-1.10;0.11
42;49.00;10259612.00;484.10;10.29;-1.48;-0.90;0.42
43;59.00;10345720.00;486.30;10.33;1.28;0.01;0.09
44;59.00;10431836.00;486.64;10.05;0.50;-1.20;0.09
45;59.00;10517940.00;486.32;10.00;-1.59;-0.74;0.17
46;59.00;10604052.00;485.37;9.84;0.56;-0.20;0.24
47;59.00;10690168.00;483.52;9.44;0.51;-0.84;0.24
48;59.00;10776284.00;482.27;9.19;-1.58;-0.82;0.18
49;69.00;10862408.00;481.94;9.31;0.94;-0.13;0.10
50;69.00;10948520.00;481.93;9.80;0.45;-1.14;0.26
51;69.00;11034640.00;482.01;9.84;-1.59;-0.77;0.13
52;69.00;11120748.00;481.67;9.72;1.35;-0.35;0.31
53;69.00;11206860.00;481.48;9.31;-0.01;-0.92;0.51
54;79.00;11292980.00;482.52;9.72;-1.02;-0.43;0.21
55;79.00;11379088.00;484.08;9.72;1.48;-0.83;0.48
56;79.00;11465200.00;483.09;10.00;-0.88;-0.94;0.02
57;79.00;11551320.00;481.57;9.72;-0.34;0.07;0.24
58;79.00;11637436.00;479.79;10.00;1.19;-0.84;0.07
59;79.00;11723568.00;478.80;9.68;-1.63;-0.84;0.36
60;89.00;11809668.00;478.62;9.60;0.82;-0.19;0.35
61;89.00;11895776.00;474.00;9.44;0.46;-0.79;0.48
62;89.00;11981900.00;472.25;9.80;-1.53;-0.75;0.05
63;89.00;12068020.00;474.13;9.96;1.36;-0.45;0.31
64;100.00;12154116.00;474.71;9.84;-0.25;-0.87;0.36
65;100.00;12240232.00;472.82;9.64;-1.18;-0.55;0.08
66;100.00;12326348.00;471.78;9.92;1.41;-0.73;0.23
67;100.00;12412476.00;473.46;10.09;-0.97;-1.11;0.10
68;100.00;12498580.00;475.98;10.37;0.46;-0.05;0.24
69;100.00;12584704.00;477.94;10.05;0.89;-0.96;0.05
70;100.00;12670832.00;477.44;10.29;-1.56;-1.00;0.32
71;100.00;12756932.00;477.50;9.84;1.41;-0.57;0.41
72;100.00;12843080.00;477.89;10.09;-0.94;-1.11;0.16
73;100.00;12929168.00;477.50;10.13;-0.27;-0.22;0.26
74;100.00;13015276.00;477.92;10.13;0.94;-0.78;0.08
75;89.00;13101416.00;477.28;9.76;-1.47;-0.78;0.55
76;89.00;13187520.00;478.37;9.23;1.21;-0.49;0.25
77;89.00;13273636.00;479.22;9.35;-0.91;-0.93;0.26
78;79.00;13359752.00;477.80;9.31;0.22;-0.17;0.20
79;69.00;13445868.00;476.08;9.76;1.07;-0.81;0.12
80;59.00;13531992.00;475.41;9.92;-1.24;-0.57;0.55
81;49.00;13618108.00;474.02;10.25;1.27;-0.73;0.40
82;39.00;13704220.00;473.47;8.58;-0.82;-1.40;0.17
83;29.00;13790340.00;435.00;6.14;0.12;-1.60;0.07
84;19.00;13876460.00;334.86;3.05;0.10;-1.08;0.10
85;9.00;13962592.00;231.50;1.46;0.17;-1.18;0.07
86;0.00;14048656.00;147.96;0.61;0.05;-0.83;0.11
87;0.00;14134792.00;91.68;0.32;-0.04;-1.00;0.07
88;0.00;14220904.00;55.74;0.24;0.01;-1.03;0.10
89;0.00;14307024.00;34.29;0.24;-0.10;-1.02;0.00
90;0.00;14393136.00;22.45;0.24;-0.10;-1.00;0.06
