Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;6752608.00;0.45;0.24;0.00;-1.00;0.00
1;100.00;6838708.00;0.48;0.52;-0.01;-1.03;0.10
2;100.00;6924812.00;2.66;4.39;0.20;-0.40;0.03
3;0.00;7010940.00;26.49;4.39;0.30;-1.25;0.09
4;100.00;7097028.00;115.95;8.01;-0.63;-0.44;0.39
5;0.00;7183132.00;197.85;4.15;0.01;-0.75;0.44
6;100.00;7269248.00;284.75;7.93;0.70;-1.12;0.14
7;0.00;7355352.00;289.34;4.02;-0.14;-1.60;0.33
8;100.00;7441448.00;361.88;7.52;1.17;-0.76;0.04
9;0.00;7527568.00;312.54;3.74;-0.32;-1.29;0.07
10;100.00;7613660.00;331.70;7.77;1.16;-0.36;0.16
11;0.00;7699776.00;266.94;4.27;-0.58;-1.59;0.20
12;100.00;7785880.00;314.31;7.69;1.55;-0.87;0.22
13;0.00;7871972.00;299.39;3.66;0.90;-0.66;0.05
14;100.00;7958072.00;359.65;7.12;-0.23;-0.46;0.10
15;0.00;8044196.00;308.80;3.70;-0.48;-1.63;0.08
16;100.00;8130300.00;330.40;7.08;-0.86;-0.88;0.29
17;0.00;8216420.00;304.62;3.62;0.09;-0.38;0.03
18;100.00;8302528.00;360.10;7.48;-0.58;-1.20;0.34
19;0.00;8388628.00;307.88;4.10;0.26;-0.81;0.09
20;100.00;8474744.00;326.33;7.73;-1.38;-1.39;0.02
21;0.00;8560828.00;264.34;3.86;0.48;-0.49;0.16
22;100.00;8646952.00;313.69;7.85;-1.26;-1.15;0.05
23;0.00;8733044.00;297.79;4.23;-0.45;-1.14;0.02
24;0.00;8819152.00;355.72;4.23;0.29;-1.04;0.09
25;0.00;8905232.00;237.10;0.24;0.16;-0.84;0.01
26;0.00;8991344.00;111.79;0.24;0.08;-1.03;0.08
27;0.00;9077440.00;61.34;0.24;0.11;-1.00;0.00
28;0.00;9163552.00;37.25;0.24;-0.11;-1.02;0.08
29;0.00;9249644.00;24.11;0.24;0.14;-0.99;0.05
30;0.00;9335728.00;16.08;0.24;0.14;-0.97;0.08
31;0.00;9421848.00;11.09;0.24;-0.03;-1.00;0.03
32;0.00;9507944.00;7.93;0.24;-0.05;-1.00;0.01
33;0.00;9594036.00;5.76;0.24;0.00;-1.00;0.05
34;0.00;9680152.00;4.31;0.24;0.01;-1.00;0.02
35;0.00;9766252.00;3.34;0.24;0.00;-0.99;0.03
36;0.00;9852332.00;2.37;0.24;-0.00;-0.99;0.01
37;0.00;9938460.00;1.83;0.24;-0.00;-1.00;0.01
38;0.00;10024564.00;1.35;0.24;0.00;-1.01;0.03
39;0.00;10110648.00;0.81;0.24;0.00;-1.00;0.02
40;0.00;10196752.00;0.45;0.24;0.00;-1.00;0.01
41;0.00;10282828.00;0.40;0.24;0.00;-0.99;0.00
42;0.00;10368936.00;0.35;0.24;0.00;-0.99;0.02
43;0.00;10455036.00;0.31;0.24;-0.00;-1.00;0.00
44;0.00;10541140.00;0.38;0.24;0.00;-1.00;0.02
45;0.00;10627256.00;0.38;0.24;0.00;-1.00;0.01
46;0.00;10713344.00;0.47;0.24;0.00;-1.00;0.01
47;0.00;10799440.00;0.51;0.24;0.00;-1.00;0.00
48;0.00;10885548.00;0.40;0.24;0.00;-1.00;0.00
49;0.00;10971644.00;0.40;0.24;0.00;-1.00;0.00
50;100.00;11057756.00;0.50;0.56;-0.07;-1.05;0.11
51;0.00;11143856.00;2.48;0.56;0.00;-0.99;0.05
52;100.00;11229956.00;11.68;3.94;0.84;0.26;0.20
53;0.00;11316068.00;70.92;3.62;0.37;-0.62;0.08
54;100.00;11402180.00;228.04;7.24;1.17;-1.27;0.35
55;0.00;11488288.00;262.47;3.86;0.41;-0.26;0.04
56;100.00;11574412.00;314.54;7.44;-0.30;-1.70;0.02
57;0.00;11660528.00;262.04;3.82;0.41;-0.27;0.27
58;100.00;11746660.00;312.71;7.85;-1.29;-1.28;0.15
59;0.00;11832764.00;297.08;4.27;-0.46;-1.49;0.02
60;0.00;12005000.00;307.03;3.74;0.40;-0.19;0.22
61;100.00;12091108.00;329.26;7.44;0.31;-1.35;0.09
62;100.00;12177224.00;303.94;7.24;0.19;-0.25;0.42
63;0.00;12263352.00;412.07;7.24;0.49;-0.61;0.27
64;100.00;12349484.00;408.38;6.95;-0.86;-1.55;0.09
65;0.00;12435584.00;315.28;3.66;-0.37;-1.54;0.15
66;100.00;12521700.00;359.11;7.40;0.72;-1.42;0.29
67;0.00;12607820.00;305.56;3.98;0.42;-0.15;0.17
68;100.00;12693916.00;324.43;7.52;-0.72;-1.56;0.07
69;0.00;12780040.00;263.84;3.78;0.37;-0.25;0.25
70;0.00;12866168.00;310.40;3.78;-0.27;-1.03;0.09
71;0.00;12952272.00;212.36;0.24;0.12;-1.02;0.03
72;0.00;13124492.00;56.42;0.24;0.13;-1.00;0.00
