Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3907104.00;0.66;0.24;0.00;-1.00;0.00
1;0.00;3993244.00;0.48;0.24;0.00;-1.00;0.00
2;0.00;4079376.00;0.49;0.24;0.00;-1.00;0.00
3;0.00;4165508.00;0.58;0.24;-0.00;-1.00;0.00
4;0.00;4251624.00;0.39;0.24;0.00;-1.00;0.00
5;0.00;4337768.00;0.41;0.24;0.00;-1.00;0.00
6;0.00;4423900.00;0.54;0.24;0.00;-1.00;0.00
7;0.00;4510040.00;0.65;0.24;-0.00;-1.00;0.00
8;0.00;4596148.00;0.49;0.24;0.00;-1.00;0.00
9;0.00;4682280.00;0.55;0.24;-0.00;-1.00;0.00
10;0.00;4768400.00;0.54;0.24;0.00;-0.99;0.00
11;0.00;4854532.00;0.55;0.24;0.00;-1.00;0.00
12;0.00;4940680.00;0.50;0.20;0.00;-1.00;0.00
13;0.00;5026792.00;0.55;0.20;-0.00;-1.00;0.00
14;0.00;5112916.00;0.60;0.20;0.00;-0.99;0.00
15;0.00;5199052.00;0.40;0.24;0.00;-1.00;0.00
16;0.00;5285188.00;0.41;0.24;0.00;-1.00;0.00
17;0.00;5371308.00;0.53;0.24;0.00;-1.00;0.00
18;0.00;5457440.00;0.60;0.24;-0.00;-1.00;0.00
19;0.00;5543568.00;0.56;0.24;0.00;-1.00;0.00
20;0.00;5629696.00;0.50;0.24;0.00;-1.00;0.00
21;0.00;5715832.00;0.32;0.24;0.00;-1.00;0.00
22;0.00;5801972.00;0.43;0.24;-0.00;-1.00;0.00
23;0.00;5888076.00;0.54;0.24;0.00;-1.00;0.00
24;0.00;5974192.00;0.53;0.24;0.00;-0.99;0.00
25;0.00;6060332.00;0.49;0.24;0.00;-0.99;0.00
26;0.00;6146464.00;0.48;0.20;0.00;-0.99;0.00
27;0.00;6232608.00;0.45;0.20;0.00;-1.00;0.00
28;0.00;6318744.00;0.38;0.20;-0.00;-1.00;0.00
29;0.00;6404872.00;0.54;0.24;0.00;-1.00;0.00
30;0.00;6490992.00;0.73;0.24;0.00;-1.00;0.00
31;0.00;6577116.00;0.45;0.20;0.00;-1.00;0.00
32;0.00;6749356.00;0.41;0.20;0.00;-0.99;0.00
33;0.00;6835500.00;0.49;0.24;0.00;-1.00;0.00
34;0.00;6921632.00;0.21;0.24;0.00;-0.99;0.00
35;0.00;7007732.00;0.43;0.24;0.00;-1.00;0.00
36;0.00;7093872.00;0.46;0.24;0.00;-1.00;0.00
37;0.00;7180000.00;0.30;0.24;0.00;-1.00;0.00
38;0.00;7266128.00;0.32;0.24;-0.00;-1.00;0.00
39;0.00;7352236.00;0.45;0.24;-0.00;-1.00;0.00
40;0.00;7438372.00;0.45;0.24;0.00;-1.00;0.00
41;0.00;7524504.00;0.66;0.24;-0.00;-1.00;0.00
42;0.00;7610628.00;0.50;0.24;0.00;-1.00;0.00
43;0.00;7696740.00;0.48;0.24;-0.00;-1.00;0.00
44;0.00;7782884.00;0.81;0.24;0.00;-1.00;0.00
45;0.00;7869016.00;0.71;0.24;0.00;-1.00;0.00
46;0.00;7955144.00;0.67;0.24;0.00;-1.00;0.00
47;0.00;8041284.00;0.75;0.24;0.00;-1.00;0.00
48;0.00;8127400.00;0.53;0.24;0.00;-0.99;0.00
49;0.00;8213544.00;0.59;0.24;-0.00;-1.00;0.00
50;0.00;8299672.00;0.32;0.24;0.00;-1.00;0.00
51;0.00;8385796.00;0.25;0.24;0.00;-1.00;0.00
52;0.00;8471920.00;0.48;0.24;-0.00;-1.00;0.00
53;0.00;8558064.00;0.50;0.20;0.00;-1.00;0.00
54;0.00;8644192.00;0.29;0.20;0.00;-1.00;0.00
55;0.00;8730320.00;0.30;0.20;0.00;-0.99;0.00
56;0.00;8816444.00;0.67;0.24;0.00;-0.99;0.00
57;0.00;8902600.00;0.53;0.24;0.00;-1.00;0.00
58;0.00;8988720.00;0.49;0.24;-0.00;-1.00;0.00
59;0.00;9074836.00;0.45;0.24;0.00;-1.00;0.00
60;0.00;9160984.00;0.54;0.24;0.00;-1.00;0.00
61;9.00;9247088.00;0.29;0.40;0.06;-0.93;0.06
62;9.00;9333236.00;1.66;0.52;0.22;-0.91;0.10
63;9.00;9419368.00;11.86;0.65;0.18;-1.01;0.11
64;9.00;9505480.00;24.98;0.61;0.09;-0.99;0.01
65;19.00;9591616.00;32.89;1.01;-0.17;-0.94;0.05
66;19.00;9677752.00;47.97;1.26;-0.00;-1.25;0.01
67;19.00;9763892.00;83.09;1.42;-0.22;-1.00;0.02
68;19.00;9850024.00;102.45;1.26;0.29;-0.64;0.03
69;19.00;9936156.00;106.58;1.30;-0.04;-0.84;0.00
70;19.00;10022300.00;107.57;1.34;-0.20;-0.88;0.00
71;29.00;10108420.00;107.86;2.27;0.27;-0.78;0.05
72;29.00;10194564.00;124.21;2.68;-0.62;-1.56;0.02
73;29.00;10280692.00;176.97;3.41;0.12;-0.39;0.17
74;29.00;10366840.00;204.83;3.09;0.74;-0.37;0.02
75;29.00;10452968.00;208.64;3.29;0.16;-1.33;0.12
76;39.00;10539112.00;209.44;4.02;-0.81;-1.12;0.06
77;39.00;10625232.00;236.70;5.04;-0.80;-0.29;0.15
78;49.00;10711372.00;305.98;7.64;1.22;-0.95;0.16
79;59.00;10797512.00;363.30;9.07;-1.52;-1.08;0.17
80;69.00;10883620.00;448.45;10.25;0.14;-0.24;0.03
81;79.00;10969760.00;484.37;10.21;1.43;-0.82;0.00
82;89.00;11055904.00;486.89;10.09;-0.89;-1.15;0.13
83;100.00;11142028.00;486.24;10.00;-0.66;-0.52;0.24
84;100.00;11228168.00;485.53;9.52;1.59;-0.56;0.01
85;89.00;11314304.00;485.59;9.80;-0.28;-1.04;0.15
86;79.00;11400428.00;484.50;10.00;-1.35;-0.55;0.11
87;69.00;11486564.00;483.24;10.09;1.33;-0.39;0.25
88;59.00;11572692.00;482.68;9.96;0.03;-1.03;0.34
89;49.00;11658820.00;481.87;9.96;-1.39;-0.65;0.06
90;39.00;11744960.00;480.02;8.50;0.58;-0.78;0.14
91;29.00;11831088.00;440.63;5.90;0.36;-0.42;0.15
92;19.00;11917232.00;337.37;2.92;-0.21;-1.33;0.07
93;9.00;12003368.00;230.32;1.30;-0.28;-0.93;0.04
94;0.00;12089488.00;146.32;0.65;-0.10;-0.93;0.07
95;0.00;12175608.00;90.50;0.32;0.13;-0.97;0.01
96;0.00;12261732.00;55.06;0.24;0.11;-0.97;0.03
97;0.00;12347868.00;33.75;0.24;-0.03;-1.05;0.06
98;0.00;12433984.00;21.73;0.24;0.19;-0.98;0.03
99;0.00;12520116.00;14.53;0.24;0.19;-0.97;0.07
100;0.00;12606244.00;9.89;0.24;0.06;-0.99;0.01
101;0.00;12692388.00;7.00;0.24;0.01;-1.00;0.03
102;0.00;12778512.00;4.95;0.24;-0.03;-1.01;0.03
103;0.00;12864648.00;3.59;0.24;-0.02;-1.00;0.03
104;0.00;12950764.00;2.81;0.24;0.00;-0.99;0.03
105;0.00;13036892.00;2.14;0.24;0.00;-1.00;0.00
106;0.00;13123040.00;1.42;0.24;0.00;-1.00;0.02
107;0.00;13209132.00;0.85;0.24;0.00;-0.99;0.04
108;0.00;13295276.00;0.62;0.24;-0.00;-1.00;0.05
109;0.00;13381392.00;0.53;0.24;0.00;-0.99;0.01
110;0.00;13467532.00;0.22;0.20;-0.00;-1.00;0.02
111;0.00;13553652.00;0.13;0.20;0.00;-1.00;0.01
112;0.00;13639788.00;0.08;0.20;0.00;-1.00;0.02
113;0.00;13725908.00;0.22;0.24;-0.00;-1.00;0.00
114;0.00;13812044.00;0.25;0.24;-0.00;-1.00;0.01
115;0.00;13898152.00;0.20;0.24;0.00;-0.99;0.00
116;0.00;13984308.00;0.17;0.24;-0.00;-1.00;0.00
117;0.00;14070428.00;0.34;0.24;-0.00;-1.00;0.00
118;0.00;14156556.00;0.41;0.24;0.00;-1.00;0.00
119;0.00;14242708.00;0.29;0.24;0.00;-0.99;0.00
120;0.00;14328828.00;0.24;0.24;0.00;-1.00;0.00
