Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2249892.00;0.51;0.28;-0.00;-1.00;0.00
1;0.00;2335996.00;0.48;0.28;0.00;-1.00;0.00
2;0.00;2422112.00;0.58;0.28;-0.00;-1.00;0.00
3;0.00;2508216.00;0.67;0.24;-0.00;-1.00;0.00
4;0.00;2594336.00;0.63;0.24;0.00;-1.00;0.00
5;0.00;2680456.00;0.65;0.24;0.00;-1.00;0.00
6;0.00;2766544.00;0.64;0.24;0.00;-0.99;0.00
7;0.00;2852680.00;0.77;0.24;-0.00;-1.00;0.00
8;0.00;2938804.00;0.78;0.24;0.00;-1.00;0.00
9;0.00;3024908.00;0.71;0.24;0.00;-1.00;0.00
10;0.00;3111028.00;0.57;0.24;0.00;-1.00;0.00
11;0.00;3197144.00;0.62;0.24;0.00;-1.00;0.00
12;0.00;3283268.00;0.68;0.24;0.00;-1.00;0.00
13;0.00;3369380.00;0.55;0.24;0.00;-1.00;0.00
14;0.00;3455492.00;0.48;0.24;0.00;-1.00;0.00
15;0.00;3541616.00;0.52;0.24;0.00;-1.00;0.00
16;0.00;3627736.00;0.47;0.24;0.00;-1.00;0.00
17;0.00;3713856.00;0.44;0.24;0.00;-1.00;0.00
18;0.00;3799984.00;0.59;0.24;-0.00;-1.00;0.00
19;0.00;3886092.00;0.63;0.24;0.00;-1.00;0.00
20;0.00;3972212.00;0.62;0.24;0.00;-1.00;0.00
21;0.00;4058324.00;0.60;0.28;0.00;-1.00;0.00
22;0.00;4144444.00;0.60;0.28;0.00;-1.00;0.00
23;0.00;4230536.00;0.54;0.28;0.00;-0.99;0.00
24;0.00;4316656.00;0.56;0.24;0.00;-1.00;0.00
25;0.00;4402788.00;0.58;0.24;-0.00;-1.00;0.00
26;0.00;4488896.00;0.63;0.24;0.00;-1.00;0.00
27;0.00;4575004.00;0.69;0.24;0.00;-1.00;0.00
28;0.00;4661144.00;0.64;0.24;0.00;-1.00;0.00
29;0.00;4747240.00;0.62;0.24;0.00;-1.01;0.00
30;0.00;4833344.00;0.62;0.24;0.00;-0.99;0.00
31;0.00;4919488.00;0.53;0.24;-0.00;-1.00;0.00
32;0.00;5005588.00;0.42;0.24;-0.00;-1.00;0.00
33;0.00;5091704.00;0.49;0.24;0.00;-1.00;0.00
34;0.00;5177800.00;0.73;0.24;0.00;-0.99;0.00
35;0.00;5263928.00;0.74;0.24;0.00;-1.00;0.00
36;0.00;5350036.00;0.71;0.24;0.00;-1.00;0.00
37;0.00;5436160.00;0.67;0.24;0.00;-1.00;0.00
38;0.00;5522272.00;0.63;0.24;0.00;-1.00;0.00
39;0.00;5608380.00;0.59;0.24;0.00;-1.00;0.00
40;0.00;5694500.00;0.62;0.24;0.00;-1.00;0.00
41;0.00;5780628.00;0.42;0.24;0.00;-0.99;0.00
42;0.00;5866728.00;0.43;0.24;0.00;-1.00;0.00
43;0.00;5952856.00;0.62;0.24;0.00;-1.00;0.00
44;0.00;6038948.00;0.46;0.24;0.00;-0.99;0.00
45;0.00;6125068.00;0.49;0.24;0.00;-1.00;0.00
46;0.00;6211184.00;0.64;0.24;0.00;-1.00;0.00
47;0.00;6297296.00;0.58;0.24;0.00;-0.99;0.00
48;0.00;6383412.00;0.59;0.24;0.00;-1.00;0.00
49;0.00;6469528.00;0.59;0.24;0.00;-1.00;0.00
50;0.00;6555636.00;0.54;0.24;0.00;-1.00;0.00
51;9.00;6727884.00;3.20;0.56;-0.20;-1.01;0.12
52;9.00;6813988.00;15.11;0.69;-0.11;-1.00;0.02
53;9.00;6900072.00;27.07;0.61;0.12;-0.94;0.05
54;19.00;6986184.00;33.74;0.93;0.36;-0.81;0.08
55;19.00;7072316.00;47.18;1.18;-0.23;-1.16;0.02
56;19.00;7158408.00;81.47;1.38;0.19;-0.80;0.10
57;19.00;7330640.00;106.89;1.38;-0.12;-1.00;0.00
58;29.00;7416740.00;108.27;2.07;0.38;-0.47;0.02
59;29.00;7502864.00;128.54;2.52;0.01;-1.45;0.13
60;29.00;7588988.00;181.13;3.01;-0.56;-1.53;0.06
61;29.00;7675092.00;205.19;3.01;-0.18;-0.59;0.07
62;29.00;7761212.00;208.88;3.13;0.47;-0.20;0.03
63;39.00;7847304.00;209.46;4.06;-0.43;-1.66;0.09
64;39.00;7933404.00;230.12;5.12;-0.85;-0.98;0.05
65;39.00;8019524.00;298.27;6.10;0.99;-0.57;0.05
66;49.00;8105636.00;333.25;7.60;-0.34;-1.46;0.20
67;59.00;8191740.00;362.60;8.99;-0.27;-0.35;0.32
68;69.00;8277864.00;444.42;10.53;1.51;-0.54;0.14
69;79.00;8363976.00;483.65;10.62;-0.37;-1.06;0.22
70;89.00;8450076.00;486.09;10.66;-0.99;-0.61;0.31
71;100.00;8536192.00;485.53;10.41;1.18;-0.42;0.01
72;100.00;8622312.00;485.41;10.13;-0.16;-1.03;0.19
73;89.00;8708428.00;484.64;10.13;-1.47;-0.54;0.06
74;79.00;8794540.00;483.06;9.88;1.20;-0.33;0.27
75;69.00;8880652.00;482.92;9.80;0.11;-0.91;0.37
76;59.00;8966772.00;482.47;9.39;-1.45;-0.84;0.06
77;49.00;9052884.00;482.46;9.35;1.17;-0.36;0.38
78;39.00;9139004.00;481.67;8.17;0.58;-1.41;0.10
79;29.00;9225120.00;443.01;5.77;-0.09;-1.57;0.17
80;19.00;9311220.00;328.80;3.09;0.36;-0.76;0.26
81;9.00;9397344.00;221.88;1.34;0.20;-1.01;0.13
82;0.00;9483444.00;149.03;0.65;0.12;-1.10;0.06
83;0.00;9569552.00;92.31;0.36;-0.15;-1.00;0.02
84;0.00;9655644.00;55.32;0.24;-0.04;-0.93;0.00
85;0.00;9741796.00;34.05;0.24;-0.01;-1.05;0.05
86;0.00;9827880.00;23.40;0.24;-0.17;-0.99;0.00
87;0.00;9913996.00;16.54;0.24;-0.09;-1.00;0.04
88;0.00;10000104.00;11.81;0.24;-0.00;-1.00;0.00
