Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;-1.00;0.38;0.00;0.01;-1.05;-0.02
1;-1.00;0.40;0.00;-0.09;-0.99;-0.02
2;0.00;0.42;0.00;-0.12;-1.08;0.02
3;0.00;0.44;0.00;-0.10;-1.06;0.03
4;0.00;0.36;0.00;0.03;-1.03;-0.01
5;0.00;0.42;0.00;0.11;-1.01;-0.01
6;0.00;0.32;0.00;0.11;-1.08;-0.06
7;0.00;0.25;0.00;0.04;-1.03;0.01
8;0.00;0.30;0.00;-0.06;-1.02;-0.04
9;0.00;0.45;0.00;-0.13;-1.04;0.02
10;0.00;0.55;0.00;-0.08;-1.06;0.00
11;0.00;0.50;0.00;0.01;-1.07;-0.02
12;0.00;0.37;0.00;0.08;-1.03;0.00
13;0.00;0.34;0.00;0.09;-1.00;-0.06
14;0.00;0.50;0.00;0.04;-1.03;-0.01
15;0.00;0.32;0.00;-0.06;-1.07;-0.03
16;0.00;0.29;0.00;-0.11;-1.03;0.02
17;0.00;0.32;0.00;-0.06;-0.99;0.01
18;0.00;0.45;0.00;0.00;-1.05;-0.02
19;0.00;0.44;0.00;0.11;-1.04;-0.01
20;0.00;0.39;0.00;0.10;-1.04;-0.06
21;0.00;0.43;0.00;0.01;-1.03;-0.00
22;0.00;0.35;0.00;-0.08;-1.06;-0.01
23;0.00;0.49;0.00;-0.13;-1.01;-0.00
24;0.00;0.39;0.00;-0.08;-1.03;0.03
25;0.00;0.27;0.00;0.01;-1.07;-0.02
26;0.00;0.30;0.00;0.12;-1.02;0.00
27;0.00;0.15;0.00;0.11;-1.01;-0.06
28;0.00;0.06;0.00;0.02;-1.05;-0.01
29;0.00;0.27;0.01;-0.08;-1.07;-0.01
30;0.00;0.39;0.01;-0.13;-1.05;-0.02
31;0.00;0.18;0.01;-0.05;-1.03;0.03
32;0.00;0.16;0.01;0.03;-1.07;-0.04
33;0.00;0.23;0.01;0.09;-1.04;-0.00
34;0.00;0.33;0.01;0.08;-1.04;-0.04
35;0.00;0.21;0.01;-0.03;-1.05;-0.01
36;0.00;0.08;0.01;-0.11;-1.06;-0.00
37;0.00;0.24;0.01;-0.11;-1.04;0.00
38;0.00;0.30;0.01;-0.04;-1.03;0.01
39;0.00;0.36;0.01;0.07;-1.06;-0.02
40;0.00;0.36;0.01;0.11;-1.03;-0.01
41;0.00;0.38;0.01;0.08;-0.99;-0.00
42;0.00;0.35;0.01;-0.04;-1.06;-0.03
43;0.00;0.32;0.01;-0.12;-1.05;-0.00
44;0.00;0.47;0.01;-0.07;-1.07;-0.01
45;0.00;0.46;0.01;0.01;-1.06;-0.01
46;0.00;0.10;0.01;0.12;-1.03;-0.00
47;0.00;0.36;0.01;0.10;-1.06;-0.04
48;0.00;0.63;0.01;0.01;-1.02;-0.02
49;0.00;0.35;0.01;-0.09;-1.02;-0.02
50;0.00;0.28;0.01;-0.11;-1.07;-0.00
51;1.00;0.36;0.01;-0.01;-1.04;0.01
52;2.00;0.39;0.01;0.08;-0.99;-0.03
53;3.00;0.47;0.01;0.11;-1.04;-0.00
54;4.00;0.49;0.01;0.06;-1.00;-0.01
55;5.00;0.36;0.01;-0.06;-1.07;-0.01
56;6.00;0.53;0.01;-0.12;-1.01;0.02
