Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3670788.00;0.12;0.24;0.00;-1.00;0.00
1;0.00;3756912.00;0.30;0.24;0.00;-1.00;0.00
2;0.00;3843044.00;0.36;0.24;0.00;-1.00;0.00
3;0.00;3929156.00;0.41;0.24;0.00;-1.00;0.00
4;0.00;4015276.00;0.52;0.24;0.00;-1.00;0.00
5;0.00;4101388.00;0.54;0.24;0.00;-1.00;0.00
6;0.00;4187504.00;0.64;0.24;0.00;-1.00;0.00
7;0.00;4273612.00;0.65;0.24;0.00;-1.00;0.00
8;0.00;4359756.00;0.66;0.24;0.00;-1.00;0.00
9;0.00;4445852.00;0.47;0.24;0.00;-0.99;0.00
10;0.00;4531972.00;0.34;0.24;0.00;-0.99;0.00
11;0.00;4618108.00;0.31;0.28;0.00;-1.00;0.00
12;0.00;4704224.00;0.52;0.28;0.00;-0.99;0.00
13;0.00;4790332.00;0.50;0.28;0.01;-0.99;0.00
14;0.00;4876464.00;0.34;0.24;0.00;-1.00;0.00
15;0.00;4962588.00;0.45;0.24;0.00;-1.00;0.00
16;0.00;5048680.00;0.45;0.24;0.00;-1.00;0.00
