Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3491896.00;0.32;0.28;0.00;-1.00;0.00
1;0.00;3577984.00;0.55;0.24;0.00;-0.99;0.00
2;0.00;3664076.00;0.51;0.24;0.00;-1.00;0.00
3;0.00;3750164.00;0.42;0.24;0.00;-1.00;0.00
4;0.00;3836268.00;0.32;0.24;0.00;-1.00;0.01
5;0.00;3922324.00;0.51;0.24;0.00;-1.00;0.00
6;0.00;4008424.00;0.77;0.24;0.00;-1.00;0.00
7;0.00;4094516.00;0.66;0.24;-0.00;-1.00;0.00
8;0.00;4180608.00;0.43;0.24;0.00;-0.99;0.00
9;23.00;4266700.00;0.33;0.24;-0.00;-1.00;0.00
10;23.00;4352784.00;0.45;0.24;-0.00;-1.00;0.00
11;23.00;4438880.00;0.43;0.24;0.00;-1.00;0.00
12;23.00;4524960.00;0.35;0.24;-0.00;-1.00;0.00
13;23.00;4611044.00;0.38;0.24;-0.00;-1.00;0.00
14;23.00;4697140.00;0.35;0.24;-0.00;-1.00;0.00
15;23.00;4783228.00;0.32;0.24;0.00;-1.00;0.00
16;23.00;4869312.00;0.33;0.24;0.00;-1.00;0.00
17;23.00;4955404.00;0.34;0.24;-0.00;-1.00;0.00
18;23.00;5041492.00;0.56;0.24;0.00;-0.99;0.01
19;23.00;5127588.00;0.45;0.28;0.00;-1.01;0.00
20;23.00;5213672.00;0.55;0.28;0.00;-1.00;0.00
21;23.00;5299760.00;0.57;0.28;0.00;-1.00;0.00
22;23.00;5385836.00;0.55;0.24;0.00;-0.99;0.00
23;23.00;5471924.00;0.50;0.24;0.00;-1.00;0.00
24;25.00;5558036.00;0.50;0.24;0.00;-1.00;0.00
25;25.00;5644116.00;0.48;0.28;0.00;-1.00;0.00
26;25.00;5730192.00;0.69;0.28;0.00;-0.99;0.00
27;25.00;5816296.00;0.81;0.28;0.00;-1.00;0.00
28;25.00;5902392.00;0.75;0.24;0.00;-1.00;0.00
29;25.00;5988476.00;0.64;0.24;0.00;-1.00;0.00
30;25.00;6074552.00;0.53;0.24;0.00;-0.99;0.00
31;25.00;6160660.00;0.62;0.24;-0.00;-1.00;0.00
32;25.00;6246740.00;0.65;0.24;-0.00;-1.00;0.00
33;25.00;6332816.00;0.54;0.24;0.00;-1.00;0.00
34;25.00;6418932.00;0.55;0.24;0.00;-1.00;0.00
35;25.00;6505000.00;0.46;0.24;0.00;-1.00;0.01
36;25.00;6591084.00;0.37;0.24;0.00;-1.00;0.00
37;27.00;6763248.00;0.66;0.24;0.00;-1.00;0.00
38;27.00;6849328.00;0.70;0.24;0.00;-0.99;0.00
39;27.00;6935420.00;0.60;0.24;0.00;-1.00;0.00
40;27.00;7021508.00;0.41;0.24;0.00;-1.00;0.00
41;27.00;7107596.00;0.34;0.24;0.00;-1.01;0.00
42;27.00;7193664.00;0.41;0.24;0.00;-1.00;0.00
