Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2341372.00;0.37;0.04;-0.00;-1.00;0.00
1;0.00;2427464.00;0.39;0.00;-0.00;-1.00;0.00
2;0.00;2513616.00;0.53;0.00;-0.00;-1.01;0.00
3;0.00;2599748.00;0.40;0.00;-0.00;-1.00;0.00
4;0.00;2685900.00;0.73;0.00;-0.00;-1.00;0.00
5;0.00;2772008.00;0.76;0.00;0.00;-1.00;0.00
6;0.00;2858152.00;0.68;0.00;-0.00;-1.00;0.00
7;0.00;2944288.00;0.90;0.00;-0.00;-1.00;0.00
8;0.00;3030412.00;0.65;0.00;-0.00;-1.00;0.00
9;0.00;3116544.00;0.51;0.00;0.00;-1.00;0.00
10;0.00;3202676.00;0.67;0.00;-0.00;-1.00;0.00
11;0.00;3288808.00;0.58;0.00;0.00;-1.00;0.00
12;0.00;3374948.00;0.58;0.00;-0.00;-1.00;0.00
13;0.00;3461072.00;0.56;0.00;-0.00;-1.00;0.00
14;0.00;3547208.00;0.55;0.00;-0.00;-1.00;0.00
15;0.00;3633336.00;0.60;0.00;-0.00;-1.00;0.00
16;0.00;3719484.00;0.68;0.00;-0.00;-1.00;0.00
17;9.00;3805604.00;0.53;0.00;0.00;-0.99;0.00
18;9.00;3891792.00;0.45;0.08;-0.00;-1.00;0.00
19;9.00;3977896.00;0.29;0.16;-0.00;-1.00;0.00
20;9.00;4064024.00;0.19;0.24;-0.00;-1.01;0.00
21;9.00;4150128.00;0.20;0.24;-0.01;-1.00;0.00
22;19.00;4236240.00;0.40;0.24;0.00;-1.00;0.00
23;19.00;4322356.00;0.27;0.24;-0.00;-1.00;0.00
24;19.00;4408472.00;0.03;0.24;0.00;-1.00;0.00
25;19.00;4494580.00;0.07;0.24;-0.00;-1.00;0.00
26;19.00;4580684.00;-0.01;0.24;0.00;-0.99;0.00
27;29.00;4666816.00;0.01;0.24;-0.00;-1.00;0.00
28;29.00;4752920.00;0.08;0.24;-0.00;-1.00;0.00
29;29.00;4839032.00;0.31;0.24;0.00;-1.00;0.00
30;29.00;4925148.00;0.18;0.24;-0.00;-1.00;0.00
31;29.00;5011260.00;0.15;0.24;-0.00;-1.00;0.00
32;39.00;5097372.00;0.07;0.24;0.00;-0.99;0.00
33;39.00;5183496.00;-0.02;0.24;-0.00;-1.00;0.00
34;39.00;5269616.00;-0.10;0.24;-0.00;-1.00;0.00
35;39.00;5355724.00;-0.16;0.24;-0.00;-1.00;0.00
36;39.00;5441848.00;-0.08;0.24;-0.00;-1.00;0.00
37;49.00;5527960.00;-0.13;0.24;-0.00;-1.00;0.00
38;49.00;5614068.00;-0.19;0.24;0.00;-0.99;0.00
39;49.00;5700188.00;-0.11;0.24;-0.00;-1.00;0.00
40;49.00;5786316.00;-0.17;0.24;-0.00;-1.00;0.00
41;49.00;5872420.00;0.16;0.24;0.00;-0.99;0.00
42;49.00;5958532.00;0.09;0.24;-0.00;-1.00;0.00
43;59.00;6044648.00;-0.17;0.24;0.00;-0.99;0.00
44;59.00;6130780.00;-0.02;0.24;-0.00;-1.00;0.00
45;59.00;6216884.00;-0.06;0.24;-0.00;-1.00;0.00
46;59.00;6303016.00;-0.15;0.24;-0.00;-1.00;0.00
47;59.00;6389104.00;-0.15;0.24;0.00;-0.99;0.00
48;69.00;6475232.00;-0.18;0.24;-0.00;-1.00;0.00
49;69.00;6561340.00;-0.15;0.24;-0.00;-1.00;0.00
50;69.00;6733576.00;-0.01;0.24;0.00;-1.00;0.00
51;69.00;6819688.00;-0.20;0.24;-0.00;-1.00;0.00
52;79.00;6905804.00;-0.32;0.24;-0.00;-1.00;0.00
53;79.00;6991916.00;-0.40;0.24;0.00;-1.00;0.00
54;79.00;7078032.00;-0.13;0.24;0.00;-1.00;0.00
55;79.00;7164148.00;-0.15;0.24;-0.00;-1.00;0.00
56;79.00;7250264.00;-0.45;0.24;0.00;-1.00;0.00
57;89.00;7336372.00;-0.28;0.24;-0.00;-1.00;0.00
58;89.00;7422488.00;-0.22;0.20;0.00;-1.00;0.00
59;89.00;7508612.00;-0.29;0.20;-0.00;-0.99;0.00
60;89.00;7594728.00;-0.20;0.20;-0.00;-1.00;0.00
61;89.00;7680856.00;-0.41;0.24;-0.01;-1.00;0.00
62;100.00;7766992.00;-0.41;0.24;-0.00;-1.00;0.00
63;100.00;7853096.00;-0.36;0.24;-0.00;-1.00;0.00
64;100.00;7939212.00;-0.55;0.24;-0.00;-1.00;0.00
65;100.00;8025328.00;-0.51;0.24;-0.00;-1.00;0.01
66;100.00;8111444.00;-0.16;0.24;-0.00;-1.00;0.00
67;100.00;8197548.00;-0.27;0.24;-0.00;-1.02;0.00
68;100.00;8283680.00;-0.33;0.24;-0.00;-1.00;0.00
69;100.00;8369792.00;-0.36;0.24;-0.00;-1.00;0.00
70;100.00;8455912.00;-0.25;0.24;-0.00;-1.00;0.00
71;100.00;8542012.00;-0.40;0.24;0.00;-0.99;0.00
72;100.00;8628144.00;-0.48;0.24;-0.00;-1.00;0.00
73;89.00;8714236.00;-0.53;0.24;0.00;-0.99;0.00
74;89.00;8800368.00;-0.52;0.24;0.00;-1.00;0.00
75;89.00;8886492.00;-0.43;0.24;-0.01;-1.00;0.00
76;89.00;8972600.00;-0.41;0.24;0.00;-1.00;0.00
77;79.00;9058704.00;-0.30;0.24;-0.00;-1.00;0.00
78;69.00;9144848.00;-0.32;0.24;-0.00;-1.00;0.00
79;59.00;9230952.00;-0.36;0.24;-0.00;-1.00;0.00
80;49.00;9317060.00;-0.12;0.24;-0.00;-1.00;0.00
81;39.00;9403176.00;-0.08;0.24;-0.00;-0.99;0.00
82;29.00;9489288.00;-0.13;0.24;-0.00;-1.00;0.00
83;19.00;9575388.00;-0.09;0.24;-0.00;-1.00;0.00
84;9.00;9661496.00;-0.10;0.24;-0.00;-1.00;0.00
85;0.00;9747600.00;-0.19;0.24;-0.00;-1.00;0.00
86;0.00;9833700.00;-0.49;0.24;0.00;-1.00;0.00
87;0.00;9919804.00;-0.34;0.24;-0.00;-0.99;0.00
88;0.00;10005896.00;-0.19;0.20;0.00;-0.97;0.00
89;0.00;10091996.00;-0.45;0.20;0.00;-0.99;0.00
90;0.00;10178108.00;-0.34;0.20;0.00;-1.01;0.00
91;0.00;10264208.00;-0.43;0.24;-0.00;-1.03;0.00
