Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3700304.00;0.52;0.28;-0.00;-1.00;0.00
1;0.00;3786436.00;0.53;0.28;-0.00;-1.00;0.00
2;1.00;3872576.00;0.60;0.32;0.00;-1.00;0.00
3;1.00;3958672.00;0.60;0.28;0.00;-1.00;0.00
4;2.00;4044796.00;0.49;0.36;0.00;-1.01;0.02
5;2.00;4130932.00;0.76;0.40;0.00;-1.00;0.00
6;3.00;4217064.00;1.95;0.44;-0.00;-0.98;0.00
7;3.00;4303172.00;4.35;0.40;-0.00;-0.99;0.00
8;4.00;4389292.00;6.88;0.36;-0.01;-0.96;0.00
9;5.00;4475436.00;9.39;0.40;0.01;-1.04;0.01
10;5.00;4561544.00;12.32;0.44;0.12;-0.96;0.03
11;6.00;4647672.00;15.14;0.52;0.22;-0.96;0.05
12;6.00;4733784.00;17.97;0.56;-0.04;-0.96;0.01
13;7.00;4819920.00;20.90;0.56;-0.17;-1.00;0.13
14;7.00;4906040.00;23.71;0.56;-0.15;-0.99;0.06
15;8.00;4992188.00;26.51;0.56;-0.13;-1.00;0.12
16;8.00;5078284.00;29.53;0.61;0.05;-0.98;0.10
17;9.00;5164400.00;32.36;0.61;0.17;-1.00;0.01
18;10.00;5250540.00;35.15;0.61;-0.14;-1.09;0.05
19;10.00;5336664.00;37.98;0.65;0.06;-1.00;0.01
20;11.00;5422792.00;40.94;0.69;0.12;-0.93;0.07
21;11.00;5508924.00;44.03;0.73;0.01;-1.01;0.00
22;12.00;5595032.00;46.95;0.77;-0.21;-0.97;0.00
23;12.00;5681160.00;50.00;0.85;-0.14;-0.86;0.05
24;13.00;5767300.00;53.00;0.93;0.27;-1.15;0.04
25;13.00;5853424.00;56.26;0.97;0.04;-0.82;0.02
26;14.00;5939544.00;59.52;0.97;-0.16;-0.99;0.01
27;15.00;6025660.00;62.49;0.97;0.21;-0.92;0.04
28;15.00;6111804.00;65.80;1.01;-0.05;-1.00;0.05
29;16.00;6197924.00;70.00;1.05;-0.17;-1.13;0.00
30;16.00;6284064.00;73.87;1.13;-0.12;-0.99;0.01
31;17.00;6370180.00;77.66;1.18;-0.12;-0.96;0.05
32;17.00;6456316.00;82.05;1.18;-0.23;-1.02;0.02
33;18.00;6542428.00;86.54;1.18;0.08;-0.88;0.05
34;19.00;6714724.00;95.73;1.26;0.26;-1.09;0.07
35;20.00;6800836.00;100.79;1.42;-0.23;-0.83;0.01
36;20.00;6886976.00;106.08;1.54;-0.23;-1.07;0.00
37;21.00;6973112.00;111.58;1.70;-0.25;-1.16;0.02
38;21.00;7059228.00;117.21;1.74;-0.23;-1.10;0.03
39;22.00;7145348.00;122.26;1.74;-0.03;-0.85;0.00
40;22.00;7231480.00;127.41;1.70;0.21;-0.93;0.09
41;23.00;7317620.00;132.87;1.79;-0.22;-1.22;0.09
42;24.00;7403744.00;137.72;2.03;0.24;-0.93;0.04
43;24.00;7489868.00;143.31;2.36;0.23;-0.65;0.02
44;25.00;7575996.00;149.44;2.48;-0.15;-0.92;0.02
45;25.00;7662128.00;155.47;2.44;-0.29;-1.11;0.05
46;26.00;7748248.00;160.66;2.31;-0.17;-0.97;0.02
47;26.00;7834384.00;165.70;2.52;0.10;-0.55;0.04
48;27.00;7920492.00;171.07;2.68;0.47;-0.59;0.09
49;27.00;8006616.00;176.86;2.80;-0.59;-1.67;0.08
50;28.00;8092752.00;182.31;2.80;0.51;-0.26;0.04
51;29.00;8178868.00;188.44;2.80;-0.46;-1.71;0.12
52;29.00;8264988.00;194.39;2.97;0.05;-0.78;0.06
53;30.00;8351100.00;200.73;2.97;0.54;-0.17;0.07
54;30.00;8437220.00;206.91;3.25;0.60;-0.15;0.05
55;31.00;8523340.00;213.41;3.37;0.65;-0.23;0.10
56;31.00;8609456.00;219.86;3.37;-0.24;-0.37;0.11
57;32.00;8695560.00;225.95;3.41;-0.48;-1.44;0.04
58;32.00;8781676.00;232.92;3.58;0.75;-0.89;0.00
59;33.00;8867780.00;239.72;4.02;-0.77;-1.24;0.04
60;34.00;8953884.00;246.64;4.31;0.65;-0.48;0.09
61;34.00;9040012.00;253.79;4.19;0.24;-1.36;0.12
62;41.00;9126124.00;260.92;4.76;0.47;-0.72;0.11
