Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;8134828.00;0.63;0.24;-0.00;-1.00;0.00
1;0.00;8220948.00;0.61;0.24;0.00;-1.00;0.00
2;0.00;8307036.00;0.75;0.24;0.00;-0.99;0.00
3;0.00;8393172.00;0.72;0.24;-0.00;-1.00;0.00
4;0.00;8479288.00;0.64;0.24;0.00;-0.99;0.00
5;0.00;8565408.00;0.69;0.24;0.00;-1.00;0.00
6;0.00;8651508.00;0.61;0.24;0.00;-0.99;0.00
7;0.00;8737636.00;0.46;0.24;0.00;-1.00;0.00
8;0.00;8823752.00;0.50;0.24;0.00;-1.00;0.00
9;0.00;8909868.00;0.51;0.24;0.00;-1.00;0.00
10;0.00;8995976.00;0.53;0.24;0.00;-0.99;0.00
11;0.00;9082088.00;0.64;0.24;0.00;-0.99;0.00
12;0.00;9168212.00;0.46;0.24;-0.00;-1.00;0.00
13;0.00;9254312.00;0.40;0.24;0.00;-0.99;0.00
14;0.00;9340440.00;0.58;0.24;0.00;-1.00;0.00
15;9.00;9426552.00;0.64;0.61;0.02;-0.95;0.15
16;9.00;9512688.00;2.12;0.73;0.10;-1.13;0.09
17;9.00;9598804.00;12.98;0.85;0.02;-1.03;0.08
18;9.00;9684920.00;25.53;0.56;-0.17;-1.02;0.06
19;9.00;9771016.00;32.92;0.56;0.04;-0.99;0.04
20;19.00;9857128.00;37.05;0.93;0.36;-0.99;0.15
21;19.00;9943248.00;48.94;1.26;-0.28;-0.88;0.05
22;19.00;10029360.00;82.53;1.50;0.30;-0.78;0.05
23;19.00;10115468.00;102.65;1.38;-0.01;-1.03;0.03
24;19.00;10201588.00;106.79;1.38;-0.17;-1.22;0.01
25;29.00;10287696.00;108.30;2.11;0.55;-0.33;0.04
26;29.00;10373824.00;129.07;2.60;-0.00;-1.63;0.24
27;29.00;10459936.00;181.50;3.17;-0.68;-1.40;0.14
28;29.00;10546040.00;204.64;2.88;0.10;-0.65;0.02
29;29.00;10632160.00;208.16;3.01;0.58;-0.29;0.00
30;39.00;10718280.00;208.80;4.06;-0.47;-1.39;0.03
31;39.00;10804380.00;230.91;5.08;-0.51;-0.67;0.06
32;39.00;10890524.00;299.42;5.77;0.92;-0.68;0.02
33;39.00;10976632.00;333.17;5.37;1.03;-0.62;0.11
34;39.00;11062744.00;336.18;5.20;0.24;-1.87;0.19
35;49.00;11148872.00;337.03;6.99;-1.50;-1.18;0.08
36;49.00;11234976.00;372.22;8.50;0.36;-0.06;0.15
37;49.00;11321096.00;452.93;10.21;1.33;-0.77;0.03
38;49.00;11407204.00;483.49;10.05;-1.39;-0.96;0.00
39;49.00;11493308.00;486.41;10.33;-0.38;-0.12;0.02
40;49.00;11579428.00;485.75;10.13;1.51;-0.73;0.15
41;59.00;11665556.00;484.52;9.92;-1.06;-1.07;0.26
42;59.00;11751644.00;483.94;10.00;-0.63;-0.28;0.13
43;59.00;11837772.00;483.88;9.80;1.59;-0.75;0.19
44;59.00;11923868.00;483.42;10.05;-0.84;-0.96;0.16
45;59.00;12009992.00;483.11;9.72;-0.89;-0.18;0.14
46;69.00;12096108.00;482.52;9.80;1.56;-0.61;0.17
47;69.00;12182224.00;482.13;9.84;-0.37;-1.04;0.05
48;69.00;12268328.00;481.84;9.96;-0.69;-0.13;0.26
49;69.00;12354448.00;481.95;10.05;1.46;-0.58;0.24
50;69.00;12440544.00;482.39;9.92;-0.61;-0.96;0.10
51;79.00;12526668.00;483.24;9.92;-0.39;0.03;0.20
52;79.00;12612784.00;482.76;10.33;1.60;-0.68;0.09
53;79.00;12698904.00;480.38;10.17;-1.10;-1.02;0.03
54;79.00;12784992.00;477.94;9.88;0.23;-0.03;0.09
55;89.00;12957244.00;478.90;9.60;-1.58;-1.03;0.31
56;89.00;13043336.00;478.41;9.76;0.83;-0.01;0.02
57;89.00;13129468.00;479.67;9.35;0.66;-0.96;0.09
58;89.00;13215564.00;480.54;9.52;-1.35;-0.85;0.53
59;89.00;13301680.00;481.67;9.48;1.31;-0.63;0.23
60;100.00;13387784.00;483.13;9.64;-0.78;-0.81;0.45
61;100.00;13473896.00;483.59;9.52;-0.38;-0.01;0.18
62;100.00;13560020.00;482.58;9.60;1.33;-0.89;0.15
63;100.00;13646128.00;480.71;9.76;-1.59;-0.93;0.11
64;100.00;13732244.00;480.56;10.21;0.66;-0.31;0.04
65;100.00;13818356.00;479.07;10.41;0.36;-1.22;0.32
66;100.00;13904472.00;477.88;10.57;-1.03;-0.59;0.09
67;100.00;13990608.00;475.97;10.09;1.57;-0.50;0.14
68;100.00;14076700.00;474.73;9.88;-0.82;-1.15;0.00
69;100.00;14162808.00;473.17;9.72;-0.45;-0.11;0.14
70;89.00;14248908.00;473.69;9.76;0.97;-0.83;0.08
71;89.00;14335036.00;475.66;9.60;-1.56;-0.96;0.33
72;89.00;14421148.00;475.24;9.44;0.98;-0.47;0.22
73;89.00;14507256.00;474.17;9.72;0.15;-0.94;0.35
74;89.00;14593372.00;474.55;9.68;-0.61;-0.45;0.17
75;89.00;14679484.00;475.64;10.00;1.40;-0.93;0.12
76;79.00;14765608.00;476.76;9.92;-1.45;-1.21;0.36
77;79.00;14851712.00;477.31;10.25;0.76;-0.14;0.00
78;69.00;14937804.00;476.72;9.84;-0.20;-0.89;0.37
79;59.00;15023924.00;475.87;10.00;-0.27;-0.24;0.08
80;49.00;15110052.00;477.47;9.72;1.23;-1.00;0.07
81;39.00;15196136.00;479.05;8.46;0.14;-1.24;0.04
82;29.00;15282260.00;452.88;5.85;0.65;-1.10;0.03
83;19.00;15368376.00;347.74;3.13;-0.02;-1.14;0.00
84;9.00;15454476.00;227.60;1.50;0.26;-0.97;0.03
85;0.00;15540576.00;144.43;0.65;0.08;-0.80;0.06
86;0.00;15626692.00;90.88;0.32;-0.05;-1.01;0.03
87;0.00;15712824.00;55.04;0.24;-0.02;-1.04;0.04
88;0.00;15798940.00;33.80;0.24;-0.04;-0.99;0.07
89;0.00;15885064.00;22.51;0.20;-0.23;-1.03;0.02
90;0.00;15971196.00;15.13;0.20;-0.15;-1.01;0.05
