Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4748168.00;0.60;0.24;0.00;-1.00;0.00
1;0.00;5437120.00;0.50;0.20;0.00;-0.99;0.00
2;0.00;5781644.00;0.78;0.24;0.00;-1.00;0.00
3;9.00;6039956.00;0.94;0.61;-0.04;-0.99;0.04
4;19.00;6384436.00;34.94;0.93;-0.35;-1.34;0.06
5;39.00;6901144.00;206.88;4.10;-1.05;-1.30;0.00
6;39.00;8709664.00;334.42;5.98;0.70;-0.37;0.20
7;49.00;9140276.00;337.90;7.08;0.90;-0.19;0.19
8;59.00;9398652.00;480.65;10.33;1.62;-0.35;0.23
9;69.00;9915404.00;481.47;10.41;1.36;-0.86;0.41
10;79.00;10173772.00;480.71;9.64;1.12;-0.75;0.00
11;89.00;10346012.00;477.61;10.09;0.85;-0.19;0.03
12;100.00;10518292.00;479.03;10.05;-1.13;-1.09;0.21
13;100.00;10690516.00;479.26;10.49;-0.31;-1.30;0.39
14;89.00;10948904.00;479.05;9.84;-1.31;-1.49;0.10
15;79.00;11121128.00;476.45;10.37;0.86;-0.86;0.09
16;69.00;11293388.00;475.03;10.17;1.38;-0.23;0.23
17;59.00;11465604.00;473.56;9.35;-0.51;-0.52;0.19
18;49.00;11637860.00;477.07;10.09;-1.55;-1.26;0.29
19;39.00;11723992.00;475.09;8.70;1.19;-0.46;0.14
20;29.00;12240680.00;330.23;4.63;0.07;-0.97;0.06
21;29.00;12757400.00;204.27;3.09;-0.43;-0.86;0.03
22;19.00;13446368.00;202.43;2.27;-0.40;-1.09;0.00
23;9.00;14049232.00;106.02;1.05;0.00;-1.02;0.10
24;0.00;14738180.00;42.44;0.48;0.09;-0.98;0.06
25;0.00;15513256.00;2.98;0.24;0.01;-0.99;0.04
26;0.00;15685508.00;1.89;0.24;-0.00;-1.00;0.06
27;0.00;15857772.00;1.14;0.24;0.00;-1.00;0.00
28;0.00;16030000.00;0.68;0.24;0.00;-1.00;0.00
29;0.00;16546728.00;0.75;0.20;0.00;-1.00;0.00
30;0.00;17149564.00;0.73;0.24;0.00;-1.00;0.00
31;0.00;17580184.00;0.76;0.24;0.00;-1.00;0.00
32;0.00;17752436.00;1.09;0.24;0.00;-1.00;0.00
33;0.00;18010812.00;1.07;0.20;-0.00;-1.00;0.00
34;0.00;18183060.00;1.03;0.20;-0.00;-1.00;0.00
35;0.00;18355272.00;0.77;0.24;0.00;-1.00;0.00
36;0.00;18527524.00;0.65;0.24;0.00;-1.00;0.00
37;0.00;18699764.00;0.77;0.24;0.00;-1.00;0.00
38;0.00;18872008.00;0.66;0.24;0.00;-1.00;0.00
39;0.00;19044252.00;0.94;0.24;0.00;-0.99;0.00
