Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;11.00;0.48;-0.00;-0.00;-1.04;-0.01
1;11.00;0.51;-0.00;-0.00;-1.03;-0.01
2;11.00;0.50;-0.01;-0.00;-1.04;-0.02
3;11.00;0.60;-0.01;-0.00;-1.04;-0.01
4;11.00;0.54;-0.02;-0.00;-1.04;-0.01
5;11.00;0.44;-0.02;-0.00;-1.04;-0.01
6;11.00;0.47;-0.02;-0.00;-1.04;-0.01
7;11.00;0.61;-0.03;-0.00;-1.04;-0.00
8;11.00;0.50;-0.03;-0.00;-1.03;-0.01
9;11.00;0.42;-0.04;-0.00;-1.03;-0.00
10;11.00;0.37;-0.04;-0.01;-1.03;-0.01
11;11.00;0.42;-0.04;-0.00;-1.04;-0.00
12;11.00;0.62;-0.05;-0.00;-1.03;-0.01
13;11.00;0.41;-0.05;-0.01;-1.04;-0.01
14;11.00;0.32;-0.06;-0.00;-1.04;-0.00
15;11.00;0.42;-0.06;-0.00;-1.03;-0.01
16;11.00;0.45;-0.06;-0.00;-1.04;-0.01
17;11.00;0.44;-0.06;-0.00;-1.03;-0.01
18;11.00;0.59;-0.07;-0.00;-1.04;-0.01
19;11.00;0.64;-0.07;-0.00;-1.04;-0.01
20;11.00;0.55;-0.07;-0.00;-1.04;-0.01
21;11.00;0.55;-0.08;-0.00;-1.04;-0.01
22;11.00;0.38;-0.08;-0.00;-1.04;-0.01
23;11.00;0.43;-0.09;-0.00;-1.03;-0.00
24;11.00;0.67;-0.09;-0.00;-1.04;-0.01
25;11.00;0.64;-0.09;-0.00;-1.04;-0.01
26;11.00;0.51;-0.10;-0.00;-1.04;-0.01
27;11.00;0.66;-0.10;-0.00;-1.04;-0.01
28;11.00;0.81;-0.11;-0.00;-1.04;-0.01
29;11.00;0.45;-0.11;-0.00;-1.04;-0.01
30;11.00;0.49;-0.11;-0.00;-1.03;-0.01
31;11.00;0.62;-0.11;-0.00;-1.04;-0.01
32;11.00;0.62;-0.11;-0.01;-1.04;-0.01
33;11.00;0.54;-0.11;-0.00;-1.04;-0.01
34;11.00;0.58;-0.11;-0.00;-1.04;-0.01
35;11.00;0.60;-0.11;-0.00;-1.03;-0.01
36;11.00;0.54;-0.11;-0.00;-1.04;-0.01
37;11.00;0.42;-0.11;-0.00;-1.04;-0.01
38;11.00;0.62;-0.11;-0.00;-1.04;-0.01
39;11.00;0.66;-0.11;-0.00;-1.04;-0.01
40;11.00;0.62;-0.11;-0.00;-1.04;-0.00
41;11.00;0.64;-0.11;-0.00;-1.04;-0.02
42;11.00;0.66;-0.11;-0.00;-1.04;-0.01
43;11.00;0.59;-0.11;-0.00;-1.04;-0.01
44;11.00;0.45;-0.11;-0.00;-1.04;-0.01
45;11.00;0.66;-0.11;-0.00;-1.03;-0.00
46;11.00;0.73;-0.11;0.01;-1.02;-0.01
47;11.00;0.83;-0.09;-0.04;-1.09;-0.04
48;11.00;3.54;-0.03;0.02;-1.07;0.02
49;11.00;15.24;0.01;-0.10;-1.14;0.10
50;11.00;44.05;0.05;-0.28;-1.39;0.03
51;11.00;75.70;0.08;-0.16;-0.94;-0.04
52;11.00;88.27;0.12;0.13;-1.20;0.00
53;11.00;90.17;0.16;0.12;-0.96;-0.02
54;11.00;90.28;0.20;-0.24;-1.27;0.02
55;11.00;90.42;0.23;-0.06;-1.14;-0.04
