Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;23.61
0;23.63
0;23.81
0;23.86
0;23.79
0;23.90
0;23.86
0;23.89
0;23.85
0;23.91
0;23.89
0;23.72
0;23.67
0;23.72
0;23.67
0;24.51
0;27.12
0;31.28
0;36.66
0;41.96
0;46.62
0;50.66
0;55.21
0;60.90
0;69.89
0;81.61
0;92.66
0;102.58
0;110.77
0;114.95
0;120.76
0;125.27
0;132.66
0;140.06
0;147.50
0;154.81
0;165.48
0;178.67
0;186.84
0;197.07
0;217.04
0;232.24
0;243.57
0;259.05
0;276.25
0;296.18
0;322.83
0;350.85
0;381.73
0;408.97
0;416.91
0;415.48
0;415.05
0;415.47
0;415.43
0;415.66
0;415.53
0;416.98
0;417.17
0;416.96
0;414.84
0;414.09
0;415.28
0;416.05
0;416.29
0;415.21
0;413.78
0;413.59
0;414.45
0;412.96
0;413.02
0;415.04
0;416.63
0;416.77
0;417.10
0;417.29
0;417.36
0;417.58
0;414.81
0;414.27
0;413.44
0;412.51
0;411.09
0;362.18
0;226.81
0;120.51
0;71.60
0;43.27
0;27.72
0;19.23
0;14.15
0;10.25
0;6.84
0;4.81
0;3.57
0;2.65
0;1.88
0;1.25
0;0.78
0;0.44
0;0.13
0;0.23
0;0.32
0;-0.02
0;0.07
0;0.28
0;0.03
0;0.53
0;9.35
0;73.43
0;267.24
0;399.87
0;414.04
0;417.91
0;418.79
0;417.84
0;417.50
0;415.88
0;415.65
0;415.20
0;414.94
0;415.86
0;416.02
0;404.98
0;316.03
0;164.84
0;79.00
0;48.03
0;30.08
0;19.70
0;13.48
0;9.33
0;6.50
0;4.97
0;3.69
0;2.45
0;1.52
0;1.18
0;0.83
0;0.37
0;-0.06
0;0.06
0;0.15
0;0.16
0;0.07
0;-0.10
0;0.09
0;0.21
0;0.26
0;3.07
0;10.14
0;18.21
0;25.73
0;33.47
0;42.84
0;56.24
0;71.83
0;85.98
0;100.06
0;110.15
0;118.08
0;123.18
0;124.71
0;124.84
0;124.88
0;124.22
0;123.89
0;123.65
0;123.04
0;123.06
0;123.39
0;123.78
0;124.06
0;124.27
0;124.18
0;123.90
0;124.24
0;124.34
0;124.47
0;124.63
0;124.51
0;124.54
0;124.56
0;124.57
0;127.00
0;138.54
0;156.51
0;176.79
0;186.73
0;190.34
0;192.14
0;193.35
0;197.25
0;199.58
0;199.48
0;199.58
0;200.24
0;200.32
0;202.15
0;205.54
0;215.97
0;226.79
0;234.31
0;235.79
0;240.16
0;247.85
0;250.21
0;255.46
0;264.49
0;270.95
0;280.39
0;288.75
0;298.39
0;310.77
0;318.02
0;318.44
0;318.86
0;319.07
0;319.30
0;319.92
0;319.11
0;316.81
0;303.25
0;274.58
0;243.43
0;215.17
0;179.83
0;135.45
0;99.72
0;68.76
0;43.60
0;29.34
0;20.13
0;13.81
0;9.76
0;6.91
0;4.90
0;3.38
0;2.45
0;1.79
0;1.23
0;0.86
0;0.53
0;0.38
0;0.17
0;0.12
0;0.17
0;0.14
0;0.13
0;0.21
0;0.26
0;0.08
0;0.07
0;0.03
0;-0.01
