Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;16867404.00;0.60;0.24;-0.00;-1.04;0.00
1;0.00;16953492.00;0.52;0.24;0.00;-1.04;0.00
2;0.00;17039596.00;0.27;0.24;0.00;-1.03;0.00
3;0.00;17125708.00;0.55;0.24;0.00;-1.03;0.00
4;0.00;17211812.00;0.56;0.24;0.00;-1.04;0.00
5;0.00;17297916.00;0.35;0.24;0.00;-1.04;0.00
6;0.00;17384036.00;0.35;0.28;0.00;-1.04;0.00
7;0.00;17470140.00;0.50;0.28;-0.00;-1.04;0.00
8;0.00;17556236.00;0.50;0.28;0.00;-1.04;0.00
9;0.00;17642324.00;0.26;0.24;0.00;-1.04;0.00
10;0.00;17728432.00;0.32;0.24;0.00;-1.03;0.00
11;0.00;17814548.00;0.31;0.24;0.00;-1.04;0.00
12;0.00;17900644.00;0.58;0.24;-0.00;-1.04;0.00
13;0.00;17986748.00;0.45;0.24;0.00;-1.04;0.00
14;0.00;18072872.00;0.45;0.24;0.00;-1.04;0.00
15;0.00;18158952.00;0.23;0.24;0.00;-1.04;0.00
16;0.00;18331160.00;0.19;0.24;0.00;-1.04;0.00
17;0.00;18417260.00;0.34;0.24;-0.00;-1.04;0.00
18;0.00;18503364.00;0.38;0.24;0.00;-1.04;0.00
19;0.00;18589476.00;0.40;0.24;-0.00;-1.04;0.00
20;0.00;18675568.00;0.46;0.24;-0.00;-1.04;0.00
21;0.00;18761668.00;0.59;0.24;0.00;-1.04;0.00
22;0.00;18847772.00;0.56;0.24;0.00;-1.04;0.00
23;0.00;18933880.00;0.53;0.24;0.00;-1.03;0.00
24;0.00;19019984.00;0.55;0.24;0.00;-1.04;0.00
25;0.00;19106092.00;0.23;0.24;0.00;-1.04;0.00
26;0.00;19192200.00;0.31;0.24;-0.00;-1.04;0.00
27;0.00;19278284.00;0.53;0.24;0.00;-1.04;0.00
28;0.00;19364396.00;0.50;0.24;0.00;-1.04;0.00
29;0.00;19450496.00;0.47;0.24;-0.00;-1.04;0.00
30;0.00;19536600.00;0.47;0.28;0.00;-1.04;0.00
31;0.00;19622704.00;0.36;0.28;0.00;-1.04;0.00
32;0.00;19708800.00;0.44;0.28;0.00;-1.04;0.00
33;0.00;19794896.00;0.46;0.24;0.00;-1.03;0.00
34;0.00;19881008.00;0.53;0.24;0.00;-1.04;0.00
35;0.00;19967108.00;0.59;0.24;0.00;-1.04;0.00
36;0.00;20053232.00;0.67;0.24;0.00;-1.04;0.00
37;0.00;20139320.00;0.66;0.24;0.00;-1.03;0.00
38;0.00;20225416.00;0.58;0.24;0.00;-1.04;0.00
39;0.00;20311536.00;0.53;0.24;0.00;-1.04;0.00
40;0.00;20397624.00;0.38;0.24;0.00;-1.04;0.00
41;0.00;20483708.00;0.52;0.24;0.00;-1.04;0.00
42;0.00;20569808.00;0.63;0.24;0.00;-1.04;0.00
43;0.00;20655904.00;0.51;0.24;0.00;-1.04;0.00
44;0.00;20742000.00;0.47;0.24;0.00;-1.04;0.00
45;0.00;20828084.00;0.47;0.24;0.00;-1.04;0.00
46;0.00;20914184.00;0.59;0.24;0.00;-1.04;0.00
47;0.00;21000276.00;0.52;0.24;0.00;-1.04;0.00
48;0.00;21086372.00;0.44;0.24;-0.00;-1.04;0.00
49;0.00;21172476.00;0.32;0.24;0.00;-1.03;0.00
50;0.00;21258564.00;0.51;0.24;0.00;-1.03;0.00
51;0.00;21344656.00;0.60;0.24;0.00;-1.04;0.00
52;0.00;21430760.00;0.44;0.24;0.00;-1.04;0.00
53;0.00;21516864.00;0.55;0.24;0.00;-1.04;0.00
54;0.00;21602956.00;0.58;0.24;0.00;-1.04;0.00
55;0.00;21689052.00;0.58;0.24;0.00;-1.04;0.00
56;0.00;21775156.00;0.51;0.24;0.00;-1.03;0.00
57;0.00;21861248.00;0.34;0.24;0.00;-1.03;0.00
58;0.00;21947344.00;0.42;0.24;0.00;-1.04;0.00
59;0.00;22033468.00;0.46;0.24;0.00;-1.04;0.00
60;0.00;22119548.00;0.44;0.24;0.00;-1.03;0.00
61;0.00;22205648.00;0.44;0.24;0.00;-1.04;0.00
62;0.00;22291764.00;0.46;0.24;0.00;-1.04;0.00
63;100.00;22377844.00;0.28;1.01;0.05;-1.05;0.07
64;0.00;22463960.00;1.46;1.01;0.00;-1.06;0.03
65;100.00;22550056.00;8.30;6.02;-0.96;-1.33;0.02
66;0.00;22636152.00;52.09;5.24;-0.09;-0.81;0.13
67;100.00;22722248.00;207.67;8.82;1.15;-0.74;0.15
68;0.00;22808356.00;260.94;3.82;-0.55;-1.11;0.41
69;100.00;22894444.00;319.80;7.69;1.55;-0.99;0.04
70;0.00;22980532.00;303.63;4.10;0.83;-0.98;0.24
71;100.00;23066616.00;366.27;7.56;-0.49;-0.58;0.12
72;0.00;23152728.00;314.45;3.70;-0.42;-1.73;0.03
73;100.00;23238808.00;334.30;7.40;0.10;-0.67;0.11
74;0.00;23324904.00;268.63;3.94;-0.32;-1.57;0.08
75;0.00;23497100.00;298.26;4.19;0.16;-0.43;0.03
76;100.00;23583196.00;360.78;8.30;-1.22;-0.87;0.06
77;0.00;23669300.00;311.42;4.35;0.32;-1.19;0.20
78;100.00;23755400.00;331.47;8.09;-0.95;-0.79;0.15
79;100.00;23841504.00;268.98;7.64;-1.09;-1.29;0.27
80;0.00;23927604.00;368.30;7.64;-0.40;-1.11;0.18
81;100.00;24013696.00;405.22;7.64;1.35;-0.67;0.03
82;0.00;24099784.00;316.79;3.98;0.91;-0.70;0.18
83;100.00;24185892.00;362.61;7.69;-0.15;-0.70;0.09
84;0.00;24272008.00;308.52;3.94;-0.63;-1.77;0.04
85;0.00;24358104.00;326.92;3.98;0.07;-0.82;0.07
86;0.00;24444188.00;206.30;0.28;-0.29;-0.96;0.21
87;0.00;24530284.00;99.01;0.28;0.03;-1.03;0.02
88;0.00;24616380.00;54.51;0.24;0.02;-1.06;0.18
89;0.00;24702480.00;32.88;0.24;-0.00;-1.05;0.04
90;0.00;24788592.00;21.43;0.24;0.20;-1.02;0.06
91;0.00;24874696.00;14.14;0.24;0.13;-1.02;0.10
92;0.00;24960784.00;9.48;0.24;0.01;-1.05;0.05
93;0.00;25046900.00;6.57;0.24;-0.00;-1.04;0.06
94;0.00;25133016.00;4.70;0.24;-0.00;-1.05;0.00
95;0.00;25219104.00;3.46;0.24;0.00;-1.04;0.04
96;0.00;25305196.00;2.45;0.24;0.00;-1.04;0.01
97;0.00;25391288.00;1.76;0.24;0.01;-1.04;0.04
98;0.00;25477400.00;1.12;0.24;0.00;-1.04;0.05
99;0.00;25563476.00;0.58;0.24;0.00;-1.03;0.06
100;0.00;25649572.00;0.38;0.24;0.00;-1.03;0.03
101;0.00;25735664.00;0.21;0.24;0.00;-1.03;0.01
102;0.00;25821768.00;0.03;0.24;-0.00;-1.04;0.02
103;0.00;25907856.00;0.00;0.24;-0.00;-1.04;0.02
104;0.00;25993976.00;-0.02;0.24;0.00;-1.03;0.01
105;0.00;26080072.00;-0.08;0.24;-0.00;-1.04;0.01
106;0.00;26166168.00;0.01;0.24;-0.00;-1.05;0.01
107;0.00;26252264.00;0.10;0.24;0.00;-1.04;0.00
108;0.00;26338368.00;0.15;0.28;0.00;-1.03;0.00
109;0.00;26424464.00;0.11;0.28;0.00;-1.04;0.00
110;0.00;26510560.00;0.23;0.28;-0.00;-1.04;0.01
111;100.00;26596664.00;0.16;0.65;0.07;-0.99;0.11
112;0.00;26682772.00;1.19;0.65;0.10;-1.06;0.01
113;100.00;26768864.00;8.72;5.77;0.09;-0.80;0.06
114;0.00;26854980.00;52.33;5.37;0.08;-1.32;0.07
115;100.00;26941072.00;182.28;9.23;-1.00;-0.67;0.02
116;0.00;27027180.00;214.58;4.10;-0.64;-1.53;0.35
117;100.00;27113304.00;288.90;7.77;0.97;-1.13;0.25
118;0.00;27199384.00;288.28;3.90;0.22;-1.27;0.20
119;100.00;27285480.00;358.51;7.28;0.76;-0.81;0.00
120;0.00;27371592.00;310.30;3.62;-0.54;-1.53;0.18
121;100.00;27457696.00;329.77;7.32;1.03;-1.00;0.26
122;0.00;27543788.00;265.87;3.94;-0.55;-1.47;0.11
123;100.00;27629892.00;312.69;7.64;0.87;-1.15;0.52
124;0.00;27715980.00;297.49;3.94;0.58;-1.06;0.03
125;0.00;27888196.00;308.25;4.10;-0.72;-1.62;0.25
126;100.00;27974284.00;329.52;7.52;1.20;-0.54;0.04
127;0.00;28060384.00;301.67;3.66;0.86;-0.75;0.10
128;0.00;28232588.00;306.17;3.62;-0.66;-1.66;0.19
129;0.00;28318684.00;325.17;3.62;-0.07;-0.86;0.05
130;0.00;28404768.00;205.90;0.24;0.01;-1.13;0.10
131;0.00;28490884.00;98.54;0.24;0.08;-1.03;0.05
132;0.00;28576980.00;54.55;0.24;0.09;-1.01;0.14
133;0.00;28663076.00;33.24;0.24;-0.02;-1.05;0.12
134;0.00;28749168.00;21.37;0.24;0.17;-1.02;0.04
135;0.00;28835268.00;14.22;0.24;0.15;-1.01;0.13
136;0.00;28921368.00;10.04;0.24;0.03;-1.05;0.02
137;0.00;29007468.00;7.13;0.24;-0.01;-1.04;0.06
138;0.00;29093580.00;4.91;0.24;-0.03;-1.04;0.02
139;0.00;29179660.00;3.51;0.24;-0.01;-1.04;0.05
140;0.00;29265756.00;2.33;0.24;0.01;-1.03;0.01
141;0.00;29351844.00;1.64;0.24;0.00;-1.04;0.02
142;0.00;29437960.00;1.07;0.24;0.00;-1.04;0.02
143;0.00;29524036.00;0.53;0.24;-0.00;-1.03;0.02
144;0.00;29610136.00;0.21;0.24;0.00;-1.04;0.04
145;0.00;29696236.00;0.28;0.24;0.00;-1.04;0.00
146;0.00;29782344.00;0.21;0.24;-0.01;-1.05;0.02
147;0.00;29868460.00;0.08;0.24;-0.00;-1.04;0.01
148;0.00;29954592.00;0.17;0.24;0.00;-1.04;0.02
149;0.00;30040676.00;0.08;0.24;0.00;-1.03;0.00
150;0.00;30126776.00;0.13;0.24;-0.00;-1.04;0.02
151;0.00;30212880.00;0.21;0.24;0.00;-1.04;0.00
152;0.00;30298984.00;0.17;0.24;-0.00;-1.04;0.00
153;0.00;30385080.00;0.08;0.24;-0.00;-1.04;0.00
154;0.00;30471192.00;0.22;0.24;0.00;-1.04;0.01
155;0.00;30557284.00;0.32;0.24;0.00;-1.04;0.00
156;0.00;30643400.00;0.32;0.24;0.00;-1.04;0.00
157;0.00;30729496.00;0.17;0.24;0.00;-1.04;0.00
158;0.00;30815592.00;0.15;0.24;0.00;-1.04;0.00
159;0.00;30901704.00;0.36;0.24;0.00;-1.04;0.00
160;0.00;30987812.00;0.46;0.24;0.00;-1.04;0.00
161;0.00;31073928.00;0.46;0.24;0.00;-1.04;0.00
162;0.00;31160016.00;0.43;0.24;-0.00;-1.04;0.00
163;0.00;31246116.00;0.36;0.24;0.00;-1.04;0.00
164;0.00;31332216.00;0.39;0.24;0.00;-1.03;0.00
165;0.00;31418304.00;0.38;0.24;-0.00;-1.05;0.01
166;0.00;31504408.00;0.39;0.24;0.00;-1.04;0.00
167;0.00;31590504.00;0.31;0.24;0.00;-1.04;0.00
168;0.00;31676604.00;0.33;0.24;0.00;-1.04;0.00
169;0.00;31762712.00;0.30;0.24;0.00;-1.04;0.00
170;0.00;31848792.00;0.44;0.24;0.00;-1.04;0.00
171;0.00;31934912.00;0.43;0.24;-0.00;-1.03;0.00
172;0.00;32020996.00;0.31;0.24;0.00;-1.04;0.00
173;0.00;32107092.00;0.25;0.24;0.00;-1.04;0.00
