Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2758616.00;0.68;0.24;0.00;-1.00;0.00
1;0.00;2844716.00;0.49;0.24;-0.00;-1.00;0.00
2;0.00;2930852.00;0.34;0.24;-0.00;-1.00;0.00
3;0.00;3016936.00;0.55;0.24;0.00;-1.00;0.00
4;0.00;3103044.00;0.84;0.24;0.00;-1.00;0.00
5;0.00;3189140.00;0.55;0.24;0.00;-0.99;0.00
6;0.00;3275276.00;0.61;0.24;0.00;-1.00;0.00
7;0.00;3361376.00;0.75;0.24;0.00;-1.00;0.00
8;0.00;3447476.00;0.60;0.24;0.00;-0.99;0.00
9;0.00;3533600.00;0.55;0.24;-0.00;-1.00;0.00
10;0.00;3619704.00;0.62;0.24;0.00;-1.00;0.00
11;0.00;3705796.00;0.65;0.24;0.00;-1.00;0.00
12;0.00;3791920.00;0.70;0.24;0.00;-1.00;0.00
13;0.00;3878020.00;0.62;0.24;-0.00;-1.00;0.00
14;0.00;3964124.00;0.69;0.24;0.00;-1.00;0.00
15;0.00;4050244.00;0.71;0.24;-0.00;-1.01;0.00
16;0.00;4136340.00;0.61;0.24;-0.00;-1.00;0.00
17;0.00;4222440.00;0.45;0.24;0.00;-0.99;0.00
18;0.00;4308556.00;0.58;0.24;-0.00;-1.00;0.00
19;0.00;4394668.00;0.51;0.24;0.00;-1.00;0.00
20;0.00;4480776.00;0.51;0.24;-0.00;-1.00;0.00
21;0.00;4566884.00;0.45;0.24;-0.00;-1.00;0.00
22;0.00;4652968.00;0.47;0.24;0.00;-0.99;0.00
23;0.00;4739088.00;0.63;0.24;0.00;-1.00;0.00
24;0.00;4825184.00;0.64;0.24;0.00;-1.00;0.00
25;0.00;4911276.00;0.50;0.24;0.00;-0.99;0.00
26;0.00;4997384.00;0.51;0.24;0.00;-0.99;0.00
27;0.00;5083496.00;0.64;0.24;0.00;-1.00;0.00
28;0.00;5169592.00;0.65;0.24;0.00;-0.99;0.00
29;0.00;5255708.00;0.60;0.24;0.00;-1.00;0.00
30;0.00;5341824.00;0.51;0.24;0.00;-1.00;0.00
31;0.00;5427912.00;0.51;0.24;0.00;-1.00;0.00
32;0.00;5514036.00;0.62;0.28;-0.00;-1.00;0.00
33;0.00;5600136.00;0.60;0.28;0.00;-1.00;0.00
34;0.00;5686248.00;0.58;0.28;0.00;-1.00;0.00
35;0.00;5772360.00;0.62;0.24;-0.00;-1.00;0.00
36;0.00;5858460.00;0.52;0.24;-0.00;-1.00;0.00
37;0.00;5944552.00;0.50;0.24;0.00;-1.00;0.00
38;0.00;6030664.00;0.56;0.24;-0.00;-1.00;0.00
39;0.00;6116760.00;0.49;0.24;0.00;-1.00;0.00
40;0.00;6202860.00;0.62;0.24;0.00;-0.99;0.00
41;0.00;6288972.00;0.60;0.24;0.00;-1.00;0.00
42;0.00;6375088.00;0.69;0.24;-0.00;-1.00;0.00
43;0.00;6461184.00;0.75;0.28;0.00;-0.99;0.00
44;0.00;6547296.00;0.57;0.28;0.00;-1.00;0.00
45;0.00;6719508.00;0.62;0.24;-0.00;-1.00;0.00
46;0.00;6805612.00;0.61;0.24;0.00;-1.00;0.00
47;0.00;6891716.00;0.38;0.24;0.00;-0.99;0.00
48;0.00;6977828.00;0.36;0.24;-0.00;-1.00;0.00
49;0.00;7063916.00;0.62;0.24;0.00;-1.00;0.00
50;0.00;7150032.00;0.60;0.24;-0.00;-1.00;0.00
51;0.00;7236124.00;0.55;0.24;0.00;-0.99;0.00
52;0.00;7322240.00;0.56;0.24;0.00;-1.00;0.00
53;0.00;7408340.00;0.70;0.24;0.00;-1.00;0.00
54;0.00;7494444.00;0.62;0.24;0.00;-1.00;0.00
55;0.00;7580548.00;0.65;0.24;0.00;-1.00;0.00
56;0.00;7666672.00;0.61;0.24;-0.00;-1.00;0.00
57;0.00;7752788.00;0.64;0.24;0.00;-1.00;0.00
58;0.00;7838876.00;0.78;0.24;0.00;-1.00;0.00
