Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;5274868.00;0.60;0.24;0.00;-1.00;0.00
1;0.00;5360988.00;0.84;0.24;0.00;-1.00;0.00
2;0.00;5447112.00;0.70;0.24;0.00;-1.00;0.00
3;0.00;5533232.00;0.68;0.24;0.00;-1.00;0.00
4;0.00;5619360.00;0.57;0.24;-0.00;-1.00;0.00
5;0.00;5705484.00;0.50;0.24;0.00;-1.00;0.00
6;0.00;5791648.00;0.81;0.24;0.00;-1.00;0.00
7;0.00;5877740.00;0.71;0.20;0.00;-1.00;0.00
8;0.00;5963872.00;0.50;0.20;0.00;-1.00;0.00
9;0.00;6050000.00;0.55;0.20;0.00;-0.99;0.00
10;0.00;6136144.00;0.57;0.24;-0.00;-1.00;0.00
11;0.00;6222240.00;0.67;0.24;0.00;-1.00;0.01
12;0.00;6308372.00;0.68;0.20;0.00;-1.00;0.00
13;0.00;6394496.00;0.51;0.20;0.00;-0.99;0.00
14;0.00;6480628.00;0.53;0.20;-0.00;-1.00;0.00
15;0.00;6566736.00;0.68;0.24;0.00;-0.99;0.00
16;0.00;6739000.00;0.32;0.20;-0.00;-1.00;0.00
17;0.00;6825136.00;0.27;0.20;0.00;-1.00;0.00
18;0.00;6911272.00;0.43;0.20;0.00;-1.00;0.00
19;0.00;6997372.00;0.58;0.24;-0.00;-1.00;0.00
20;0.00;7083496.00;0.52;0.24;0.01;-0.99;0.00
21;0.00;7169620.00;0.42;0.24;0.00;-1.00;0.00
22;0.00;7255744.00;0.43;0.24;-0.00;-1.00;0.00
23;0.00;7341872.00;0.64;0.24;0.00;-1.00;0.00
24;0.00;7427996.00;0.49;0.24;0.00;-1.00;0.00
25;0.00;7514120.00;0.54;0.24;0.00;-1.00;0.00
26;0.00;7600232.00;0.52;0.24;0.00;-0.99;0.00
27;0.00;7686372.00;0.47;0.24;0.00;-1.00;0.00
28;0.00;7772520.00;0.66;0.24;-0.00;-1.00;0.00
29;0.00;7858636.00;0.60;0.24;0.00;-1.00;0.00
30;0.00;7944776.00;0.56;0.24;-0.00;-1.00;0.00
31;0.00;8030936.00;0.87;0.24;0.00;-1.00;0.00
32;0.00;8117040.00;0.80;0.24;-0.00;-1.00;0.00
33;0.00;8203172.00;0.71;0.24;-0.00;-1.00;0.00
34;0.00;8289312.00;0.62;0.24;0.00;-1.00;0.00
35;0.00;8375436.00;0.66;0.24;0.00;-1.00;0.00
36;0.00;8461576.00;0.75;0.24;-0.00;-1.00;0.00
37;0.00;8547692.00;0.60;0.24;0.00;-1.00;0.00
38;0.00;8633840.00;0.64;0.24;0.00;-1.00;0.00
39;0.00;8719968.00;0.72;0.24;-0.00;-1.00;0.00
40;0.00;8806108.00;0.49;0.24;0.00;-1.00;0.00
41;0.00;8892264.00;0.45;0.24;0.00;-1.00;0.00
42;0.00;8978356.00;0.64;0.24;0.00;-1.00;0.00
43;0.00;9064496.00;0.59;0.24;0.00;-1.00;0.00
44;0.00;9150608.00;0.64;0.24;0.00;-0.99;0.00
45;0.00;9236744.00;0.60;0.24;0.00;-1.00;0.00
46;0.00;9322868.00;0.70;0.24;0.00;-1.00;0.00
47;0.00;9409008.00;0.64;0.24;0.00;-1.00;0.00
48;0.00;9495144.00;0.52;0.24;0.00;-1.00;0.00
49;0.00;9581276.00;0.55;0.24;0.00;-1.00;0.00
50;0.00;9667420.00;0.45;0.24;0.00;-1.00;0.00
51;0.00;9753552.00;0.33;0.24;0.00;-1.00;0.00
52;0.00;9839700.00;0.61;0.24;0.00;-1.00;0.00
53;0.00;9925820.00;0.60;0.24;0.00;-1.00;0.00
54;0.00;10011968.00;0.48;0.24;0.00;-1.00;0.00
55;0.00;10098080.00;0.43;0.24;0.00;-1.00;0.00
56;0.00;10184216.00;0.51;0.24;0.00;-0.99;0.00
57;0.00;10270352.00;0.54;0.24;0.00;-1.00;0.00
58;0.00;10356488.00;0.60;0.24;0.00;-1.00;0.00
59;0.00;10442624.00;0.47;0.20;0.00;-1.00;0.00
60;0.00;10528732.00;0.47;0.20;0.00;-0.99;0.00
61;0.00;10614880.00;0.70;0.20;0.00;-0.99;0.00
62;0.00;10701024.00;0.48;0.24;-0.00;-1.01;0.00
63;0.00;10787148.00;0.49;0.24;0.00;-1.00;0.00
64;0.00;10873272.00;0.78;0.24;-0.00;-0.99;0.00
65;0.00;10959412.00;0.65;0.24;0.00;-1.00;0.00
66;0.00;11045548.00;0.59;0.24;0.00;-1.00;0.00
67;0.00;11131692.00;0.71;0.24;0.00;-1.00;0.00
68;0.00;11217816.00;0.58;0.24;-0.00;-1.00;0.00
69;0.00;11303944.00;0.60;0.24;0.00;-1.00;0.00
70;0.00;11390076.00;0.53;0.24;0.00;-1.00;0.00
71;0.00;11476216.00;0.58;0.24;0.00;-1.00;0.00
72;0.00;11562332.00;0.60;0.24;0.00;-1.00;0.00
73;0.00;11648472.00;0.59;0.24;0.00;-1.00;0.00
74;0.00;11734608.00;0.62;0.24;-0.00;-1.00;0.00
75;0.00;11820720.00;0.67;0.24;0.00;-0.99;0.00
76;0.00;11906864.00;0.69;0.24;-0.00;-1.00;0.00
77;0.00;11993016.00;0.60;0.24;0.00;-1.00;0.00
78;0.00;12079124.00;0.57;0.24;0.00;-1.00;0.01
79;0.00;12165252.00;0.61;0.24;-0.00;-1.00;0.00
80;0.00;12251368.00;0.39;0.24;0.00;-0.99;0.00
81;0.00;12337508.00;0.45;0.24;-0.00;-1.00;0.00
82;0.00;12423636.00;0.67;0.24;0.00;-0.99;0.00
83;0.00;12509784.00;0.68;0.24;0.00;-1.00;0.00
84;0.00;12595916.00;0.51;0.24;0.00;-1.00;0.00
85;0.00;12682052.00;0.53;0.24;0.00;-1.00;0.01
86;0.00;12768168.00;0.53;0.24;0.00;-0.99;0.00
87;0.00;12854308.00;0.45;0.24;0.00;-1.00;0.00
88;0.00;12940420.00;0.51;0.20;0.00;-0.99;0.00
89;0.00;13026572.00;0.55;0.20;-0.00;-1.01;0.00
90;0.00;13112708.00;0.69;0.20;0.00;-1.00;0.00
91;0.00;13284936.00;0.47;0.24;0.00;-0.99;0.00
92;0.00;13371092.00;0.34;0.24;0.00;-0.99;0.00
93;0.00;13457208.00;0.49;0.24;-0.00;-1.00;0.00
94;0.00;13543328.00;0.57;0.24;0.00;-0.99;0.00
95;0.00;13629480.00;0.60;0.24;0.00;-1.00;0.00
96;0.00;13715604.00;0.58;0.24;0.00;-1.00;0.00
97;0.00;13801736.00;0.55;0.24;0.00;-1.00;0.00
98;0.00;13887856.00;0.39;0.24;0.00;-1.00;0.00
99;0.00;13973996.00;0.46;0.24;0.00;-0.99;0.00
100;0.00;14060140.00;0.46;0.24;-0.00;-1.00;0.00
101;0.00;14146264.00;0.34;0.24;0.00;-1.00;0.00
