Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0;3406028.00;0;0.20;0.00;-1.00;0.00
1;0;3492140.00;0;0.24;-0.00;-1.00;0.00
2;0;3578224.00;0;0.20;-0.00;-1.00;0.00
3;1;3664316.00;0;0.16;0.00;-1.00;0.00
4;2;3750424.00;1;0.16;-0.00;-1.00;0.00
5;3;3836528.00;0;0.16;-0.00;-1.00;0.00
6;4;3922636.00;0;0.20;-0.00;-1.00;0.00
7;5;4008736.00;1;0.20;-0.00;-0.99;0.00
8;6;4094856.00;1;0.20;-0.00;-1.00;0.00
9;7;4180952.00;1;0.20;-0.00;-1.00;0.00
10;8;4267064.00;1;0.16;-0.00;-1.00;0.01
11;9;4353180.00;1;0.20;-0.00;-1.00;0.00
12;10;4439280.00;0;0.16;-0.00;-1.00;0.00
13;11;4525380.00;0;0.20;0.00;-1.00;0.01
14;12;4611488.00;0;0.20;-0.00;-1.00;0.00
15;13;4697620.00;0;0.20;-0.00;-1.00;0.00
16;14;4783704.00;0;0.20;-0.00;-1.00;0.00
17;15;4869800.00;0;0.20;0.00;-1.00;0.00
18;16;4955900.00;0;0.24;-0.00;-0.99;0.00
19;17;5041996.00;0;0.20;-0.00;-1.00;0.00
20;18;5128088.00;1;0.16;0.00;-1.00;0.00
21;19;5214184.00;1;0.16;-0.00;-1.00;0.00
22;20;5300284.00;1;0.20;-0.00;-1.00;0.00
23;21;5386384.00;0;0.20;0.00;-1.00;0.00
24;22;5472488.00;0;0.16;-0.00;-1.00;0.00
25;23;5558600.00;1;0.12;-0.00;-1.00;0.00
26;24;5644672.00;0;0.16;-0.00;-1.00;0.00
27;25;5730776.00;0;0.16;-0.00;-1.00;0.00
28;26;5816880.00;0;0.20;0.00;-1.00;0.00
29;27;5902972.00;0;0.16;-0.00;-1.00;0.00
30;28;5989084.00;1;0.20;-0.03;-1.00;0.02
31;29;6075172.00;1;0.32;0.04;-0.99;0.03
32;30;6161284.00;3;0.44;0.07;-0.99;0.00
33;31;6247392.00;10;0.56;-0.11;-1.00;0.04
34;32;6333492.00;20;0.61;0.11;-1.02;0.02
35;33;6419580.00;33;0.73;0.03;-1.08;0.04
36;34;6505668.00;47;0.89;0.15;-0.91;0.00
37;35;6591792.00;58;1.18;0.12;-1.03;0.05
38;37;6763980.00;92;1.79;-0.31;-1.07;0.07
39;38;6850068.00;113;1.87;0.14;-0.91;0.00
40;38;6936176.00;133;1.99;-0.42;-1.11;0.00
41;39;7022280.00;146;1.87;-0.03;-0.98;0.03
42;40;7108376.00;154;2.40;-0.62;-0.90;0.01
43;41;7194488.00;171;2.92;0.03;-1.01;0.00
44;42;7280592.00;196;3.62;-0.68;-1.11;0.05
45;43;7366696.00;221;4.06;0.54;-1.00;0.00
46;44;7452788.00;241;4.63;0.21;-0.84;0.04
47;45;7538916.00;266;5.08;-0.03;-1.55;0.02
48;46;7625016.00;298;5.85;1.06;-0.69;0.08
49;47;7711120.00;329;6.38;-0.54;-1.76;0.01
50;48;7797216.00;357;7.12;0.93;-0.08;0.06
51;49;7883328.00;382;7.64;-0.20;-0.95;0.10
52;50;7969428.00;411;8.62;1.23;0.02;0.14
53;51;8055536.00;442;9.56;-0.31;-0.85;0.31
54;52;8141628.00;475;10.00;-0.53;-0.94;0.05
55;53;8227728.00;485;10.25;1.67;0.01;0.04
56;54;8313840.00;485;9.88;-1.17;-1.47;0.06
57;55;8399964.00;485;9.72;-0.24;-0.44;0.02
58;56;8486060.00;484;9.60;1.04;-0.23;0.01
59;57;8572180.00;484;10.00;-1.57;-1.39;0.12
60;58;8658288.00;484;10.49;0.89;0.04;0.29
61;59;8744348.00;483;10.57;0.07;-0.71;0.32
