Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2061972.00;0;0.24;0.00;-1.00;0.00
1;0.00;2148076.00;0;0.24;0.00;-1.00;0.00
2;0.00;2234172.00;0;0.24;0.00;-1.00;0.00
3;1.00;2320280.00;0;0.28;0.00;-1.00;0.00
4;2.00;2406384.00;0;0.28;0.00;-1.01;0.00
5;3.00;2492488.00;0;0.28;-0.00;-1.00;0.00
6;4.00;2578584.00;0;0.24;0.00;-1.01;0.00
7;5.00;2664688.00;0;0.24;-0.00;-1.00;0.00
8;6.00;2750804.00;1;0.24;0.00;-1.00;0.00
9;7.00;2836888.00;0;0.24;0.00;-1.00;0.00
10;8.00;2922988.00;0;0.24;-0.00;-1.00;0.00
11;9.00;3009116.00;0;0.24;-0.00;-1.00;0.00
12;10.00;3095200.00;0;0.24;0.00;-1.00;0.00
13;11.00;3181308.00;0;0.24;0.00;-1.00;0.01
14;12.00;3267400.00;0;0.24;-0.00;-1.00;0.00
15;13.00;3353504.00;0;0.24;-0.00;-1.00;0.00
16;14.00;3439604.00;0;0.24;-0.00;-1.00;0.00
17;15.00;3525692.00;0;0.24;0.00;-1.00;0.00
18;16.00;3611812.00;0;0.24;0.00;-1.00;0.00
19;17.00;3697892.00;0;0.24;-0.00;-1.00;0.00
20;18.00;3783992.00;0;0.24;0.00;-1.00;0.00
21;19.00;3870104.00;0;0.24;0.00;-1.00;0.00
22;20.00;3956180.00;0;0.24;0.00;-0.99;0.00
23;21.00;4042264.00;0;0.24;0.00;-0.99;0.00
24;22.00;4128384.00;1;0.24;-0.00;-0.99;0.00
25;23.00;4214476.00;1;0.24;0.00;-1.00;0.00
26;24.00;4300576.00;1;0.24;0.00;-1.00;0.00
27;25.00;4386684.00;0;0.24;-0.00;-1.00;0.00
28;26.00;4472788.00;0;0.24;0.00;-1.00;0.00
29;27.00;4558912.00;0;0.24;0.00;-1.00;0.00
30;28.00;4645020.00;0;0.32;0.03;-1.00;0.00
31;29.00;4731136.00;1;0.44;0.00;-1.00;0.00
32;30.00;4817220.00;3;0.56;-0.04;-0.98;0.00
33;31.00;4903348.00;9;0.61;-0.06;-1.02;0.02
34;32.00;4989452.00;19;0.69;-0.09;-0.99;0.04
35;33.00;5075556.00;32;0.73;0.11;-0.98;0.02
36;34.00;5161656.00;45;0.93;-0.10;-1.13;0.00
37;35.00;5247768.00;57;1.13;-0.35;-1.09;0.04
38;36.00;5333844.00;73;1.38;0.18;-0.94;0.03
39;37.00;5419948.00;92;1.70;0.23;-0.79;0.00
40;38.00;5506060.00;113;1.95;-0.23;-1.37;0.06
41;39.00;5592164.00;133;2.40;0.03;-0.83;0.11
42;40.00;5678268.00;152;2.72;-0.56;-1.49;0.10
43;41.00;5764384.00;172;3.17;0.06;-0.50;0.18
44;42.00;5850492.00;195;3.54;-0.41;-0.89;0.09
45;43.00;5936600.00;220;4.02;0.31;-1.18;0.05
46;44.00;6022696.00;240;4.43;0.32;-1.36;0.12
47;45.00;6108784.00;266;4.88;-0.04;-0.79;0.04
48;46.00;6194896.00;298;5.45;0.48;-0.61;0.02
49;47.00;6281016.00;332;6.34;-1.11;-1.05;0.03
50;48.00;6367112.00;360;7.08;1.09;-0.51;0.00
51;49.00;6453200.00;382;8.05;1.15;-0.69;0.13
52;50.00;6539300.00;412;9.15;-1.31;-0.79;0.14
53;52.00;6711500.00;476;10.57;0.90;-0.98;0.26
54;53.00;6797616.00;487;10.41;-1.41;-1.06;0.07
55;53.00;6883672.00;489;10.37;0.02;-0.28;0.04
56;54.00;6969820.00;487;10.33;1.07;-1.02;0.03
57;55.00;7055904.00;486;10.33;-1.25;-1.30;0.06
58;56.00;7141992.00;486;10.21;-0.06;-0.45;0.08
59;57.00;7228096.00;486;10.29;1.41;-0.72;0.08
60;58.00;7314200.00;486;9.96;-1.24;-1.15;0.14
61;59.00;7400288.00;485;10.00;-0.47;-0.37;0.02
62;60.00;7486396.00;484;9.72;1.31;-0.76;0.15
63;61.00;7572500.00;483;10.09;-0.99;-1.38;0.01
64;62.00;7658588.00;482;10.33;0.01;-0.40;0.18
65;63.00;7744692.00;483;10.29;1.55;-0.68;0.04
66;64.00;7830816.00;482;10.05;-0.86;-1.24;0.07
67;65.00;7916876.00;481;9.68;-0.04;-0.48;0.09
68;66.00;8002972.00;479;9.48;1.53;-0.58;0.26
69;67.00;8089084.00;477;9.72;-0.88;-1.01;0.13
70;68.00;8175168.00;476;9.92;-0.58;-0.60;0.11
71;69.00;8261272.00;475;10.29;1.46;-0.68;0.01
72;70.00;8347356.00;476;10.37;-0.95;-1.40;0.17
73;71.00;8433460.00;476;10.25;-0.46;-0.58;0.10
74;72.00;8519540.00;477;9.84;1.56;-0.78;0.09
75;73.00;8605644.00;477;9.60;-1.15;-1.14;0.00
76;74.00;8691732.00;478;9.60;-0.02;-0.37;0.10
77;75.00;8777808.00;476;9.72;0.83;-0.74;0.35
78;76.00;8863920.00;479;9.72;-1.52;-0.83;0.06
79;77.00;8950016.00;482;9.92;0.66;-0.46;0.32
80;78.00;9036112.00;477;10.21;0.09;-1.11;0.27
81;79.00;9122204.00;474;9.96;-1.32;-0.75;0.04
82;80.00;9208308.00;473;9.68;1.42;-0.65;0.31
83;81.00;9294396.00;474;9.23;-0.33;-0.99;0.33
84;82.00;9380500.00;476;9.35;-0.95;-0.68;0.20
85;83.00;9466604.00;479;9.39;1.36;-0.89;0.09
86;84.00;9552720.00;480;10.00;-1.33;-1.04;0.24
87;85.00;9638804.00;480;10.05;0.51;-0.20;0.06
88;86.00;9724896.00;481;10.21;0.01;-1.04;0.13
89;87.00;9811004.00;481;9.72;-1.25;-0.75;0.05
90;88.00;9897108.00;480;9.80;1.41;-0.62;0.11
91;89.00;9983216.00;477;9.52;-1.03;-1.13;0.17
92;90.00;10069292.00;476;9.52;-0.05;-0.49;0.04
93;91.00;10155384.00;474;9.76;0.76;-1.17;0.22
94;92.00;10241508.00;472;10.29;-1.38;-1.00;0.22
95;93.00;10327580.00;472;10.57;1.42;-0.68;0.15
