Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;7906896.00;0.50;0.24;0.00;-0.99;0.00
1;0.00;7993024.00;0.42;0.24;-0.00;-1.00;0.00
2;0.00;8079148.00;0.25;0.24;-0.00;-1.00;0.00
3;0.00;8165244.00;0.39;0.24;0.00;-1.00;0.00
4;0.00;8251352.00;0.42;0.24;0.00;-1.00;0.00
5;0.00;8337452.00;0.35;0.24;0.00;-0.99;0.00
6;0.00;8423572.00;0.23;0.24;0.00;-1.00;0.00
7;0.00;8509676.00;0.45;0.24;-0.00;-1.00;0.00
8;0.00;8595784.00;0.34;0.24;0.00;-0.99;0.00
9;0.00;8681888.00;0.10;0.24;-0.00;-1.01;0.00
10;0.00;8768012.00;0.22;0.24;0.00;-1.00;0.00
11;0.00;8854112.00;0.27;0.24;-0.00;-1.00;0.00
12;0.00;8940216.00;0.23;0.24;0.00;-1.00;0.00
13;0.00;9026324.00;0.37;0.24;-0.00;-1.01;0.00
14;0.00;9112428.00;0.50;0.24;0.00;-1.00;0.00
15;0.00;9198536.00;0.47;0.24;0.00;-1.00;0.00
16;0.00;9284644.00;0.38;0.24;0.00;-1.00;0.00
17;0.00;9370756.00;0.47;0.24;0.00;-1.00;0.00
18;0.00;9456860.00;0.38;0.24;0.00;-1.00;0.00
19;0.00;9542980.00;0.34;0.24;-0.00;-1.00;0.00
20;0.00;9629072.00;0.34;0.24;0.00;-1.01;0.00
21;0.00;9715180.00;0.48;0.24;0.00;-1.00;0.00
22;0.00;9801300.00;0.58;0.24;0.00;-1.00;0.00
23;0.00;9887396.00;0.50;0.24;0.00;-1.00;0.00
24;0.00;9973504.00;0.38;0.24;-0.00;-1.01;0.00
25;0.00;10059624.00;0.42;0.24;-0.00;-1.00;0.00
26;0.00;10145712.00;0.49;0.24;-0.00;-1.00;0.00
27;0.00;10231820.00;0.35;0.24;0.00;-1.00;0.00
28;0.00;10317932.00;0.26;0.24;-0.00;-1.01;0.00
29;0.00;10404024.00;0.43;0.24;0.00;-0.99;0.00
30;0.00;10490144.00;0.45;0.24;-0.00;-1.01;0.00
31;0.00;10576244.00;0.46;0.24;0.00;-1.00;0.00
32;0.00;10662360.00;0.36;0.24;-0.00;-1.00;0.00
33;0.00;10748460.00;0.21;0.24;0.00;-0.99;0.00
34;0.00;10834572.00;0.36;0.24;0.00;-1.00;0.00
35;0.00;10920704.00;0.45;0.24;-0.00;-1.00;0.00
36;0.00;11006792.00;0.51;0.24;0.00;-1.01;0.00
37;0.00;11092908.00;0.46;0.24;-0.00;-1.00;0.00
38;0.00;11179028.00;0.48;0.24;-0.00;-1.00;0.00
39;0.00;11265140.00;0.50;0.24;0.00;-1.00;0.00
40;0.00;11351244.00;0.47;0.24;-0.00;-1.00;0.00
41;0.00;11437368.00;0.41;0.24;0.00;-1.00;0.00
42;0.00;11523460.00;0.59;0.24;0.00;-1.00;0.00
43;0.00;11609572.00;0.58;0.24;0.00;-1.00;0.00
44;0.00;11695692.00;0.34;0.24;-0.00;-1.00;0.00
