Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2160192.00;0.48;0.24;0.00;-0.99;0.00
1;9.00;2246312.00;0.51;0.40;0.00;-1.05;0.29
2;9.00;2332428.00;1.72;0.52;0.17;-1.03;0.04
3;9.00;2418528.00;11.51;0.65;0.03;-0.98;0.11
4;9.00;2504624.00;24.83;0.61;0.05;-0.98;0.00
5;9.00;2590748.00;32.65;0.61;-0.15;-1.00;0.07
6;9.00;2676864.00;37.00;0.61;0.14;-1.05;0.01
7;9.00;2762952.00;39.58;0.61;-0.14;-1.03;0.03
8;9.00;2849060.00;40.88;0.61;0.13;-1.04;0.06
9;19.00;2935180.00;42.08;1.01;-0.27;-1.11;0.04
10;19.00;3021268.00;55.44;1.34;0.24;-1.04;0.06
11;19.00;3107376.00;87.98;1.66;-0.16;-1.13;0.01
12;19.00;3193472.00;104.32;1.58;-0.09;-0.88;0.07
13;19.00;3279576.00;107.77;1.54;0.21;-0.72;0.00
14;29.00;3365692.00;108.77;2.23;-0.55;-1.02;0.09
15;29.00;3451792.00;125.76;2.88;0.42;-0.68;0.10
16;29.00;3537912.00;177.78;3.41;0.49;-0.74;0.00
17;29.00;3624020.00;204.43;3.09;-0.31;-1.19;0.08
18;29.00;3710116.00;208.27;2.97;-0.73;-1.22;0.04
19;39.00;3796212.00;209.42;4.19;-0.27;-0.62;0.09
20;39.00;3882312.00;238.38;5.53;0.95;-0.34;0.04
21;39.00;3968440.00;307.13;6.42;-0.00;-1.20;0.07
22;39.00;4054552.00;333.91;6.02;-0.71;-1.76;0.15
23;39.00;4140644.00;336.88;5.81;-0.96;-0.87;0.03
24;49.00;4226756.00;337.82;7.40;1.30;-0.45;0.01
25;49.00;4312876.00;366.34;8.87;-0.80;-1.32;0.11
26;49.00;4398968.00;447.91;10.41;-0.44;-0.74;0.16
27;49.00;4485064.00;482.25;10.13;1.66;-0.60;0.04
28;49.00;4571188.00;484.69;10.09;-0.37;-1.37;0.18
29;49.00;4657304.00;484.14;10.05;-0.92;-0.72;0.06
30;59.00;4743396.00;483.59;10.21;1.29;-0.66;0.16
31;59.00;4829508.00;483.71;10.00;-0.14;-1.35;0.31
32;59.00;4915604.00;483.41;9.64;-1.04;-0.85;0.06
33;59.00;5001724.00;482.06;9.35;1.22;-0.56;0.30
34;69.00;5087820.00;481.96;9.52;-0.11;-1.40;0.29
35;69.00;5173916.00;482.50;9.88;-0.99;-0.60;0.02
36;69.00;5260032.00;482.34;9.88;1.40;-0.68;0.27
37;69.00;5346152.00;481.06;10.05;-0.93;-1.12;0.35
38;69.00;5432252.00;480.33;10.05;-0.60;-0.43;0.10
39;69.00;5518364.00;480.33;10.17;1.42;-0.91;0.28
