Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;4197764.00;0.62;0.24;-0.00;-1.04;0.00
1;9.00;4283880.00;0.59;0.61;0.01;-1.03;0.20
2;9.00;4370012.00;1.83;0.73;-0.11;-1.09;0.08
3;9.00;4456136.00;12.07;0.81;-0.03;-1.03;0.01
4;9.00;4542240.00;25.54;0.56;0.00;-1.10;0.04
5;9.00;4628364.00;33.24;0.52;-0.00;-1.01;0.00
6;9.00;4714504.00;37.40;0.56;-0.07;-1.11;0.09
7;9.00;4800604.00;39.65;0.52;0.04;-1.03;0.06
8;19.00;4886712.00;41.07;0.97;-0.09;-0.72;0.07
9;19.00;4972856.00;53.19;1.30;0.16;-0.98;0.06
10;19.00;5058960.00;86.10;1.58;-0.27;-0.76;0.05
11;19.00;5145092.00;103.82;1.46;-0.00;-0.72;0.08
12;19.00;5231220.00;107.22;1.38;0.20;-0.65;0.06
13;29.00;5317344.00;108.94;1.87;0.07;-1.05;0.00
14;29.00;5403472.00;133.48;2.52;-0.58;-1.71;0.13
15;29.00;5489580.00;185.84;3.25;0.17;-0.66;0.08
16;29.00;5575700.00;206.57;3.21;0.65;-0.48;0.12
17;29.00;5661808.00;209.12;3.05;0.13;-0.79;0.09
18;39.00;5747924.00;209.80;4.27;-1.06;-1.41;0.03
19;39.00;5834048.00;236.24;5.28;0.15;-0.24;0.11
20;39.00;5920144.00;306.30;6.10;1.15;-0.40;0.05
21;39.00;6006248.00;336.72;5.53;0.40;-1.52;0.03
22;39.00;6092372.00;338.60;5.69;-0.44;-1.33;0.05
23;49.00;6178456.00;338.59;7.77;0.17;-0.44;0.06
24;49.00;6264568.00;364.72;9.68;0.94;-1.22;0.07
25;49.00;6350692.00;446.33;11.10;-1.44;-1.31;0.04
26;49.00;6436788.00;485.90;10.66;-0.09;-0.39;0.07
27;49.00;6522892.00;490.20;10.41;1.51;-0.89;0.19
28;49.00;6609008.00;488.67;10.13;-0.87;-1.29;0.28
29;59.00;6695108.00;487.76;10.29;-1.14;-0.66;0.05
30;59.00;6781228.00;487.31;10.33;1.32;-0.52;0.22
31;59.00;6867320.00;486.98;10.17;0.21;-1.17;0.36
32;59.00;6953436.00;486.32;9.80;-1.39;-1.21;0.30
33;69.00;7039524.00;485.31;9.56;0.83;-0.32;0.17
34;69.00;7125636.00;484.73;9.88;0.91;-1.09;0.27
35;69.00;7211756.00;485.52;10.00;-1.61;-1.21;0.31
36;69.00;7297844.00;484.58;9.84;0.51;-0.36;0.16
37;69.00;7383964.00;484.52;9.64;0.76;-0.93;0.26
38;69.00;7470092.00;484.06;9.48;-1.64;-1.21;0.19
39;79.00;7556188.00;483.53;9.84;0.74;-0.20;0.24
40;79.00;7642276.00;484.14;9.76;0.74;-0.87;0.39
41;79.00;7728404.00;484.72;9.92;-1.39;-1.24;0.24
