Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3335500.00;0.34;0.24;0.00;-1.04;0.00
1;0.00;3421604.00;0.28;0.24;-0.00;-1.05;0.00
2;0.00;3507720.00;0.26;0.24;-0.00;-1.04;0.00
3;0.00;3593828.00;0.38;0.24;0.00;-1.04;0.00
4;0.00;3679928.00;0.32;0.24;-0.00;-1.04;0.00
5;0.00;3766032.00;0.27;0.24;-0.00;-1.04;0.00
6;0.00;3852144.00;0.39;0.24;0.00;-1.03;0.00
7;0.00;3938248.00;0.41;0.24;0.00;-1.04;0.00
8;0.00;4024364.00;0.36;0.24;-0.00;-1.04;0.00
9;0.00;4110476.00;0.34;0.24;0.00;-1.03;0.00
10;0.00;4196580.00;0.39;0.24;0.00;-1.04;0.00
11;0.00;4282692.00;0.43;0.24;0.00;-1.03;0.00
12;0.00;4368796.00;0.52;0.24;0.00;-1.04;0.00
13;0.00;4454916.00;0.57;0.24;-0.00;-1.05;0.00
14;0.00;4541024.00;0.62;0.24;0.00;-1.04;0.00
15;0.00;4627116.00;0.50;0.24;0.00;-1.04;0.00
16;0.00;4713232.00;0.40;0.24;0.00;-1.03;0.00
17;0.00;4799336.00;0.45;0.24;-0.00;-1.04;0.00
18;0.00;4885440.00;0.39;0.24;-0.00;-1.04;0.00
19;0.00;4971576.00;0.22;0.24;-0.00;-1.03;0.00
20;0.00;5057676.00;0.55;0.24;0.00;-1.03;0.00
21;0.00;5143784.00;0.91;0.24;-0.00;-1.04;0.00
22;0.00;5229892.00;0.83;0.24;0.00;-1.04;0.00
23;0.00;5315992.00;0.63;0.24;0.00;-1.03;0.00
24;0.00;5402104.00;0.78;0.24;0.00;-1.04;0.00
25;0.00;5488216.00;0.87;0.24;-0.00;-1.04;0.00
26;0.00;5574328.00;0.96;0.24;0.00;-1.04;0.00
27;0.00;5660428.00;0.90;0.24;0.00;-1.04;0.00
28;0.00;5746540.00;0.83;0.24;-0.00;-1.04;0.00
29;0.00;5832660.00;1.46;0.24;-0.00;-1.04;0.00
30;0.00;5918756.00;1.38;0.24;0.00;-1.04;0.00
31;0.00;6004860.00;1.18;0.24;0.00;-1.04;0.00
32;0.00;6090972.00;1.20;0.24;-0.00;-1.04;0.00
33;0.00;6177088.00;1.20;0.24;-0.02;-1.03;0.00
34;0.00;6263172.00;1.25;0.24;0.00;-1.04;0.00
35;0.00;6349276.00;-0.16;0.24;0.00;-1.04;0.00
36;0.00;6435384.00;-0.58;0.24;0.00;-1.04;0.00
37;0.00;6521488.00;-0.57;0.24;0.00;-1.04;0.00
38;0.00;6607596.00;-0.46;0.24;0.01;-1.03;0.00
39;0.00;6693712.00;-0.31;0.24;0.01;-1.04;0.00
40;0.00;6779804.00;0.05;0.24;-0.00;-1.03;0.00
41;0.00;6865900.00;-0.23;0.24;0.00;-1.04;0.00
42;0.00;6952008.00;-0.47;0.24;-0.00;-1.04;0.00
43;0.00;7038124.00;-0.39;0.24;-0.00;-1.04;0.00
44;0.00;7124236.00;-0.34;0.24;0.00;-1.04;0.00
45;0.00;7210324.00;-0.39;0.24;0.00;-1.03;0.00
46;0.00;7296428.00;-0.48;0.24;0.00;-1.04;0.00
47;0.00;7382544.00;-0.22;0.24;0.00;-1.04;0.00
48;0.00;7468644.00;-0.30;0.24;-0.00;-1.04;0.00
49;0.00;7554744.00;-0.10;0.24;0.00;-1.04;0.00
50;0.00;7640848.00;0.48;0.24;-0.00;-1.04;0.00
51;0.00;7726956.00;1.49;0.24;-0.00;-1.04;0.00
52;0.00;7813076.00;1.61;0.24;-0.00;-1.04;0.00
53;0.00;7899172.00;1.27;0.24;-0.00;-1.04;0.00
54;0.00;7985276.00;1.16;0.24;0.00;-1.03;0.00
