Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;5689980.00;0.56;0.12;0.00;-0.99;0.00
1;0.00;5776108.00;0.74;0.12;0.00;-1.00;0.00
2;0.00;5862196.00;0.67;0.12;0.00;-1.00;0.00
3;0.00;5948304.00;0.68;0.12;0.00;-1.00;0.01
4;0.00;6034408.00;0.72;0.12;-0.00;-1.00;0.00
5;0.00;6120520.00;0.80;0.12;0.00;-1.00;0.00
6;0.00;6206624.00;0.60;0.12;0.00;-1.00;0.00
7;0.00;6292732.00;0.79;0.12;0.00;-1.00;0.00
8;0.00;6378836.00;0.79;0.12;0.00;-1.00;0.00
9;0.00;6464940.00;0.73;0.12;0.00;-1.00;0.00
10;0.00;6551052.00;0.81;0.12;0.00;-1.00;0.00
11;0.00;6723256.00;0.76;0.12;0.00;-1.00;0.00
12;1.00;6809348.00;0.67;0.12;0.00;-1.00;0.00
13;1.00;6895456.00;0.66;0.12;0.00;-0.99;0.00
14;1.00;6981568.00;0.51;0.12;0.00;-1.00;0.00
15;1.00;7067680.00;0.43;0.12;0.00;-1.00;0.00
16;1.00;7153780.00;0.55;0.12;0.00;-1.00;0.00
17;1.00;7239884.00;0.67;0.12;0.00;-1.00;0.00
18;1.00;7325984.00;0.70;0.12;0.00;-1.00;0.00
19;1.00;7412072.00;0.49;0.12;0.00;-0.99;0.00
20;1.00;7498176.00;0.61;0.12;0.00;-1.00;0.00
21;1.00;7584284.00;0.60;0.12;-0.00;-1.00;0.00
22;1.00;7670388.00;0.50;0.12;-0.00;-1.00;0.05
23;1.00;7756504.00;0.53;0.12;0.00;-1.00;0.04
24;1.00;7842604.00;0.64;0.12;0.01;-1.00;0.00
25;1.00;7928696.00;0.88;0.12;0.00;-1.00;0.01
26;0.00;8014804.00;0.78;0.12;0.00;-1.00;0.02
27;0.00;8100900.00;0.77;0.12;0.00;-0.99;0.02
28;0.00;8187008.00;0.66;0.12;-0.00;-1.00;0.00
29;0.00;8273112.00;0.53;0.12;-0.00;-1.00;0.01
30;0.00;8359208.00;0.76;0.12;0.00;-1.00;0.00
31;0.00;8445308.00;0.76;0.12;-0.00;-1.00;0.00
32;0.00;8531412.00;0.70;0.12;0.00;-1.00;0.00
33;0.00;8617524.00;0.83;0.12;0.00;-0.99;0.00
34;0.00;8703624.00;0.93;0.12;0.00;-1.00;0.00
35;0.00;8789724.00;0.66;0.12;0.00;-1.00;0.01
36;0.00;8875824.00;0.79;0.12;0.00;-1.00;0.00
37;0.00;8961932.00;0.85;0.12;0.00;-1.00;0.00
38;0.00;9048024.00;0.92;0.12;0.00;-1.00;0.00
39;0.00;9134136.00;0.53;0.12;0.00;-1.00;0.00
40;0.00;9220236.00;0.49;0.12;0.00;-1.00;0.00
41;0.00;9306324.00;0.84;0.12;0.00;-0.99;0.00
42;0.00;9392444.00;0.73;0.12;0.00;-1.00;0.00
43;0.00;9478540.00;0.60;0.16;0.00;-1.00;0.00
44;0.00;9564636.00;0.67;0.16;-0.00;-1.00;0.00
45;0.00;9650732.00;0.65;0.16;0.00;-1.00;0.00
46;0.00;9736836.00;0.59;0.12;0.00;-1.00;0.00
47;0.00;9822936.00;0.64;0.12;0.00;-1.00;0.00
48;0.00;9909032.00;0.70;0.12;0.01;-0.99;0.00
49;0.00;9995136.00;0.77;0.12;0.00;-1.00;0.00
