Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3586984.00;0.43;0.28;0.00;-1.00;0.00
1;0.00;3673084.00;0.46;0.28;0.00;-0.99;0.00
2;0.00;3759212.00;0.60;0.24;0.00;-1.00;0.00
3;0.00;3845344.00;0.70;0.24;0.00;-1.00;0.01
4;0.00;3931428.00;0.50;0.24;0.00;-0.99;0.00
5;0.00;4017532.00;0.40;0.24;-0.00;-0.99;0.00
6;0.00;4103660.00;0.34;0.24;0.00;-1.00;0.00
7;0.00;4189784.00;0.37;0.24;0.00;-1.00;0.00
8;0.00;4275896.00;0.44;0.24;-0.00;-1.00;0.00
9;0.00;4362004.00;0.45;0.24;0.00;-1.00;0.00
10;0.00;4448128.00;0.47;0.24;0.00;-1.00;0.00
11;0.00;4534244.00;0.40;0.28;0.00;-1.00;0.00
12;0.00;4620344.00;0.40;0.28;0.00;-0.99;0.00
13;0.00;4706488.00;0.55;0.28;0.00;-1.00;0.00
14;0.00;4792596.00;0.52;0.24;0.00;-1.00;0.00
15;0.00;4878708.00;0.31;0.24;0.00;-1.00;0.00
16;0.00;4964856.00;0.31;0.24;0.00;-1.00;0.00
17;0.00;5050960.00;0.50;0.24;-0.00;-1.00;0.00
18;0.00;5137080.00;0.63;0.24;0.00;-1.00;0.00
19;0.00;5223188.00;0.60;0.24;0.00;-1.00;0.00
20;0.00;5309300.00;0.58;0.24;0.00;-0.99;0.00
21;0.00;5395432.00;0.47;0.24;-0.00;-1.00;0.00
22;0.00;5481532.00;0.54;0.24;0.00;-1.00;0.00
23;0.00;5567644.00;0.56;0.24;0.00;-1.00;0.00
24;0.00;5653760.00;0.43;0.24;-0.00;-1.00;0.01
25;0.00;5739868.00;0.50;0.24;0.00;-1.00;0.00
26;0.00;5826004.00;0.48;0.24;0.00;-1.00;0.00
27;0.00;5912092.00;0.49;0.24;0.00;-0.99;0.00
28;0.00;5998228.00;0.49;0.24;-0.00;-1.01;0.01
29;0.00;6084340.00;0.34;0.24;0.00;-1.00;0.00
30;0.00;6170452.00;0.42;0.24;0.00;-1.00;0.00
31;0.00;6256560.00;0.36;0.24;-0.00;-1.00;0.01
32;0.00;6342664.00;0.23;0.24;0.00;-1.00;0.00
33;0.00;6428788.00;0.27;0.24;0.00;-1.00;0.00
34;0.00;6514900.00;0.38;0.24;0.00;-1.00;0.00
35;0.00;6601024.00;0.41;0.28;0.00;-1.00;0.00
36;0.00;6687124.00;0.48;0.28;0.00;-1.00;0.00
37;0.00;6773244.00;0.59;0.28;0.00;-1.00;0.00
38;0.00;6859340.00;0.67;0.24;0.00;-0.99;0.00
39;0.00;6945452.00;0.54;0.24;0.00;-1.00;0.00
40;0.00;7031576.00;0.51;0.24;0.00;-1.00;0.00
41;0.00;7117688.00;0.42;0.24;-0.00;-1.00;0.00
42;0.00;7203788.00;0.48;0.24;0.00;-1.00;0.00
43;0.00;7289912.00;0.49;0.24;0.00;-1.00;0.00
44;0.00;7376020.00;0.38;0.24;0.00;-1.00;0.00
45;0.00;7462112.00;0.21;0.24;0.00;-0.99;0.00
46;0.00;7548228.00;0.37;0.24;0.00;-1.00;0.00
47;0.00;7634348.00;0.58;0.24;0.00;-1.01;0.00
48;0.00;7720468.00;0.49;0.24;0.00;-1.00;0.00
49;0.00;7806596.00;0.32;0.24;0.00;-1.00;0.00
50;0.00;7892692.00;0.41;0.24;0.00;-1.00;0.00
51;0.00;7978796.00;0.39;0.24;-0.00;-1.00;0.00
52;0.00;8064916.00;0.48;0.24;0.00;-1.00;0.01
53;0.00;8151016.00;0.61;0.24;0.00;-0.99;0.00
54;0.00;8237132.00;0.61;0.24;0.00;-0.99;0.00
55;0.00;8323244.00;0.56;0.24;0.00;-1.00;0.00
56;0.00;8409372.00;0.45;0.24;0.00;-1.00;0.00
57;0.00;8495472.00;0.31;0.24;0.00;-1.01;0.00
58;0.00;8581592.00;0.40;0.24;0.00;-1.00;0.00
59;0.00;8667704.00;0.56;0.24;0.00;-1.00;0.00
60;0.00;8753816.00;0.37;0.24;0.00;-1.00;0.00
61;0.00;8839908.00;0.30;0.24;0.00;-0.99;0.00
62;0.00;8926020.00;0.48;0.24;0.00;-0.99;0.00
63;0.00;9012132.00;0.51;0.24;0.00;-0.99;0.00
