Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0;4330700.00;1;0.24;0.00;-1.00;0.00
1;100;4502908.00;3;5.49;0.38;-0.17;0.01
2;0;4589040.00;28;5.45;-0.32;-1.16;0.20
3;0;4675160.00;104;4.92;-0.20;-1.09;0.03
4;100;4761220.00;110;4.06;-0.12;-0.92;0.21
5;0;4847328.00;112;4.06;0.25;-0.98;0.40
6;100;4933448.00;216;7.69;1.13;-0.48;0.21
7;0;5019520.00;255;3.78;0.78;-0.93;0.12
8;100;5105620.00;346;7.28;0.77;-0.80;0.12
9;0;5191728.00;308;3.70;-0.70;-0.95;0.26
10;100;5277828.00;334;7.20;0.79;-0.67;0.14
11;0;5363932.00;307;3.74;0.78;-0.99;0.07
12;100;5450032.00;362;7.32;-0.79;-1.48;0.25
13;0;5536116.00;309;3.82;-0.61;-0.91;0.00
14;100;5622216.00;327;7.97;-0.02;-1.27;0.21
15;0;5708312.00;266;4.35;-0.44;-0.96;0.20
16;100;5794420.00;315;8.21;1.27;-0.23;0.05
17;0;5880532.00;300;4.06;0.69;-1.00;0.02
18;0;6052724.00;307;3.98;-0.48;-0.97;0.20
19;100;6138828.00;329;7.60;0.35;-1.02;0.17
20;100;6224936.00;304;7.24;-0.78;-1.12;0.61
21;0;6311036.00;411;7.24;-0.61;-0.99;0.25
22;100;6397124.00;409;6.91;1.30;-0.38;0.21
23;0;6483248.00;315;3.54;0.56;-1.04;0.19
24;0;6569324.00;357;3.54;-0.29;-0.97;0.03
25;0;6741524.00;111;0.24;-0.03;-1.02;0.01
26;0;6827624.00;61;0.24;-0.09;-0.98;0.04
27;0;6913736.00;37;0.24;0.15;-0.99;0.11
28;0;6999832.00;24;0.24;-0.17;-1.01;0.14
29;0;7085932.00;16;0.24;-0.08;-1.01;0.02
30;0;7172024.00;11;0.24;0.07;-0.99;0.08
31;0;7258136.00;8;0.24;-0.02;-1.02;0.03
32;0;7344232.00;6;0.20;0.00;-1.00;0.05
33;0;7430332.00;5;0.20;0.00;-0.99;0.05
34;0;7516456.00;4;0.20;-0.01;-1.00;0.00
35;0;7602528.00;3;0.24;0.00;-1.00;0.04
36;0;7688636.00;2;0.24;-0.01;-1.01;0.00
37;0;7774724.00;2;0.24;-0.00;-0.99;0.02
38;0;7860840.00;1;0.20;0.00;-0.99;0.01
39;0;7946936.00;1;0.20;0.00;-1.00;0.00
40;0;8033024.00;1;0.20;-0.00;-1.00;0.02
41;0;8119124.00;1;0.20;-0.00;-1.00;0.00
42;0;8205224.00;1;0.20;-0.00;-1.00;0.04
43;0;8291332.00;1;0.16;0.00;-1.00;0.00
44;0;8377436.00;1;0.20;-0.00;-1.00;0.02
45;0;8463532.00;1;0.16;-0.00;-0.99;0.00
46;0;8549652.00;1;0.20;-0.00;-1.00;0.00
47;0;8635784.00;1;0.20;-0.00;-1.01;0.01
48;0;8721840.00;1;0.24;-0.00;-1.00;0.00
49;0;8807960.00;1;0.20;0.00;-1.00;0.01
50;100;8894064.00;1;0.40;0.05;-1.00;0.10
51;0;8980168.00;3;0.40;0.15;-1.00;0.14
52;100;9066272.00;14;3.58;0.26;-1.13;0.22
53;0;9152380.00;63;3.37;0.09;-1.01;0.06
54;100;9238460.00;183;6.99;1.24;-0.41;0.17
55;0;9324576.00;238;3.86;-0.53;-1.06;0.18
56;100;9410664.00;335;7.81;0.74;-0.43;0.15
