Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0;3366428.00;1;0.20;-0.00;-1.01;0.00
1;0;3452532.00;1;0.20;0.00;-1.00;0.00
2;0;3538624.00;1;0.20;-0.00;-1.00;0.00
3;1;3624724.00;1;0.20;0.00;-0.99;0.01
4;2;3710824.00;1;0.20;-0.00;-1.00;0.00
5;3;3796928.00;1;0.20;-0.00;-1.00;0.00
6;4;3883032.00;1;0.24;-0.00;-1.00;0.00
7;5;3969132.00;1;0.20;0.00;-1.00;0.00
8;6;4055212.00;1;0.20;0.00;-0.99;0.00
9;7;4141340.00;1;0.20;-0.00;-1.00;0.00
10;8;4227424.00;1;0.20;0.00;-1.00;0.01
11;9;4313528.00;1;0.20;0.00;-1.00;0.00
12;10;4399636.00;1;0.20;0.00;-1.00;0.00
13;11;4485740.00;1;0.24;-0.00;-1.00;0.00
14;12;4571828.00;1;0.24;0.00;-0.99;0.00
15;13;4657964.00;1;0.24;-0.00;-1.00;0.00
16;14;4744040.00;1;0.24;-0.00;-1.00;0.00
17;15;4830124.00;1;0.24;-0.00;-1.00;0.00
18;16;4916216.00;1;0.24;0.00;-0.99;0.00
19;17;5002328.00;0;0.24;-0.00;-1.00;0.00
20;18;5088428.00;1;0.24;0.00;-1.00;0.01
21;19;5174512.00;0;0.24;0.00;-0.99;0.00
22;20;5260620.00;0;0.24;-0.00;-1.00;0.00
23;21;5346700.00;1;0.24;-0.00;-0.99;0.00
24;22;5432816.00;1;0.20;-0.00;-1.00;0.00
25;23;5518928.00;0;0.20;-0.00;-1.00;0.00
26;24;5605012.00;1;0.16;-0.00;-1.00;0.00
27;25;5691104.00;1;0.20;0.00;-1.00;0.00
28;26;5777208.00;1;0.20;-0.00;-1.00;0.00
29;27;5863304.00;1;0.24;-0.00;-1.00;0.00
30;28;5949392.00;0;0.32;0.02;-0.97;0.03
31;29;6035504.00;1;0.36;-0.03;-1.01;0.00
32;30;6121612.00;3;0.48;0.02;-1.01;0.05
33;31;6207700.00;9;0.52;-0.16;-1.00;0.09
34;32;6293808.00;19;0.69;0.23;-1.01;0.02
35;33;6379880.00;33;0.77;0.06;-0.93;0.04
36;34;6466004.00;47;0.89;-0.05;-1.00;0.06
37;35;6552108.00;58;1.09;-0.02;-1.19;0.08
38;37;6724308.00;92;1.70;-0.24;-1.02;0.02
39;38;6810388.00;112;1.91;0.35;-0.87;0.03
40;38;6896496.00;132;1.99;-0.16;-1.10;0.00
41;39;6982596.00;146;2.11;-0.50;-1.04;0.00
42;40;7068708.00;154;2.36;-0.08;-1.04;0.03
43;41;7154784.00;171;3.05;-0.67;-0.95;0.00
44;42;7240904.00;195;3.62;-0.57;-1.06;0.00
45;43;7326988.00;220;4.10;0.83;-0.94;0.01
46;44;7413084.00;240;4.55;0.93;-0.96;0.02
47;45;7499184.00;265;5.28;-0.65;-0.94;0.11
48;46;7585296.00;296;6.18;0.49;-1.53;0.08
49;47;7671388.00;326;6.83;-0.50;-1.28;0.02
50;48;7757488.00;355;7.48;1.01;-0.53;0.02
51;49;7843584.00;380;7.81;-0.55;-0.74;0.09
52;50;7929676.00;409;8.42;1.58;0.12;0.18
53;51;8015780.00;441;8.87;-0.99;-1.41;0.13
54;52;8101872.00;473;9.72;-0.10;-0.70;0.14
55;53;8187972.00;482;9.84;1.14;-0.44;0.08
56;54;8274084.00;481;10.25;-1.50;-1.40;0.03
57;55;8360192.00;482;9.96;1.38;-0.15;0.26
