Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0;4051376.00;1;0.24;-0.00;-1.00;0.00
1;100;4137480.00;1;0.44;-0.06;-0.95;0.07
2;100;4223580.00;4;5.24;0.60;-0.64;0.05
3;0;4309700.00;33;5.24;0.15;-1.04;0.19
4;100;4395772.00;123;8.99;-1.49;-0.94;0.00
5;0;4481880.00;208;4.15;0.39;-0.92;0.02
6;100;4567992.00;320;7.64;-1.46;-1.63;0.25
7;0;4654104.00;300;3.70;-0.04;-0.95;0.08
8;100;4740196.00;330;7.56;-1.15;-1.66;0.07
9;0;4826284.00;269;4.06;0.47;-0.96;0.22
10;100;4912404.00;318;8.05;-0.72;-1.72;0.41
11;0;4998488.00;302;4.19;-0.45;-0.89;0.07
12;100;5084600.00;361;8.05;-1.11;-1.34;0.18
13;0;5170688.00;310;4.06;0.53;-0.98;0.25
14;100;5256816.00;332;7.89;-0.27;-1.01;0.05
15;0;5342896.00;304;3.98;-0.49;-1.01;0.16
16;100;5428976.00;360;7.81;1.58;-0.18;0.03
17;0;5515080.00;308;4.02;0.18;-1.08;0.06
18;100;5601164.00;328;7.73;1.02;-0.33;0.00
19;0;5687264.00;265;3.86;-0.21;-1.07;0.23
20;100;5773368.00;314;7.24;-0.08;-1.32;0.41
21;0;5859460.00;299;3.54;-0.11;-1.04;0.04
22;0;6031660.00;308;4.23;-0.42;-1.09;0.15
23;0;6117752.00;326;4.27;-0.18;-1.00;0.03
24;0;6203832.00;210;0.24;-0.06;-1.00;0.14
25;0;6376028.00;56;0.20;0.01;-0.97;0.09
26;0;6462144.00;34;0.16;-0.02;-1.01;0.14
27;0;6548236.00;22;0.20;0.20;-0.96;0.03
28;0;6720440.00;11;0.24;-0.05;-0.99;0.06
29;0;6806528.00;8;0.24;0.04;-0.99;0.04
30;0;6892660.00;5;0.20;-0.03;-1.01;0.07
31;0;6978748.00;4;0.20;-0.00;-1.01;0.01
32;0;7064836.00;3;0.20;0.01;-0.98;0.06
33;0;7150948.00;2;0.24;-0.00;-1.00;0.02
34;0;7237040.00;2;0.24;0.00;-1.00;0.06
35;0;7323136.00;1;0.20;-0.00;-1.00;0.03
36;0;7409216.00;1;0.16;-0.00;-0.99;0.02
37;0;7495328.00;1;0.16;-0.00;-1.00;0.00
38;0;7581428.00;0;0.20;-0.00;-1.00;0.01
39;0;7667520.00;0;0.20;0.00;-1.00;0.03
40;0;7753616.00;0;0.20;-0.00;-1.00;0.00
41;0;7839724.00;0;0.16;-0.00;-1.01;0.03
42;0;7925808.00;0;0.16;-0.00;-1.00;0.00
43;0;8011904.00;0;0.16;0.00;-1.00;0.00
44;0;8098000.00;0;0.20;-0.00;-1.00;0.00
45;0;8184108.00;0;0.24;-0.00;-1.00;0.00
46;0;8270192.00;1;0.24;-0.00;-1.00;0.00
47;0;8356296.00;1;0.20;-0.00;-1.00;0.00
48;0;8442408.00;0;0.20;-0.00;-1.00;0.00
49;0;8528512.00;0;0.16;-0.00;-1.00;0.00
50;100;8614604.00;0;0.69;0.05;-0.95;0.06
51;0;8700712.00;3;0.69;0.12;-0.98;0.09
52;100;8786816.00;14;4.10;-0.67;-0.95;0.23
53;0;8872920.00;64;3.62;0.12;-1.01;0.00
54;100;8959004.00;178;6.95;-0.34;-0.51;0.22
55;0;9045112.00;196;3.54;0.03;-1.01;0.12
