Messwert-Nr.;ESC-Werte;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;-115.00;0.00;-0.01;-1.04;-0.01
1;0.00;-144.00;0.00;-0.00;-1.04;-0.01
2;0.00;-148.00;0.00;-0.01;-1.03;-0.00
3;0.00;-112.00;0.00;-0.01;-1.04;-0.01
4;0.00;-123.00;0.00;-0.01;-1.04;-0.00
5;0.00;-123.00;0.00;-0.00;-1.04;-0.01
6;0.00;-155.00;0.00;-0.00;-1.04;-0.00
7;0.00;-133.00;0.00;-0.00;-1.04;-0.01
8;0.00;-143.00;0.00;-0.01;-1.04;-0.00
9;0.00;-158.00;0.00;-0.01;-1.04;-0.00
10;0.00;-157.00;0.00;-0.01;-1.04;-0.01
11;0.00;-172.00;0.00;-0.00;-1.04;-0.00
12;0.00;-136.00;0.00;-0.01;-1.04;-0.01
13;0.00;-90.00;0.00;-0.00;-1.04;-0.00
14;0.00;-79.00;0.00;-0.01;-1.04;-0.00
15;0.00;-121.00;0.00;-0.01;-1.04;-0.01
16;0.00;-118.00;0.00;-0.01;-1.03;-0.00
17;0.00;-129.00;0.04;-0.01;-1.04;-0.01
18;0.00;-137.00;0.04;-0.00;-1.04;-0.01
19;0.00;-128.00;0.04;-0.00;-1.04;-0.00
20;0.00;-168.00;0.00;-0.00;-1.04;-0.00
21;0.00;-142.00;0.00;-0.01;-1.04;-0.00
22;0.00;-92.00;0.00;-0.01;-1.04;-0.01
23;0.00;-102.00;0.00;-0.00;-1.04;-0.01
24;0.00;-115.00;0.00;-0.01;-1.04;-0.01
25;0.00;-105.00;0.00;-0.00;-1.03;-0.01
26;0.00;-143.00;0.00;-0.01;-1.04;-0.01
27;0.00;-144.00;0.00;-0.01;-1.04;-0.00
28;0.00;-155.00;0.00;-0.00;-1.04;-0.00
29;0.00;-129.00;0.00;-0.01;-1.04;-0.00
30;0.00;-146.00;0.00;-0.00;-1.04;-0.00
31;0.00;-158.00;0.00;-0.01;-1.04;-0.00
32;0.00;-171.00;0.00;-0.01;-1.04;-0.00
33;0.00;-118.00;0.00;-0.01;-1.05;-0.01
34;0.00;-122.00;0.00;-0.00;-1.04;-0.00
35;0.00;-158.00;0.00;-0.01;-1.04;-0.01
36;0.00;-170.00;0.04;-0.00;-1.04;-0.01
37;0.00;-175.00;0.04;-0.01;-1.04;-0.01
38;0.00;-139.00;0.04;-0.00;-1.04;-0.00
39;0.00;-108.00;0.00;-0.01;-1.04;-0.00
40;0.00;-100.00;0.00;-0.01;-1.04;-0.01
41;0.00;-87.00;0.00;-0.00;-1.04;-0.00
42;0.00;-108.00;0.00;-0.01;-1.04;-0.00
43;0.00;-121.00;0.00;-0.01;-1.04;-0.00
44;0.00;-109.00;0.00;-0.01;-1.04;-0.01
45;0.00;-112.00;0.00;-0.01;-1.04;-0.00
46;0.00;-115.00;0.00;-0.01;-1.04;-0.01
47;0.00;-80.00;0.00;-0.01;-1.04;-0.00
48;0.00;-74.00;0.00;-0.01;-1.04;-0.01
49;0.00;-130.00;0.00;-0.01;-1.04;-0.01
50;0.00;-164.00;0.00;-0.01;-1.04;-0.01
51;0.00;-150.00;0.00;-0.00;-1.05;-0.00
52;0.00;-134.00;0.00;-0.00;-1.04;-0.00
53;0.00;-121.00;0.00;-0.00;-1.04;-0.00
54;0.00;-165.00;0.00;-0.01;-1.04;-0.01
55;0.00;-164.00;0.00;-0.01;-1.05;-0.01
56;0.00;-124.00;0.00;-0.00;-1.04;-0.01
57;0.00;-144.00;0.00;-0.00;-1.05;-0.01
58;0.00;-134.00;0.00;-0.01;-1.04;-0.01
59;0.00;-115.00;0.00;-0.01;-1.04;-0.01
60;0.00;-117.00;0.00;-0.01;-1.04;-0.01
61;0.00;-122.00;0.00;-0.01;-1.04;-0.00
62;0.00;-155.00;0.00;-0.01;-1.04;-0.01
63;0.00;-156.00;0.00;-0.00;-1.04;-0.01
64;0.00;-143.00;0.00;-0.01;-1.04;-0.01
65;0.00;-113.00;0.00;-0.00;-1.04;-0.01
66;0.00;-90.00;0.00;-0.00;-1.04;-0.01
67;0.00;-116.00;0.00;-0.00;-1.04;-0.01
68;0.00;-134.00;0.00;-0.01;-1.04;-0.01
69;0.00;-133.00;0.00;-0.00;-1.03;-0.01
70;0.00;-170.00;0.00;-0.01;-1.04;-0.01
71;0.00;-157.00;0.00;-0.01;-1.03;-0.00
72;0.00;-110.00;0.00;-0.01;-1.04;-0.00
73;0.00;-98.00;0.00;-0.01;-1.04;-0.00
74;0.00;-110.00;0.00;-0.01;-1.04;-0.01
75;0.00;-127.00;0.00;-0.01;-1.04;-0.01
76;0.00;-122.00;0.00;-0.00;-1.04;-0.00
77;0.00;-107.00;0.00;-0.01;-1.04;-0.00
78;0.00;-86.00;0.00;-0.00;-1.04;-0.01
79;40.00;-114.00;0.00;-0.00;-1.04;-0.01
80;45.00;-77.00;0.00;-0.01;-1.03;-0.01
81;50.00;-63.00;0.08;-0.00;-1.04;-0.04
82;55.00;-113.00;0.16;-0.02;-1.07;-0.04
83;60.00;-352.00;0.28;0.09;-1.01;-0.05
84;65.00;-1474.00;0.36;0.08;-1.01;-0.02
85;70.00;-3501.00;0.49;-0.14;-1.10;-0.03
86;75.00;-2430.00;0.65;-0.10;-1.25;0.03
87;80.00;-2186.00;0.77;0.04;-0.88;0.12
88;85.00;-2186.00;1.01;0.24;-1.17;-0.00
89;90.00;-2624.00;1.42;0.07;-0.82;-0.12
90;95.00;-3984.00;1.91;-0.07;-1.01;-0.16
91;100.00;-1954.00;2.44;-0.06;-0.84;-0.56
92;105.00;-3675.00;2.93;-0.06;-1.43;-0.05
