Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0;3043816.00;0;0.24;-0.00;-1.00;0.00
1;0;3129904.00;0;0.24;-0.00;-1.00;0.00
2;0;3215992.00;0;0.24;-0.00;-1.00;0.00
3;1;3302080.00;1;0.24;-0.00;-1.00;0.00
4;2;3388176.00;1;0.24;-0.00;-1.00;0.00
5;3;3474272.00;1;0.24;-0.00;-1.00;0.00
6;4;3560388.00;1;0.24;0.00;-1.00;0.01
7;5;3646476.00;0;0.24;0.00;-1.00;0.00
8;6;3732556.00;1;0.20;-0.00;-0.99;0.00
9;7;3818692.00;1;0.20;-0.00;-1.00;0.00
