Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3045612.00;0.60;0.24;0.00;-1.00;0.00
1;9.00;3131684.00;0.66;0.48;0.00;-0.94;0.17
2;9.00;3217780.00;2.50;0.61;-0.18;-0.99;0.09
3;9.00;3303872.00;13.45;0.73;-0.05;-1.01;0.03
4;9.00;3389964.00;26.32;0.61;0.19;-0.97;0.02
5;9.00;3476064.00;33.48;0.61;-0.05;-1.02;0.04
6;9.00;3562144.00;37.11;0.61;0.00;-0.98;0.05
7;9.00;3648220.00;39.63;0.56;-0.07;-0.98;0.00
8;9.00;3734308.00;40.88;0.56;0.12;-0.99;0.00
9;19.00;3820388.00;41.90;0.85;-0.10;-0.97;0.08
10;19.00;3906488.00;55.13;1.09;0.19;-0.80;0.10
11;19.00;3992592.00;87.65;1.42;-0.27;-1.00;0.05
12;19.00;4078664.00;103.31;1.30;0.19;-0.48;0.07
13;19.00;4164740.00;107.18;1.38;0.00;-0.54;0.02
14;19.00;4250828.00;107.92;1.30;-0.12;-0.84;0.02
15;29.00;4336908.00;107.99;2.31;0.54;-0.35;0.03
16;29.00;4422996.00;128.11;2.88;-0.02;-1.63;0.18
17;29.00;4509076.00;181.04;3.49;-0.73;-1.50;0.04
18;29.00;4595152.00;204.76;3.25;0.10;-0.33;0.10
19;29.00;4681252.00;207.70;3.25;0.52;-0.31;0.04
20;39.00;4767340.00;208.25;4.15;-0.98;-1.62;0.01
21;39.00;4853416.00;229.26;5.08;0.20;-0.73;0.04
22;39.00;4939524.00;297.64;5.85;1.06;-1.10;0.03
23;39.00;5025608.00;332.10;6.14;0.38;-1.37;0.08
24;49.00;5111700.00;336.92;7.28;-1.37;-1.10;0.00
25;49.00;5197764.00;365.90;8.99;0.96;-0.70;0.33
26;49.00;5283864.00;448.21;9.76;0.02;-1.22;0.13
27;49.00;5369964.00;484.53;10.13;-1.58;-0.90;0.08
28;49.00;5456036.00;486.27;9.80;1.03;-0.55;0.33
29;49.00;5542128.00;485.35;10.29;0.51;-1.33;0.20
30;59.00;5628208.00;484.82;10.25;-1.59;-0.88;0.03
31;59.00;5714288.00;484.14;10.57;1.00;-0.64;0.34
