Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;3766584.00;0.26;0.24;0.00;-1.00;0.00
1;0.00;3852708.00;0.30;0.24;-0.00;-1.00;0.00
2;0.00;3938812.00;0.30;0.24;0.00;-1.00;0.00
3;0.00;4024936.00;0.39;0.24;0.00;-1.00;0.00
4;0.00;4111048.00;0.41;0.24;0.00;-1.00;0.00
5;0.00;4197164.00;0.37;0.24;0.00;-1.00;0.00
6;0.00;4283272.00;0.57;0.24;0.00;-1.00;0.00
7;0.00;4369372.00;0.66;0.24;0.00;-1.00;0.01
8;0.00;4455504.00;0.60;0.24;0.00;-1.00;0.00
9;0.00;4541608.00;0.45;0.24;0.00;-0.99;0.00
10;0.00;4627720.00;0.34;0.24;0.00;-0.99;0.00
11;0.00;4713856.00;0.48;0.24;0.00;-1.00;0.00
12;0.00;4799944.00;0.48;0.24;0.00;-0.99;0.00
13;0.00;4886072.00;0.53;0.24;0.00;-1.00;0.00
14;0.00;4972196.00;0.51;0.24;0.00;-1.00;0.00
15;0.00;5058284.00;0.42;0.24;0.00;-1.00;0.00
16;0.00;5144400.00;0.41;0.24;-0.00;-1.00;0.00
17;0.00;5230500.00;0.28;0.24;0.00;-0.99;0.00
18;0.00;5316628.00;0.30;0.24;0.00;-1.00;0.00
19;0.00;5402728.00;0.47;0.24;0.00;-1.00;0.00
20;0.00;5488844.00;0.45;0.24;0.00;-0.99;0.00
21;0.00;5574968.00;0.55;0.24;0.00;-1.00;0.00
22;0.00;5661080.00;0.54;0.24;-0.00;-1.00;0.00
23;0.00;5747196.00;0.68;0.24;0.00;-1.00;0.00
24;0.00;5833340.00;0.67;0.24;0.00;-1.00;0.00
25;0.00;5919412.00;0.55;0.24;0.00;-0.99;0.00
26;0.00;6005536.00;0.51;0.24;0.00;-1.00;0.00
27;0.00;6091648.00;0.75;0.24;0.00;-1.00;0.00
28;0.00;6177740.00;0.70;0.24;0.00;-1.00;0.00
29;100.00;6263860.00;0.53;0.61;0.03;-0.89;0.27
30;100.00;6349984.00;2.19;4.76;0.42;0.21;0.03
31;100.00;6436128.00;25.32;9.03;0.84;-1.39;0.04
32;100.00;6522208.00;165.31;12.24;0.16;-0.18;0.16
33;100.00;6608344.00;387.61;11.39;1.05;-0.58;0.03
34;0.00;6694464.00;473.22;7.12;-0.55;-1.40;0.08
35;0.00;6780572.00;411.78;3.54;0.18;-0.96;0.07
36;0.00;6866664.00;221.90;0.24;-0.12;-0.80;0.13
37;0.00;6952816.00;104.67;0.20;-0.14;-1.00;0.07
38;0.00;7038912.00;57.74;0.20;-0.14;-1.03;0.03
39;0.00;7125020.00;35.18;0.20;0.12;-1.02;0.16
40;100.00;7211140.00;24.37;4.15;-0.71;-1.29;0.29
41;100.00;7297236.00;65.54;8.05;-0.67;-0.74;0.09
42;100.00;7383360.00;234.99;11.27;0.25;-0.74;0.03
43;100.00;7469460.00;411.79;10.66;-1.56;-0.70;0.07
44;0.00;7555576.00;474.92;6.75;0.60;-0.53;0.12
45;0.00;7641700.00;407.99;3.54;-0.28;-1.09;0.21
46;0.00;7727796.00;216.91;0.24;0.12;-1.15;0.02
47;0.00;7900024.00;56.17;0.24;0.09;-1.00;0.07
48;100.00;7986124.00;35.44;4.35;-0.86;-1.32;0.35
49;100.00;8072264.00;70.05;7.73;-0.54;-0.47;0.15
50;100.00;8158368.00;237.54;11.02;0.57;-1.09;0.08
51;100.00;8244476.00;411.50;9.92;-1.45;-0.81;0.13
52;100.00;8330596.00;474.93;9.96;1.09;-0.20;0.10
53;100.00;8416704.00;483.16;10.25;0.28;-0.90;0.18
54;0.00;8502840.00;481.44;7.24;0.26;-1.02;0.04
55;0.00;8588940.00;425.06;3.82;-0.26;-0.90;0.10
56;0.00;8675044.00;241.64;0.24;-0.26;-0.82;0.05
57;0.00;8761176.00;112.06;0.24;-0.11;-1.00;0.13
58;0.00;8847268.00;61.09;0.24;-0.12;-0.97;0.05
59;100.00;8933404.00;38.73;4.51;-0.64;-1.64;0.32
60;100.00;9019516.00;80.79;8.05;-0.75;-1.52;0.09
61;100.00;9105624.00;255.94;11.06;0.59;-0.26;0.27
62;100.00;9191748.00;422.04;9.96;0.75;-0.77;0.27
63;100.00;9277864.00;476.44;9.39;-1.45;-0.88;0.12
64;100.00;9363988.00;481.81;9.52;1.14;-0.55;0.23
65;0.00;9450108.00;479.23;6.34;0.50;-1.19;0.08
66;0.00;9536216.00;412.68;3.37;-0.14;-1.17;0.01
67;0.00;9622316.00;225.57;0.24;0.13;-1.20;0.11
68;0.00;9708420.00;104.92;0.24;0.14;-0.99;0.02
69;100.00;9794556.00;59.49;4.35;-0.85;-1.49;0.06
70;100.00;9880664.00;98.54;7.48;1.33;-0.75;0.09
71;100.00;9966780.00;277.67;10.90;-1.45;-0.60;0.22
