Messwert-Nr.;ESC-Werte;Laufzeit seit Systemstart des MikroControllers in microsekunden;Gewicht in g;Strom in A;Beschleunigung X-Richtung in g;Beschleunigung Y-Richtung in g;Beschleunigung Z-Richtung in g
0;0.00;2753412.00;0.23;0.24;0.00;-1.04;0.00
1;0.00;2839468.00;0.24;0.24;-0.00;-1.04;0.00
2;0.00;2925580.00;0.22;0.24;-0.00;-1.04;0.00
3;0.00;3011700.00;0.43;0.24;-0.00;-1.04;0.00
4;0.00;3097788.00;0.55;0.24;0.00;-1.03;0.00
5;0.00;3183884.00;0.60;0.24;0.00;-1.04;0.00
6;0.00;3269976.00;0.58;0.24;0.00;-1.04;0.00
7;0.00;3356076.00;0.53;0.24;0.00;-1.04;0.00
8;0.00;3442180.00;0.51;0.24;0.00;-1.04;0.00
9;0.00;3528280.00;0.53;0.24;-0.00;-1.04;0.00
10;0.00;3614384.00;0.44;0.24;0.00;-1.04;0.00
11;0.00;3700484.00;0.40;0.24;0.00;-1.04;0.00
12;0.00;3786588.00;0.41;0.24;-0.00;-1.04;0.00
13;0.00;3872668.00;0.35;0.24;0.00;-1.04;0.00
14;0.00;3958792.00;0.28;0.24;0.00;-1.04;0.00
15;0.00;4044904.00;0.25;0.24;0.00;-1.04;0.00
16;0.00;4131004.00;0.24;0.24;-0.00;-1.04;0.00
17;0.00;4217096.00;0.39;0.24;0.00;-1.04;0.00
18;0.00;4303196.00;0.37;0.24;-0.00;-1.04;0.00
19;0.00;4389300.00;0.23;0.24;-0.00;-1.04;0.00
20;0.00;4475408.00;0.28;0.24;0.00;-1.03;0.00
21;0.00;4561508.00;0.39;0.24;0.00;-1.04;0.00
22;0.00;4647608.00;0.35;0.24;0.00;-1.04;0.01
23;0.00;4733740.00;0.37;0.24;-0.00;-1.04;0.00
24;0.00;4819820.00;0.41;0.24;0.00;-1.04;0.00
25;0.00;4905912.00;0.34;0.24;0.00;-1.04;0.00
26;0.00;4992036.00;0.30;0.24;0.00;-1.03;0.00
27;0.00;5078128.00;0.31;0.24;0.00;-1.04;0.01
28;0.00;5164220.00;0.32;0.24;0.00;-1.04;0.00
29;0.00;5250328.00;0.28;0.24;0.00;-1.03;0.00
30;0.00;5336432.00;0.43;0.24;-0.00;-1.04;0.00
31;0.00;5422532.00;0.44;0.24;0.00;-1.04;0.00
32;0.00;5508636.00;0.27;0.24;0.00;-1.04;0.00
33;0.00;5594744.00;0.38;0.24;-0.01;-1.04;0.00
34;0.00;5680840.00;0.45;0.24;-0.00;-1.04;0.01
35;0.00;5766948.00;0.31;0.24;0.00;-1.04;0.00
36;0.00;5853052.00;0.21;0.24;0.00;-1.04;0.00
37;0.00;5939144.00;0.24;0.24;0.00;-1.03;0.00
38;0.00;6025240.00;0.38;0.24;0.00;-1.04;0.00
39;0.00;6111348.00;0.27;0.24;-0.00;-1.04;0.00
40;0.00;6197456.00;0.19;0.24;-0.00;-1.04;0.00
41;0.00;6283556.00;0.25;0.24;0.00;-1.04;0.00
